j0,j1,j2,j3,j4,j5
-1.61072,-1.6136,-2.08995,-2.5796,-2.14436,-2.3566
-1.59041,-1.58072,-2.12389,-2.57858,-2.0941,-2.3562
-1.56839,-1.54874,-2.15562,-2.57883,-2.04222,-2.3562
-1.54365,-1.51639,-2.18638,-2.58042,-1.9877,-2.3562
-1.51597,-1.4837,-2.21612,-2.58337,-1.93034,-2.3562
-1.48511,-1.45072,-2.24475,-2.58772,-1.8699,-2.3562
-1.45084,-1.4175,-2.27221,-2.59348,-1.80619,-2.3562
-1.41294,-1.38413,-2.29843,-2.60062,-1.73897,-2.35619
-1.3712,-1.35075,-2.32332,-2.60912,-1.66808,-2.35619
-1.32543,-1.3175,-2.34679,-2.6189,-1.59333,-2.35619
-1.32088,-1.31458,-2.34871,-2.6199,-1.58623,-2.35619
-1.29613,-1.2987,-2.35916,-2.62533,-1.54755,-2.35619
-1.27137,-1.28282,-2.3696,-2.63076,-1.50887,-2.35619
-1.24662,-1.26694,-2.38005,-2.6362,-1.47019,-2.35619
-1.21807,-1.25188,-2.38885,-2.64246,-1.42806,-2.35619
-1.1929,-1.23649,-2.39871,-2.64799,-1.38931,-2.35619
-1.16204,-1.22238,-2.40625,-2.65456,-1.34519,-2.35619
-1.13647,-1.2075,-2.41555,-2.66014,-1.30636,-2.35619
-1.10713,-1.19352,-2.42336,-2.66631,-1.26392,-2.35619
-1.0644,-1.17465,-2.43401,-2.67453,-1.20236,-2.35619
-1.0187,-1.15577,-2.44388,-2.68353,-1.13768,-2.35619
-0.970836,-1.13765,-2.45302,-2.69252,-1.07065,-2.35619
-0.920946,-1.12047,-2.46137,-2.70134,-1.00138,-2.35619
-0.869192,-1.10446,-2.46891,-2.70982,-0.930003,-2.35619
-0.815804,-1.08987,-2.47556,-2.71776,-0.856706,-2.35619
-0.761097,-1.07697,-2.48127,-2.72495,-0.781773,-2.35619
-0.705479,-1.06606,-2.48597,-2.73116,-0.705577,-2.35619
-0.649452,-1.05748,-2.48958,-2.73612,-0.628586,-2.35619
-0.593602,-1.05155,-2.49203,-2.73961,-0.551355,-2.35619
-0.538583,-1.04857,-2.49322,-2.74139,-0.474511,-2.35619
-0.485084,-1.04883,-2.49307,-2.74128,-0.398723,-2.35619
-0.433785,-1.05252,-2.4915,-2.73917,-0.324656,-2.35619
-0.385312,-1.05977,-2.48841,-2.735,-0.252931,-2.35619
-0.340186,-1.07059,-2.48375,-2.72886,-0.184072,-2.35618
-0.298792,-1.08489,-2.47744,-2.72089,-0.118477,-2.35616
-0.261362,-1.10246,-2.46944,-2.71139,-0.0563958,-2.35609
-0.227978,-1.12343,-2.45952,-2.70177,0.00206682,-2.35466
-0.198584,-1.14607,-2.44837,-2.68865,0.0569423,-2.35629
-0.173037,-1.1715,-2.43524,-2.67654,0.108337,-2.3561
-0.151108,-1.19871,-2.42047,-2.66403,0.156457,-2.35617
-0.132527,-1.22741,-2.40407,-2.65173,0.20154,-2.35618
-0.117009,-1.25723,-2.38609,-2.63987,0.243846,-2.35618
-0.104265,-1.28789,-2.3666,-2.6287,0.283637,-2.35619
-0.0940164,-1.3191,-2.34568,-2.61842,0.321166,-2.35619
-0.0860028,-1.35065,-2.32338,-2.60916,0.356668,-2.35619
-0.0799847,-1.38235,-2.29978,-2.60105,0.390361,-2.35619
-0.0757449,-1.41407,-2.27497,-2.59415,0.422441,-2.35619
-0.0730884,-1.44568,-2.249,-2.58851,0.453083,-2.35619
-0.0718414,-1.4771,-2.22196,-2.58413,0.482443,-2.35619
-0.0734543,-1.50767,-2.19275,-2.58277,0.509059,-2.35619
-0.0750671,-1.53824,-2.16355,-2.5814,0.535674,-2.35619
-0.07668,-1.5688,-2.13435,-2.58004,0.56229,-2.35619
-0.0781268,-1.59622,-2.10815,-2.57881,0.586165,-2.35619
-0.083147,-1.6354,-2.0667,-2.58108,0.618597,-2.35619
-0.0895372,-1.67492,-2.02292,-2.58535,0.65063,-2.35619
-0.0972136,-1.71478,-1.97678,-2.59164,0.68235,-2.35619
-0.106099,-1.75498,-1.92823,-2.59997,0.713828,-2.35619
-0.116123,-1.79557,-1.87725,-2.61037,0.745129,-2.35619
-0.127219,-1.83658,-1.82377,-2.62285,0.776307,-2.35619
-0.139323,-1.87804,-1.76773,-2.63742,0.807406,-2.35619
-0.152377,-1.92003,-1.70906,-2.6541,0.838462,-2.35619
-0.166217,-1.96286,-1.64701,-2.67281,0.86961,-2.35742
