j0,j1,j2,j3,j4,j5
0.483959,-1.14915,1.91335,-0.765512,0.493969,-2.35461
0.485829,-1.16418,1.93719,-0.773976,0.51571,-2.35503
0.488381,-1.18468,1.96973,-0.785527,0.545381,-2.35561
0.494068,-1.21879,2.02345,-0.804653,0.596432,-2.3562
0.502709,-1.25143,2.07304,-0.821611,0.649555,-2.3562
0.514096,-1.28275,2.1194,-0.836643,0.704569,-2.3562
0.528416,-1.31269,2.16249,-0.849805,0.761684,-2.3562
0.545858,-1.34115,2.20231,-0.861163,0.821122,-2.3562
0.566606,-1.36801,2.23881,-0.870801,0.883108,-2.3562
0.590835,-1.39311,2.27193,-0.878822,0.947865,-2.3562
0.618698,-1.41627,2.30162,-0.885348,1.0156,-2.3562
0.650317,-1.43729,2.32781,-0.89052,1.0865,-2.3562
0.685763,-1.45593,2.35043,-0.894496,1.16069,-2.3562
0.725044,-1.47196,2.36941,-0.897446,1.23827,-2.35619
0.768082,-1.48513,2.38468,-0.89954,1.31923,-2.35619
0.814705,-1.49523,2.39617,-0.900938,1.40348,-2.35619
0.839275,-1.49907,2.40049,-0.90142,1.44679,-2.35619
0.864626,-1.50206,2.40384,-0.901778,1.49084,-2.35619
0.890703,-1.50421,2.40623,-0.902021,1.53558,-2.35619
0.917446,-1.50549,2.40764,-0.902158,1.58098,-2.35619
0.944787,-1.50589,2.40809,-0.902195,1.62698,-2.35619
0.972653,-1.50542,2.40756,-0.902132,1.6735,-2.35619
1.00097,-1.50408,2.40605,-0.901968,1.72049,-2.35619
1.02964,-1.50187,2.40357,-0.901698,1.76788,-2.35619
1.05859,-1.4988,2.40011,-0.901313,1.81559,-2.35619
1.08773,-1.49488,2.39568,-0.900801,1.86353,-2.35619
1.11696,-1.49014,2.39028,-0.900148,1.91164,-2.35619
1.14619,-1.48459,2.38392,-0.899337,1.95982,-2.35619
1.17533,-1.47826,2.37661,-0.898349,2.008,-2.35619
1.2043,-1.47117,2.36834,-0.897163,2.0561,-2.35619
1.233,-1.46336,2.35912,-0.89576,2.10404,-2.35619
1.26135,-1.45486,2.34897,-0.894115,2.15175,-2.35619
1.28928,-1.44569,2.3379,-0.892208,2.19915,-2.35619
1.31671,-1.43589,2.32591,-0.890017,2.24617,-2.35619
1.34357,-1.4255,2.31302,-0.88752,2.29277,-2.35619
1.3698,-1.41453,2.29923,-0.884698,2.33887,-2.35619
1.39535,-1.40303,2.28456,-0.881531,2.38444,-2.35619
1.42017,-1.39102,2.26902,-0.878001,2.42942,-2.35619
1.44422,-1.37854,2.25263,-0.874094,2.47378,-2.35619
1.46745,-1.36561,2.2354,-0.869794,2.51749,-2.35619
1.48985,-1.35225,2.21734,-0.86509,2.5605,-2.35619
1.51138,-1.3385,2.19847,-0.859971,2.60281,-2.35619
1.53203,-1.32438,2.17881,-0.854428,2.6444,-2.35619
1.55179,-1.3099,2.15836,-0.848455,2.68525,-2.35619
1.57065,-1.29509,2.13714,-0.842045,2.72535,-2.35619
1.58687,-1.27965,2.11417,-0.834511,2.76295,-2.35619
1.60556,-1.26465,2.09261,-0.827951,2.80303,-2.35619
1.621,-1.24883,2.06876,-0.819925,2.84015,-2.35619
1.63644,-1.23301,2.04491,-0.811898,2.87728,-2.35619
1.64403,-1.22524,2.0332,-0.807955,2.89551,-2.35619
1.6584,-1.20844,2.00732,-0.798869,2.93251,-2.35619
1.67032,-1.19118,1.97985,-0.788651,2.96717,-2.35618
1.68436,-1.17425,1.95364,-0.779385,3.00393,-2.35619
1.69547,-1.15671,1.92541,-0.768676,3.03795,-2.35617
1.70658,-1.13917,1.89718,-0.757968,3.07197,-2.35615
1.71017,-1.13349,1.88804,-0.754502,3.08298,-2.35614
1.71918,-1.11531,1.85795,-0.742564,3.11524,-2.35613
1.72818,-1.09714,1.82785,-0.730626,3.14749,-2.35611
1.73719,-1.07897,1.79776,-0.718689,3.17974,-2.35609
1.73787,-1.07759,1.79548,-0.717787,3.18218,-2.35609
1.74471,-1.05888,1.76369,-0.704661,3.21251,-2.35604
1.75155,-1.04017,1.7319,-0.691534,3.24285,-2.356
1.75572,-1.02877,1.71253,-0.683538,3.26133,-2.35597
1.76169,-1.00884,1.67807,-0.669093,3.2919,-2.35605
1.767,-0.9886,1.64278,-0.654081,3.32194,-2.35609
1.77197,-0.9678,1.60611,-0.63827,3.35177,-2.35615
