j0,j1,j2,j3,j4,j5
-0.738786,-2.07125,-1.40015,-2.80997,-2.4578,-2.35536
-0.734236,-2.02724,-1.46735,-2.7886,-2.41193,-2.3562
-0.728313,-1.98422,-1.53139,-2.76759,-2.36515,-2.3562
-0.720572,-1.94207,-1.59237,-2.74875,-2.31704,-2.3562
-0.71089,-1.90068,-1.65049,-2.73202,-2.26748,-2.3562
-0.699133,-1.85995,-1.70592,-2.71731,-2.21634,-2.3562
-0.685161,-1.81982,-1.75878,-2.70458,-2.16348,-2.3562
-0.66882,-1.78022,-1.80918,-2.69378,-2.10873,-2.3562
-0.649947,-1.74112,-1.85718,-2.68488,-2.05191,-2.3562
-0.628366,-1.70248,-1.90286,-2.67785,-1.99284,-2.3562
-0.603891,-1.66431,-1.94625,-2.67263,-1.93131,-2.35619
-0.576325,-1.62661,-1.98738,-2.6692,-1.86709,-2.35619
-0.545462,-1.58941,-2.02626,-2.66751,-1.79995,-2.35619
-0.51109,-1.55279,-2.06291,-2.66749,-1.72963,-2.35619
-0.473,-1.51682,-2.09731,-2.66905,-1.65588,-2.35619
-0.452496,-1.49913,-2.11365,-2.6704,-1.61764,-2.35619
-0.430988,-1.48165,-2.12943,-2.6721,-1.57844,-2.35619
-0.408452,-1.46442,-2.14462,-2.67414,-1.53826,-2.35619
-0.38487,-1.44745,-2.15923,-2.6765,-1.49707,-2.35619
-0.360224,-1.43078,-2.17325,-2.67915,-1.45484,-2.35619
-0.334501,-1.41445,-2.18667,-2.68206,-1.41155,-2.35619
-0.307692,-1.39848,-2.19948,-2.68522,-1.36719,-2.35619
-0.279793,-1.38294,-2.21167,-2.68858,-1.32172,-2.35619
-0.250809,-1.36785,-2.22323,-2.6921,-1.27516,-2.35619
-0.220751,-1.35328,-2.23414,-2.69576,-1.22749,-2.35619
-0.189639,-1.33929,-2.2444,-2.6995,-1.17873,-2.35619
-0.157504,-1.32594,-2.25397,-2.70327,-1.12889,-2.35619
-0.124391,-1.31331,-2.26285,-2.70703,-1.07799,-2.35619
-0.0903549,-1.30146,-2.27101,-2.71072,-1.02609,-2.35619
-0.0554688,-1.29048,-2.27844,-2.71427,-0.973236,-2.35619
-0.0198206,-1.28045,-2.28509,-2.71764,-0.919497,-2.35619
0.0164846,-1.27148,-2.29096,-2.72074,-0.864962,-2.35619
0.0533237,-1.26365,-2.29601,-2.72353,-0.809735,-2.35619
0.0905561,-1.25706,-2.30021,-2.72592,-0.753939,-2.35619
0.128024,-1.25181,-2.30351,-2.72787,-0.69771,-2.35619
0.165554,-1.24799,-2.3059,-2.7293,-0.641204,-2.35619
0.20296,-1.24569,-2.30731,-2.73018,-0.584587,-2.35619
0.240044,-1.24501,-2.30773,-2.73045,-0.528038,-2.35619
0.276605,-1.24601,-2.30709,-2.73008,-0.471742,-2.35619
0.312438,-1.24876,-2.30537,-2.72906,-0.415886,-2.35619
0.347343,-1.2533,-2.3025,-2.72739,-0.360654,-2.35619
0.381131,-1.25965,-2.29847,-2.72507,-0.306225,-2.35619
0.413624,-1.26783,-2.29321,-2.72215,-0.252763,-2.35619
0.444668,-1.27782,-2.28669,-2.71868,-0.200417,-2.35619
0.474128,-1.28958,-2.27888,-2.71473,-0.149313,-2.35618
0.501899,-1.30306,-2.26975,-2.7104,-0.0995565,-2.35617
0.527899,-1.31819,-2.25927,-2.70581,-0.0512281,-2.35612
0.552077,-1.3351,-2.24724,-2.70193,-0.00438267,-2.3551
0.574411,-1.35296,-2.2342,-2.69617,0.0409579,-2.35605
0.59489,-1.37234,-2.21963,-2.69124,0.0847631,-2.35617
0.613537,-1.39296,-2.20366,-2.68658,0.127051,-2.35618
0.630391,-1.41465,-2.18632,-2.68222,0.167849,-2.35619
0.643314,-1.43793,-2.16635,-2.67891,0.205011,-2.35619
0.656236,-1.46121,-2.14637,-2.67561,0.242173,-2.35619
0.669159,-1.4845,-2.1264,-2.6723,0.279334,-2.35619
0.674443,-1.49402,-2.11823,-2.67094,0.294529,-2.35619
0.688033,-1.53008,-2.08474,-2.66837,0.344209,-2.35619
0.698928,-1.5676,-2.04822,-2.66737,0.392129,-2.35619
0.707283,-1.60641,-2.00864,-2.66814,0.438461,-2.35619
0.713252,-1.64641,-1.96593,-2.67085,0.483366,-2.35619
0.716984,-1.6875,-1.92004,-2.67565,0.526995,-2.35619
0.718882,-1.72974,-1.8707,-2.68274,0.569739,-2.3562
