j0,j1,j2,j3,j4,j5
-2.71363,-1.52622,-2.4829,-5.41543,2.09603,-5.49672
-2.69022,-1.50253,-2.50401,-5.41823,2.05247,-5.49779
-2.66485,-1.47867,-2.52469,-5.42142,2.00703,-5.49779
-2.6372,-1.45417,-2.54495,-5.42566,1.95945,-5.49779
-2.60712,-1.42899,-2.56478,-5.43101,1.90958,-5.49779
-2.57442,-1.40308,-2.58414,-5.43756,1.85725,-5.49779
-2.53894,-1.3764,-2.603,-5.44537,1.8023,-5.49779
-2.50047,-1.34891,-2.62134,-5.45452,1.74454,-5.49779
-2.45884,-1.32057,-2.63912,-5.46508,1.6838,-5.49779
-2.41385,-1.29133,-2.6563,-5.47714,1.61987,-5.49779
-2.36531,-1.26116,-2.67286,-5.49074,1.55259,-5.49779
-2.31303,-1.23004,-2.68876,-5.50597,1.48175,-5.49779
-2.29403,-1.21935,-2.69367,-5.51175,1.45674,-5.49779
-2.26611,-1.20365,-2.70088,-5.52025,1.42,-5.49779
-2.2382,-1.18794,-2.70808,-5.52875,1.38326,-5.49779
-2.21028,-1.17224,-2.71529,-5.53725,1.34652,-5.49779
-2.17612,-1.1552,-2.72121,-5.54837,1.30392,-5.49779
-2.1479,-1.13977,-2.7279,-5.55711,1.26726,-5.49779
-2.11967,-1.12434,-2.73459,-5.56585,1.2306,-5.49779
-2.08413,-1.10721,-2.74001,-5.57756,1.18687,-5.49779
-2.05571,-1.09196,-2.74637,-5.58645,1.15026,-5.49779
-2.01806,-1.0746,-2.75117,-5.599,1.10465,-5.49779
-1.98946,-1.05953,-2.75723,-5.60802,1.06808,-5.49779
-1.95007,-1.04221,-2.76138,-5.62118,1.02094,-5.49779
-1.9213,-1.02733,-2.76714,-5.63031,0.984414,-5.49779
-1.88621,-1.01113,-2.77181,-5.64184,0.941669,-5.49779
-1.8507,-0.995014,-2.77626,-5.65351,0.898597,-5.49779
-1.8148,-0.979004,-2.78049,-5.66529,0.855238,-5.49779
-1.76974,-0.959926,-2.78547,-5.67937,0.800707,-5.49779
-1.72173,-0.939576,-2.79035,-5.69485,0.7431,-5.49779
-1.67178,-0.918942,-2.795,-5.71083,0.683377,-5.4978
-1.61996,-0.898186,-2.7994,-5.72718,0.62158,-5.4978
-1.5663,-0.877454,-2.80354,-5.74377,0.557712,-5.4978
-1.5109,-0.85695,-2.80739,-5.76042,0.491824,-5.49781
-1.45393,-0.836962,-2.81091,-5.77688,0.42405,-5.49781
-1.3957,-0.817895,-2.81407,-5.79278,0.354645,-5.49783
-1.33669,-0.800304,-2.81681,-5.80761,0.284042,-5.49785
-1.27763,-0.784928,-2.81907,-5.82068,0.212907,-5.49788
-1.21953,-0.772712,-2.82077,-5.8311,0.142204,-5.49797
-1.16368,-0.764831,-2.82182,-5.83764,0.0731989,-5.49827
-1.10748,-0.764756,-2.82185,-5.83521,0.00173616,-5.50075
-1.05794,-0.771133,-2.82089,-5.82861,-0.0635334,-5.50193
-1.01533,-0.780661,-2.81958,-5.82517,-0.122243,-5.49714
-0.981534,-0.800551,-2.81658,-5.8075,-0.172223,-5.49794
-0.955743,-0.826232,-2.81249,-5.78604,-0.214396,-5.4978
-0.936425,-0.856483,-2.80724,-5.76105,-0.250248,-5.49779
-0.922279,-0.889903,-2.80086,-5.73402,-0.281101,-5.49779
-0.918362,-0.925634,-2.79123,-5.70792,-0.301931,-5.49779
-0.905524,-0.961658,-2.78486,-5.67826,-0.331679,-5.49778
-0.903937,-0.998375,-2.77404,-5.65236,-0.350684,-5.49779
-0.902349,-1.03509,-2.76322,-5.62645,-0.369689,-5.49779
-0.900762,-1.07181,-2.7524,-5.60055,-0.388694,-5.4978
-0.899737,-1.09551,-2.74542,-5.58383,-0.400963,-5.4978
-0.901179,-1.13547,-2.7306,-5.5587,-0.419984,-5.4978
-0.903977,-1.17523,-2.71428,-5.53525,-0.438436,-5.4978
-0.907991,-1.21464,-2.69645,-5.51367,-0.456486,-5.4978
-0.913108,-1.25356,-2.6771,-5.49411,-0.474272,-5.49779
-0.919238,-1.29192,-2.6562,-5.47666,-0.49191,-5.49779
-0.926308,-1.32966,-2.63375,-5.46137,-0.509497,-5.49779
-0.934256,-1.36677,-2.60974,-5.44826,-0.527116,-5.49779
-0.943036,-1.40327,-2.58417,-5.43733,-0.544838,-5.49779
-0.952609,-1.43919,-2.55702,-5.42857,-0.562726,-5.49779
-0.962941,-1.47455,-2.52829,-5.42193,-0.580832,-5.49779
-0.974007,-1.50943,-2.49798,-5.41737,-0.599201,-5.49779
-0.985784,-1.54387,-2.46606,-5.41485,-0.617876,-5.49779
-0.998255,-1.57793,-2.43255,-5.4143,-0.63689,-5.49779
-1.0114,-1.61169,-2.39741,-5.41567,-0.656275,-5.49779
-1.02521,-1.6452,-2.36066,-5.41892,-0.676056,-5.49779
-1.03968,-1.67854,-2.32227,-5.42398,-0.696256,-5.49779
-1.05478,-1.71175,-2.28223,-5.4308,-0.716893,-5.49779
-1.07051,-1.7449,-2.24054,-5.43933,-0.737985,-5.49779
-1.08685,-1.77806,-2.19719,-5.44953,-0.759541,-5.49779
-1.1038,-1.81127,-2.15217,-5.46134,-0.781573,-5.49779
-1.12134,-1.84459,-2.10546,-5.47474,-0.804085,-5.49779
-1.13946,-1.87806,-2.05705,-5.48967,-0.827082,-5.49779
-1.15814,-1.91174,-2.00693,-5.50611,-0.850563,-5.49779
-1.17737,-1.94567,-1.95508,-5.52402,-0.874526,-5.49779
-1.19713,-1.97991,-1.90149,-5.54338,-0.898966,-5.49779
-1.2174,-2.01448,-1.84614,-5.56416,-0.923876,-5.49779
-1.23802,-2.04983,-1.78839,-5.58656,-0.94939,-5.49779
