j0,j1,j2,j3,j4,j5
0.479081,-1.02949,1.6695,-0.642873,0.474699,-2.35447
0.470269,-1.07157,1.74016,-0.668588,0.50831,-2.3562
0.462221,-1.11262,1.80761,-0.694982,0.541871,-2.3562
0.455442,-1.15264,1.87184,-0.719193,0.575863,-2.3562
0.450025,-1.19172,1.933,-0.741267,0.610368,-2.3562
0.446073,-1.22996,1.99121,-0.761246,0.64548,-2.3562
0.443698,-1.26741,2.04657,-0.779157,0.68131,-2.3562
0.443024,-1.30413,2.09915,-0.79502,0.717986,-2.3562
0.44419,-1.34016,2.14901,-0.808853,0.755654,-2.3562
0.447347,-1.37552,2.1962,-0.820674,0.794481,-2.3562
0.452669,-1.41022,2.24073,-0.830503,0.834657,-2.3562
0.460347,-1.44424,2.28262,-0.838371,0.876395,-2.3562
0.470593,-1.47754,2.32186,-0.844322,0.919934,-2.3562
0.483644,-1.51002,2.35845,-0.848421,0.965542,-2.3562
0.499758,-1.54159,2.39235,-0.85076,1.01351,-2.3562
0.519217,-1.57206,2.42353,-0.851466,1.06416,-2.3562
0.542317,-1.60124,2.45195,-0.850708,1.11783,-2.35619
0.569367,-1.62886,2.47756,-0.848699,1.17488,-2.35619
0.600671,-1.65458,2.50029,-0.845707,1.23567,-2.35619
0.636517,-1.67804,2.52009,-0.842044,1.30053,-2.35619
0.677145,-1.69882,2.53688,-0.838064,1.36979,-2.35619
0.722722,-1.71647,2.55061,-0.834146,1.44367,-2.35619
0.773308,-1.73056,2.56122,-0.830665,1.52231,-2.35619
0.800458,-1.73614,2.56534,-0.829199,1.56343,-2.35619
0.828815,-1.74068,2.56865,-0.827967,1.60572,-2.35619
0.858341,-1.74415,2.57115,-0.827001,1.64915,-2.35619
0.888985,-1.74651,2.57284,-0.826328,1.6937,-2.35619
0.920683,-1.74775,2.57371,-0.825965,1.73931,-2.35619
0.953362,-1.74783,2.57376,-0.825924,1.78592,-2.35619
0.986933,-1.74677,2.57298,-0.826207,1.83345,-2.35619
1.0213,-1.74456,2.57137,-0.826809,1.88181,-2.35619
1.05635,-1.7412,2.56892,-0.827715,1.93092,-2.35619
1.09198,-1.73673,2.56563,-0.828903,1.98066,-2.35619
1.12805,-1.73116,2.5615,-0.830344,2.03093,-2.35619
1.16444,-1.72453,2.55653,-0.832,2.08161,-2.35619
1.20103,-1.71688,2.55072,-0.833831,2.13259,-2.35619
1.23767,-1.70826,2.54405,-0.83579,2.18374,-2.35619
1.27425,-1.69872,2.53655,-0.837826,2.23495,-2.35619
1.31062,-1.68831,2.52819,-0.839888,2.28609,-2.35619
1.34668,-1.67707,2.519,-0.841922,2.33707,-2.35619
1.38229,-1.66508,2.50896,-0.843874,2.38776,-2.35619
1.41737,-1.65238,2.49807,-0.845692,2.43808,-2.35619
1.4518,-1.63903,2.48635,-0.847325,2.48792,-2.35619
1.48549,-1.62507,2.4738,-0.848723,2.53721,-2.35619
1.51836,-1.61057,2.46041,-0.849841,2.58587,-2.35619
1.55034,-1.59556,2.4462,-0.850636,2.63384,-2.35619
1.58137,-1.5801,2.43117,-0.851069,2.68105,-2.35619
1.61139,-1.56422,2.41533,-0.851105,2.72745,-2.35619
1.64037,-1.54796,2.39868,-0.850713,2.77302,-2.35619
1.66825,-1.53137,2.38124,-0.849865,2.81771,-2.35619
1.69503,-1.51446,2.363,-0.848538,2.8615,-2.35619
1.72068,-1.49727,2.34399,-0.846712,2.90437,-2.35619
1.74519,-1.47983,2.32421,-0.844371,2.94632,-2.35619
1.76855,-1.46216,2.30367,-0.841501,2.98733,-2.35618
1.79078,-1.44427,2.28238,-0.838092,3.02742,-2.35618
1.81187,-1.42619,2.26035,-0.83413,3.06657,-2.35617
1.83185,-1.40792,2.23758,-0.829581,3.10481,-2.35612
1.84887,-1.38952,2.21352,-0.823879,3.14031,-2.35607
1.86589,-1.37111,2.18946,-0.818177,3.1758,-2.35603
1.88292,-1.35271,2.1654,-0.812475,3.2113,-2.35598
1.89876,-1.33558,2.14301,-0.807171,3.24432,-2.35594
1.91516,-1.31447,2.11386,-0.79925,3.28214,-2.35605
1.93028,-1.29328,2.084,-0.790633,3.31879,-2.3561
1.94419,-1.27201,2.05345,-0.781373,3.35436,-2.35613
1.95695,-1.25065,2.0222,-0.771492,3.38891,-2.35615
1.96863,-1.22919,1.99023,-0.761001,3.4225,-2.35616
1.97927,-1.20762,1.95756,-0.749908,3.45519,-2.35616
1.98893,-1.1859,1.92415,-0.738216,3.48705,-2.35617
1.99766,-1.16404,1.88999,-0.725927,3.51813,-2.35617
2.00552,-1.14201,1.85507,-0.71304,3.54848,-2.35617
2.01296,-1.11958,1.81877,-0.699188,3.57856,-2.35619
