j0,j1,j2,j3,j4,j5
3.48011,-2.82284,-0.432845,0.129931,3.21781,-5.48155
3.47278,-2.78623,-0.507496,0.157221,3.20858,-5.49271
3.46245,-2.7532,-0.57421,0.186051,3.19566,-5.49755
3.4521,-2.72245,-0.636218,0.218013,3.18257,-5.49685
3.44172,-2.69393,-0.693546,0.248295,3.16935,-5.49538
3.43133,-2.66681,-0.747908,0.276758,3.156,-5.49415
3.42093,-2.64059,-0.800281,0.303142,3.14253,-5.49393
3.41056,-2.61489,-0.851474,0.327016,3.12895,-5.49554
3.4002,-2.5901,-0.900679,0.349845,3.11527,-5.49713
3.38987,-2.56634,-0.947713,0.372497,3.10149,-5.49775
3.37959,-2.54334,-0.993098,0.394748,3.08761,-5.49788
3.36936,-2.52092,-1.03719,0.416423,3.07365,-5.49788
3.35919,-2.499,-1.08017,0.437505,3.05961,-5.49786
3.34909,-2.47751,-1.12217,0.458032,3.04549,-5.49785
3.33907,-2.45641,-1.16328,0.478049,3.03129,-5.49784
3.32913,-2.43567,-1.20356,0.497596,3.01702,-5.49783
3.31929,-2.41524,-1.2431,0.516705,3.00267,-5.49782
3.30955,-2.3951,-1.28193,0.535404,2.98825,-5.49782
3.29963,-2.37469,-1.32114,0.554216,2.97335,-5.49781
3.28983,-2.35449,-1.35981,0.572685,2.95835,-5.49781
3.28015,-2.3345,-1.39791,0.590802,2.94326,-5.4978
3.2706,-2.31471,-1.43548,0.60858,2.92809,-5.4978
3.25194,-2.27568,-1.5091,0.643168,2.89746,-5.4978
3.23391,-2.23728,-1.58084,0.676516,2.86647,-5.4978
3.21661,-2.19942,-1.65084,0.708667,2.8351,-5.4978
3.20013,-2.16205,-1.71919,0.739639,2.80332,-5.49779
3.18455,-2.12508,-1.78595,0.769433,2.77113,-5.49779
3.16998,-2.08848,-1.85115,0.79803,2.73848,-5.49779
3.15654,-2.05219,-1.91481,0.825399,2.70534,-5.49779
3.14436,-2.01617,-1.97692,0.851493,2.67168,-5.49779
3.13355,-1.98037,-2.03748,0.876253,2.63744,-5.49779
3.12427,-1.94475,-2.09645,0.899606,2.60257,-5.49779
3.11667,-1.90926,-2.1538,0.921467,2.56699,-5.49779
3.11091,-1.87386,-2.20947,0.941739,2.53064,-5.49779
3.10718,-1.83849,-2.26342,0.960315,2.49343,-5.49779
3.10566,-1.80308,-2.31559,0.977072,2.45525,-5.49779
3.10655,-1.76756,-2.36592,0.99188,2.41599,-5.49779
3.11007,-1.73183,-2.41436,1.00459,2.37552,-5.49779
3.11642,-1.69579,-2.46085,1.01505,2.33369,-5.49779
3.12585,-1.65931,-2.50537,1.02309,2.29034,-5.49779
3.13859,-1.62223,-2.54786,1.0285,2.24529,-5.49779
3.1549,-1.58436,-2.58832,1.03109,2.19832,-5.49779
3.17504,-1.54548,-2.62673,1.03061,2.1492,-5.49779
3.1993,-1.50529,-2.66308,1.02678,2.09768,-5.49779
3.22796,-1.46348,-2.69738,1.01927,2.04346,-5.49779
3.24869,-1.43821,-2.71401,1.01058,2.0106,-5.49763
3.28351,-1.39356,-2.7458,0.997684,1.95241,-5.49755
3.30496,-1.36836,-2.76133,0.98795,1.91972,-5.49732
3.32641,-1.34317,-2.77687,0.978216,1.88702,-5.49708
3.33288,-1.33557,-2.78156,0.97528,1.87716,-5.49701
