j0,j1,j2,j3,j4,j5
1.87401,-0.353392,0.123917,0.22608,-0.287916,-2.35381
1.87025,-0.368685,0.154598,0.214026,-0.285387,-2.35614
1.86659,-0.406285,0.231369,0.175087,-0.282547,-2.35636
1.8621,-0.426717,0.271924,0.154935,-0.279161,-2.35633
1.8576,-0.44715,0.312479,0.134783,-0.275774,-2.3563
1.8531,-0.467582,0.353035,0.114631,-0.272388,-2.35628
1.84861,-0.488015,0.39359,0.0944797,-0.269002,-2.35625
1.84791,-0.4912,0.399912,0.0913383,-0.268474,-2.35624
1.84086,-0.515745,0.447827,0.067966,-0.263206,-2.35624
1.82779,-0.556922,0.52742,0.0296386,-0.253562,-2.35633
1.81453,-0.592951,0.596177,-0.003116,-0.243818,-2.3563
1.80109,-0.626489,0.659498,-0.0329113,-0.234044,-2.35629
1.78748,-0.658088,0.718534,-0.0603566,-0.224261,-2.35628
1.77373,-0.688182,0.774186,-0.08592,-0.214486,-2.35628
1.75984,-0.71707,0.827075,-0.109923,-0.204736,-2.35628
1.74583,-0.744973,0.877652,-0.132598,-0.195024,-2.35627
1.7317,-0.772054,0.926254,-0.154117,-0.185364,-2.35628
1.71747,-0.798443,0.973141,-0.174613,-0.175767,-2.35628
1.70313,-0.824241,1.01852,-0.194189,-0.166245,-2.35628
1.68869,-0.849529,1.06255,-0.212925,-0.156808,-2.35629
1.67415,-0.874376,1.10536,-0.230886,-0.147467,-2.35629
1.65952,-0.898837,1.14707,-0.248124,-0.138232,-2.3563
1.64481,-0.92296,1.18776,-0.264681,-0.129113,-2.35631
1.63001,-0.946785,1.2275,-0.280592,-0.120121,-2.35632
1.61512,-0.970347,1.26637,-0.295883,-0.111264,-2.35633
1.60016,-0.993677,1.30441,-0.310577,-0.102554,-2.35635
1.58511,-1.0168,1.34167,-0.324691,-0.094,-2.35637
1.55477,-1.06252,1.41399,-0.351227,-0.0774008,-2.35644
1.52411,-1.10766,1.48356,-0.375555,-0.0615487,-2.35654
1.49314,-1.15234,1.55055,-0.397674,-0.0465278,-2.35673
1.46184,-1.19664,1.61504,-0.417492,-0.0324252,-2.3571
1.4302,-1.24059,1.67705,-0.434684,-0.0193311,-2.35797
1.3982,-1.2837,1.73589,-0.446277,-0.0073386,-2.36211
1.36584,-1.32552,1.79102,-0.449753,0.00344942,-2.37195
1.33305,-1.36698,1.84371,-0.44994,0.0128996,-2.38298
1.29981,-1.41033,1.89657,-0.457742,0.0209045,-2.38469
1.26615,-1.4565,1.95041,-0.477003,0.0274995,-2.3731
1.23194,-1.50271,2.00186,-0.493328,0.0325258,-2.36202
1.19704,-1.54752,2.04926,-0.499504,0.0357597,-2.35842
1.16143,-1.59193,2.09373,-0.500402,0.0371119,-2.3576
1.12503,-1.63633,2.13576,-0.498014,0.0364645,-2.35761
1.08774,-1.68078,2.17541,-0.492555,0.0336812,-2.35827
1.04944,-1.72524,2.21266,-0.483879,0.0286155,-2.35974
1.01,-1.76955,2.24745,-0.471563,0.02111,-2.36253
0.969258,-1.81358,2.27977,-0.455299,0.0109987,-2.36709
0.92707,-1.85811,2.31024,-0.438073,-0.00187633,-2.37025
0.8832,-1.90616,2.3406,-0.429026,-0.01776,-2.36162
0.837484,-1.9534,2.36811,-0.414079,-0.0368442,-2.35682
0.7897,-1.99961,2.39283,-0.39313,-0.0593402,-2.35628
0.739563,-2.04583,2.41549,-0.36963,-0.0855216,-2.35622
0.686802,-2.09214,2.43621,-0.344061,-0.115664,-2.35621
0.654406,-2.11744,2.44547,-0.327992,-0.137257,-2.35623
0.597648,-2.16388,2.46384,-0.299911,-0.173124,-2.35624
0.565115,-2.18848,2.4723,-0.283747,-0.195568,-2.35628
0.532583,-2.21308,2.48077,-0.267583,-0.218011,-2.35631
0.513678,-2.22737,2.48569,-0.25819,-0.231054,-2.35633
0.480881,-2.25036,2.49259,-0.241989,-0.255262,-2.35646
0.467971,-2.2594,2.49531,-0.235612,-0.264791,-2.35651
0.435023,-2.28113,2.50115,-0.219451,-0.290223,-2.35681
0.432561,-2.28276,2.50159,-0.218243,-0.292124,-2.35683
0.399678,-2.30511,2.50795,-0.202062,-0.316962,-2.35704
0.367805,-2.32677,2.51411,-0.186377,-0.341038,-2.35724
0.307773,-2.36381,2.52263,-0.157728,-0.389583,-2.35741
0.274393,-2.38364,2.52681,-0.142005,-0.417205,-2.35751
0.238267,-2.40455,2.53093,-0.125161,-0.447566,-2.3576
0.19901,-2.42672,2.53501,-0.107169,-0.481053,-2.35751
0.158562,-2.44958,2.53884,-0.0892588,-0.515712,-2.35619
