j0,j1,j2,j3,j4,j5
3.9267,-2.6703,-0.639219,-2.94851,-3.1558,3.95211
3.91049,-2.64162,-0.695114,-2.94401,-3.14433,3.92944
3.89518,-2.61831,-0.740934,-2.94779,-3.13192,3.90315
3.87998,-2.59158,-0.793824,-2.92863,-3.11942,3.89615
3.87347,-2.57697,-0.822215,-2.90683,-3.11417,3.90416
3.8654,-2.55887,-0.857391,-2.87983,-3.10767,3.91408
3.84753,-2.52747,-0.91779,-2.84996,-3.09342,3.91496
3.83779,-2.50823,-0.954999,-2.82635,-3.08562,3.92061
3.81763,-2.47387,-1.02062,-2.79345,-3.0696,3.92224
3.79639,-2.43904,-1.08662,-2.76129,-3.05276,3.92323
3.77427,-2.40394,-1.1526,-2.72969,-3.0353,3.92395
3.76307,-2.38405,-1.19063,-2.7086,-3.02638,3.9269
3.74004,-2.34889,-1.25598,-2.67838,-3.0083,3.92693
3.71638,-2.31352,-1.32109,-2.64862,-2.98982,3.92694
3.69212,-2.27794,-1.38593,-2.61935,-2.97099,3.92696
3.66732,-2.24211,-1.45049,-2.59062,-2.95185,3.92696
3.64198,-2.20598,-1.51478,-2.56244,-2.93246,3.92697
3.61613,-2.16951,-1.57882,-2.53487,-2.91286,3.92697
3.58978,-2.13263,-1.64262,-2.50795,-2.89308,3.92698
3.56292,-2.09528,-1.70618,-2.48174,-2.87316,3.92698
3.53556,-2.05738,-1.7695,-2.45632,-2.85315,3.92698
3.50767,-2.01883,-1.83259,-2.43177,-2.83308,3.92698
3.47924,-1.97953,-1.89545,-2.40821,-2.81302,3.92698
3.45024,-1.93936,-1.95804,-2.38579,-2.79301,3.92698
3.42061,-1.89818,-2.02035,-2.36467,-2.77313,3.92698
3.39031,-1.85579,-2.08233,-2.34507,-2.75345,3.92699
3.35925,-1.81199,-2.14393,-2.32727,-2.73408,3.92699
3.32732,-1.76652,-2.20507,-2.31159,-2.71513,3.92699
3.29438,-1.71906,-2.26566,-2.29847,-2.69677,3.92699
3.26023,-1.66921,-2.32554,-2.28844,-2.67922,3.92699
3.22459,-1.61648,-2.38453,-2.28218,-2.66276,3.92699
3.18707,-1.56025,-2.44237,-2.28057,-2.6478,3.92699
3.1471,-1.4998,-2.4987,-2.28469,-2.63491,3.92699
3.10382,-1.43427,-2.55302,-2.2959,-2.62498,3.92699
3.08056,-1.39932,-2.57923,-2.30464,-2.62151,3.92699
3.05591,-1.36277,-2.60466,-2.31576,-2.61934,3.92699
3.0296,-1.32455,-2.62919,-2.32945,-2.61876,3.92699
3.00123,-1.28464,-2.65266,-2.34588,-2.62016,3.92699
2.97029,-1.24311,-2.67491,-2.36516,-2.62405,3.927
2.93613,-1.20018,-2.69573,-2.38727,-2.6311,3.927
2.89781,-1.15635,-2.71488,-2.41192,-2.64225,3.92703
2.8545,-1.1137,-2.73189,-2.43815,-2.65832,3.92572
