j0,j1,j2,j3,j4,j5
2.01635,-1.31442,1.93618,-0.621613,0.742358,-2.35713
2.03038,-1.35167,1.98572,-0.634048,0.803272,-2.3562
2.04736,-1.38809,2.03195,-0.643861,0.866308,-2.3562
2.06755,-1.42199,2.07342,-0.651425,0.931004,-2.3562
2.09143,-1.45377,2.11094,-0.657172,0.99864,-2.3562
2.11915,-1.4832,2.14449,-0.661283,1.06945,-2.3562
2.15087,-1.51001,2.17401,-0.664,1.14363,-2.3562
2.18668,-1.53388,2.19947,-0.665587,1.22137,-2.3562
2.2266,-1.5545,2.22082,-0.666319,1.30274,-2.35619
2.27056,-1.57153,2.238,-0.666475,1.38777,-2.35619
2.294,-1.5786,2.24502,-0.666419,1.43162,-2.35619
2.31836,-1.58467,2.25098,-0.666314,1.47634,-2.35619
2.3436,-1.58969,2.25588,-0.666185,1.52189,-2.35619
2.36968,-1.59365,2.2597,-0.666056,1.56823,-2.35619
2.39651,-1.59651,2.26246,-0.665945,1.6153,-2.35619
2.42404,-1.59827,2.26414,-0.665865,1.66305,-2.35619
2.45219,-1.59891,2.26474,-0.665826,1.71141,-2.35619
2.48087,-1.59843,2.26426,-0.665831,1.76031,-2.35619
2.50998,-1.59683,2.2627,-0.665877,1.80966,-2.35619
2.53942,-1.59411,2.26006,-0.665957,1.85937,-2.35619
2.56911,-1.59028,2.25634,-0.666058,1.90936,-2.35619
2.59892,-1.58538,2.25155,-0.666163,1.95953,-2.35619
2.62876,-1.57943,2.24568,-0.666249,2.00978,-2.35619
2.65851,-1.57245,2.23874,-0.66629,2.06002,-2.35619
2.68808,-1.56448,2.23074,-0.666257,2.11015,-2.35619
2.71737,-1.55556,2.22168,-0.666118,2.16008,-2.35619
2.74627,-1.54574,2.21158,-0.66584,2.20971,-2.35619
2.7747,-1.53505,2.20044,-0.665388,2.25896,-2.35619
2.80258,-1.52355,2.18828,-0.664727,2.30776,-2.35619
2.82982,-1.51129,2.17511,-0.663824,2.35603,-2.35619
2.85636,-1.4983,2.16094,-0.662644,2.4037,-2.35619
2.88214,-1.48464,2.14579,-0.661155,2.45071,-2.35619
2.90711,-1.47035,2.12968,-0.659327,2.49702,-2.35619
2.93122,-1.45548,2.11261,-0.657134,2.54258,-2.35619
2.95443,-1.44007,2.09462,-0.654548,2.58735,-2.35619
2.97673,-1.42417,2.07572,-0.651549,2.6313,-2.35619
2.99808,-1.4078,2.05592,-0.648115,2.6744,-2.35619
3.01848,-1.39102,2.03526,-0.644231,2.71666,-2.35619
3.03792,-1.37385,2.01374,-0.639882,2.75804,-2.35619
3.0564,-1.35633,1.99139,-0.635055,2.79854,-2.35619
3.07391,-1.33848,1.96822,-0.629743,2.83817,-2.35619
3.09048,-1.32032,1.94427,-0.623937,2.87692,-2.35619
3.10611,-1.3019,1.91954,-0.617633,2.91481,-2.35619
3.12082,-1.28321,1.89405,-0.610828,2.95183,-2.35619
3.13462,-1.26429,1.86782,-0.60352,2.98801,-2.35618
3.14755,-1.24515,1.84087,-0.595707,3.02336,-2.35618
3.15963,-1.2258,1.81321,-0.587387,3.05789,-2.35617
3.16939,-1.20595,1.78363,-0.577645,3.09015,-2.35616
3.1813,-1.18645,1.7557,-0.568661,3.12455,-2.3556
3.19032,-1.1664,1.72541,-0.558612,3.15614,-2.35579
3.19934,-1.14635,1.69512,-0.548563,3.18773,-2.35598
3.20635,-1.13076,1.67158,-0.540752,3.21228,-2.35613
3.21319,-1.11026,1.63936,-0.529051,3.24157,-2.35615
3.22004,-1.08975,1.60714,-0.51735,3.27085,-2.35616
3.22688,-1.06925,1.57492,-0.505648,3.30013,-2.35618
3.22983,-1.06042,1.56104,-0.50061,3.31274,-2.35618
3.23982,-1.02025,1.49594,-0.475684,3.36559,-2.35619
3.24678,-0.979059,1.42698,-0.448076,3.4149,-2.35638
3.25323,-0.938154,1.35822,-0.420332,3.46325,-2.3565
3.25542,-0.917172,1.32209,-0.405449,3.48622,-2.35681
3.25756,-0.896669,1.28678,-0.390905,3.50867,-2.35712
3.25941,-0.875678,1.25034,-0.375857,3.53106,-2.35758
3.26125,-0.854687,1.2139,-0.36081,3.55346,-2.35805
3.26175,-0.848968,1.20398,-0.35671,3.55956,-2.35818
