j0,j1,j2,j3,j4,j5
-4.14339,-1.95739,2.63992,-0.681422,1.10275,-2.35584
-4.14319,-1.9572,2.64019,-0.682982,1.10322,-2.35619
-4.12052,-1.96228,2.64253,-0.68025,1.13712,-2.35619
-4.09304,-1.96844,2.64538,-0.67694,1.17821,-2.35619
-4.06556,-1.9746,2.64822,-0.673629,1.21929,-2.35619
-4.03808,-1.98075,2.65107,-0.670318,1.26037,-2.35619
-4.00424,-1.98049,2.65091,-0.67042,1.30732,-2.35619
-3.97628,-1.98517,2.65306,-0.667893,1.34837,-2.35619
-3.94007,-1.98113,2.65119,-0.670065,1.39726,-2.35619
-3.91175,-1.98447,2.65273,-0.668264,1.43826,-2.35619
-3.87841,-1.98225,2.65174,-0.669497,1.48408,-2.35619
-3.84475,-1.9789,2.65024,-0.671344,1.53005,-2.35619
-3.81087,-1.97451,2.64826,-0.67375,1.57608,-2.35619
-3.7769,-1.96914,2.6458,-0.676659,1.62205,-2.35619
-3.74295,-1.96289,2.6429,-0.680011,1.66788,-2.35619
-3.70911,-1.95583,2.63958,-0.683748,1.71347,-2.35619
-3.67548,-1.94803,2.63584,-0.687813,1.75876,-2.35619
-3.64215,-1.93956,2.63171,-0.692149,1.80367,-2.35619
-3.60918,-1.93049,2.6272,-0.696705,1.84813,-2.35619
-3.57665,-1.92089,2.62232,-0.70143,1.89209,-2.35619
-3.54461,-1.91081,2.61708,-0.706277,1.93551,-2.35619
-3.51312,-1.9003,2.6115,-0.711204,1.97834,-2.35619
-3.4822,-1.88942,2.60559,-0.71617,2.02056,-2.35619
-3.45191,-1.87821,2.59935,-0.721139,2.06213,-2.35619
-3.42227,-1.86671,2.59279,-0.726079,2.10304,-2.35619
-3.3933,-1.85495,2.58591,-0.730959,2.14327,-2.35619
-3.36503,-1.84298,2.57873,-0.735753,2.1828,-2.35619
-3.33746,-1.83082,2.57125,-0.740436,2.22165,-2.35619
-3.28447,-1.80603,2.55542,-0.749388,2.29723,-2.35619
-3.23438,-1.78077,2.53844,-0.757671,2.37002,-2.35619
-3.18718,-1.75517,2.52034,-0.765172,2.44009,-2.35619
-3.14283,-1.72935,2.50115,-0.771807,2.5075,-2.35619
-3.10128,-1.70338,2.48089,-0.777513,2.57236,-2.35619
-3.06243,-1.67732,2.45957,-0.782244,2.63478,-2.35619
-3.0262,-1.65122,2.43719,-0.785966,2.69488,-2.35619
-2.9925,-1.62511,2.41377,-0.78866,2.75279,-2.35619
-2.96122,-1.59899,2.38931,-0.790311,2.80863,-2.35619
-2.93227,-1.57289,2.36381,-0.790914,2.86252,-2.35619
-2.90554,-1.54678,2.33726,-0.790465,2.91459,-2.35618
-2.88094,-1.52068,2.30966,-0.788965,2.96496,-2.35618
-2.85837,-1.49456,2.28101,-0.786408,3.01373,-2.35616
-2.83774,-1.4684,2.25126,-0.782678,3.06101,-2.356
-2.81897,-1.44185,2.22004,-0.776129,3.10691,-2.35413
-2.80198,-1.41478,2.18715,-0.76605,3.15151,-2.34988
-2.78668,-1.3896,2.15559,-0.765512,3.19492,-2.35571
-2.773,-1.36324,2.12161,-0.758246,3.23722,-2.35608
-2.76086,-1.3367,2.08641,-0.749663,3.27849,-2.35614
-2.75022,-1.30999,2.05006,-0.740041,3.31881,-2.35616
-2.74099,-1.2831,2.01253,-0.729413,3.35824,-2.35617
-2.73313,-1.25599,1.9738,-0.71779,3.39685,-2.35618
-2.72657,-1.22865,1.93384,-0.705175,3.4347,-2.35618
-2.72126,-1.20104,1.89262,-0.691566,3.47185,-2.35619
-2.71716,-1.17314,1.85011,-0.676959,3.50835,-2.35619
-2.71421,-1.1449,1.80626,-0.661347,3.54425,-2.35619
-2.71236,-1.1163,1.76103,-0.644721,3.57959,-2.35619
-2.71158,-1.0873,1.71437,-0.627066,3.61442,-2.35619
-2.71182,-1.05785,1.66621,-0.608362,3.64878,-2.35619
-2.71304,-1.02791,1.6165,-0.588585,3.6827,-2.35619
-2.7152,-0.997436,1.56515,-0.567705,3.7162,-2.35619
-2.71826,-0.966367,1.51205,-0.545682,3.74933,-2.35619
-2.72219,-0.93464,1.45711,-0.522467,3.7821,-2.35619
-2.72695,-0.90218,1.40018,-0.497999,3.81454,-2.35619
-2.73251,-0.868898,1.3411,-0.4722,3.84666,-2.35619
-2.73882,-0.834687,1.27966,-0.444973,3.87849,-2.35619
-2.74586,-0.799416,1.21561,-0.416192,3.91003,-2.35619
-2.75359,-0.762919,1.14862,-0.385693,3.94129,-2.35619
-2.76188,-0.724002,1.0767,-0.352033,3.97238,-2.35497
