j0,j1,j2,j3,j4,j5
-2.67007,-1.71001,-1.46301,-3.10967,-1.80581,-2.35567
-2.65265,-1.68553,-1.49139,-3.10626,-1.76374,-2.3562
-2.63369,-1.66117,-1.51848,-3.10354,-1.72031,-2.3562
-2.61358,-1.63755,-1.54409,-3.10154,-1.67592,-2.35619
-2.59231,-1.61471,-1.5683,-3.10018,-1.63055,-2.35619
-2.56989,-1.59265,-1.59114,-3.0994,-1.58418,-2.35619
-2.5463,-1.5714,-1.61263,-3.09915,-1.5368,-2.35619
-2.52156,-1.551,-1.63281,-3.09938,-1.48842,-2.35619
-2.49568,-1.53148,-1.65169,-3.10002,-1.43905,-2.35619
-2.46974,-1.51374,-1.66821,-3.10124,-1.39089,-2.35619
-2.443,-1.49684,-1.6839,-3.10245,-1.34195,-2.35619
-2.41519,-1.48079,-1.69852,-3.10388,-1.29195,-2.35619
-2.38635,-1.46564,-1.71206,-3.10549,-1.24091,-2.35619
-2.35651,-1.45144,-1.72452,-3.10722,-1.18886,-2.35619
-2.32574,-1.43827,-1.73589,-3.10903,-1.13584,-2.35619
-2.29411,-1.42617,-1.74617,-3.11085,-1.08191,-2.35619
-2.26171,-1.41522,-1.75533,-3.11264,-1.02715,-2.35619
-2.22863,-1.40549,-1.76337,-3.11433,-0.971642,-2.35619
-2.195,-1.39703,-1.77026,-3.1159,-0.915498,-2.35619
-2.16096,-1.38992,-1.776,-3.11727,-0.858836,-2.35619
-2.12664,-1.38422,-1.78056,-3.11841,-0.801796,-2.35619
-2.09222,-1.37999,-1.78391,-3.11929,-0.744527,-2.35619
-2.05787,-1.37728,-1.78604,-3.11986,-0.687192,-2.35619
-2.02375,-1.37615,-1.78692,-3.12012,-0.629961,-2.35619
-1.99006,-1.37664,-1.78652,-3.12003,-0.57301,-2.35619
-1.95698,-1.37876,-1.78483,-3.1196,-0.516515,-2.35619
-1.92468,-1.38253,-1.78181,-3.11885,-0.460649,-2.35619
-1.89332,-1.38797,-1.77745,-3.11777,-0.405578,-2.35619
-1.86307,-1.39504,-1.77173,-3.11642,-0.351456,-2.35619
-1.83403,-1.40373,-1.76463,-3.11483,-0.29842,-2.35619
-1.80634,-1.414,-1.75615,-3.11305,-0.246593,-2.35618
-1.78009,-1.42579,-1.74628,-3.11114,-0.196074,-2.35618
-1.75533,-1.43903,-1.735,-3.10918,-0.146943,-2.35616
-1.73211,-1.45367,-1.72233,-3.10725,-0.09926,-2.35613
-1.71046,-1.46962,-1.70826,-3.10548,-0.0530622,-2.35602
-1.69037,-1.4872,-1.69243,-3.10571,-0.00836856,-2.35405
-1.67183,-1.50513,-1.67595,-3.10274,0.0348452,-2.35555
-1.65482,-1.5243,-1.65794,-3.10102,0.0765407,-2.35612
-1.63929,-1.54452,-1.63852,-3.10019,0.116754,-2.35615
-1.62519,-1.56559,-1.6178,-3.09981,0.155529,-2.35617
-1.61245,-1.58743,-1.59583,-3.09994,0.192908,-2.35618
-1.60101,-1.60996,-1.57261,-3.10062,0.228938,-2.35619
-1.59081,-1.63311,-1.5482,-3.10189,0.263672,-2.35619
-1.58176,-1.6568,-1.5226,-3.10379,0.297164,-2.35619
-1.5738,-1.68098,-1.49586,-3.10636,0.329468,-2.35619
-1.56857,-1.7066,-1.46544,-3.11115,0.358929,-2.35619
-1.55651,-1.75657,-1.40749,-3.11913,0.41918,-2.35619
-1.55219,-1.7824,-1.37613,-3.12465,0.447469,-2.35619
-1.54794,-1.80772,-1.34541,-3.13006,0.475188,-2.35619
-1.54396,-1.84705,-1.29527,-3.14087,0.514155,-2.35619
-1.54139,-1.8864,-1.24349,-3.15331,0.550782,-2.35619
-1.54002,-1.92573,-1.19013,-3.16733,0.585256,-2.35619
-1.53967,-1.96505,-1.13522,-3.18292,0.617737,-2.35619
-1.54018,-2.00434,-1.07878,-3.20007,0.648361,-2.35619
-1.5414,-2.04366,-1.02077,-3.21876,0.677237,-2.35619
-1.5432,-2.08303,-0.961151,-3.23901,0.704457,-2.35619
-1.54548,-2.12252,-0.899828,-3.26084,0.730089,-2.35619
-1.54813,-2.1622,-0.836682,-3.2843,0.75418,-2.35619
-1.55104,-2.20216,-0.771568,-3.30945,0.776749,-2.35619
-1.55279,-2.2252,-0.731841,-3.32613,0.787247,-2.35623
-1.55591,-2.26588,-0.663437,-3.35384,0.807842,-2.35625
-1.55907,-2.30695,-0.592614,-3.38357,0.826597,-2.35629
-1.56071,-2.32946,-0.552536,-3.40108,0.835398,-2.35639
-1.56142,-2.33918,-0.535238,-3.40864,0.839196,-2.35643
-1.56304,-2.3616,-0.495099,-3.4263,0.847673,-2.35655
-1.56465,-2.38401,-0.45496,-3.44396,0.85615,-2.35667
-1.56526,-2.39257,-0.439637,-3.4507,0.859386,-2.35672
-1.56675,-2.41468,-0.399309,-3.46879,0.866846,-2.35698
-1.56703,-2.41888,-0.391648,-3.47222,0.868263,-2.35703
