j0,j1,j2,j3,j4,j5
-0.659376,-1.90451,-1.49085,-2.88612,-2.30294,-2.35433
-0.655169,-1.87991,-1.5237,-2.87958,-2.27711,-2.35619
-0.649647,-1.85498,-1.55631,-2.87132,-2.24972,-2.35557
-0.644754,-1.83008,-1.58923,-2.86388,-2.22296,-2.35619
-0.637038,-1.80527,-1.61965,-2.85792,-2.19337,-2.35582
-0.631435,-1.78038,-1.65195,-2.85085,-2.16588,-2.35619
-0.62357,-1.75556,-1.68229,-2.84534,-2.13614,-2.35619
-0.614839,-1.73073,-1.71193,-2.84052,-2.10554,-2.35619
-0.60519,-1.70592,-1.74089,-2.83638,-2.07404,-2.35619
-0.594573,-1.68112,-1.76914,-2.83293,-2.0416,-2.35619
-0.582933,-1.65633,-1.79668,-2.83017,-2.00817,-2.35619
-0.570219,-1.63159,-1.82348,-2.82811,-1.97372,-2.35619
-0.556375,-1.60688,-1.84955,-2.82675,-1.9382,-2.35619
-0.541347,-1.58225,-1.87485,-2.82609,-1.90157,-2.35619
-0.525082,-1.55771,-1.89937,-2.82611,-1.86378,-2.35619
-0.507525,-1.53328,-1.92309,-2.82682,-1.8248,-2.35619
-0.488628,-1.50899,-1.946,-2.82819,-1.78459,-2.35619
-0.46834,-1.48489,-1.96807,-2.83022,-1.74311,-2.35619
-0.44662,-1.46102,-1.9893,-2.83287,-1.70033,-2.35619
-0.423429,-1.43741,-2.00965,-2.83613,-1.65622,-2.35619
-0.398734,-1.41411,-2.02913,-2.83995,-1.61077,-2.35619
-0.372512,-1.39119,-2.0477,-2.8443,-1.56394,-2.35619
-0.344751,-1.36869,-2.06536,-2.84913,-1.51575,-2.35619
-0.315448,-1.34668,-2.08211,-2.8544,-1.4662,-2.35619
-0.284615,-1.32523,-2.09792,-2.86003,-1.41531,-2.35619
-0.252279,-1.30441,-2.11281,-2.86597,-1.3631,-2.35619
-0.218485,-1.28429,-2.12675,-2.87215,-1.30963,-2.35619
-0.183295,-1.26495,-2.13975,-2.87849,-1.25497,-2.35619
-0.14679,-1.24646,-2.15182,-2.88491,-1.19919,-2.35619
-0.109074,-1.2289,-2.16295,-2.89133,-1.1424,-2.35619
-0.070269,-1.21236,-2.17316,-2.89767,-1.08473,-2.35619
-0.0305201,-1.19691,-2.18244,-2.90383,-1.0263,-2.35619
0.0100101,-1.18262,-2.19082,-2.90975,-0.967274,-2.35619
0.0511406,-1.16957,-2.19829,-2.91532,-0.907833,-2.35619
0.0926758,-1.15782,-2.20488,-2.92048,-0.848161,-2.35619
0.134408,-1.14744,-2.2106,-2.92515,-0.788453,-2.35619
0.176123,-1.13847,-2.21545,-2.92927,-0.728914,-2.35619
0.217602,-1.13098,-2.21945,-2.93276,-0.669749,-2.35619
0.25863,-1.12498,-2.22262,-2.93559,-0.611159,-2.35619
0.298997,-1.12051,-2.22496,-2.93772,-0.553339,-2.35619
0.338508,-1.11758,-2.22649,-2.93912,-0.496471,-2.35619
0.37698,-1.11621,-2.22722,-2.93977,-0.440721,-2.35619
0.414252,-1.11637,-2.22715,-2.93967,-0.386232,-2.35619
0.450186,-1.11807,-2.2263,-2.93883,-0.33313,-2.35619
0.484665,-1.12126,-2.22466,-2.93727,-0.281513,-2.35619
0.517599,-1.12591,-2.22226,-2.93502,-0.231456,-2.35618
0.548921,-1.13199,-2.21908,-2.93213,-0.183011,-2.35618
0.578587,-1.13943,-2.21514,-2.92864,-0.136206,-2.35617
0.606576,-1.14819,-2.21042,-2.92463,-0.0910484,-2.35614
0.632884,-1.15827,-2.20491,-2.92034,-0.0475273,-2.35586
0.657524,-1.17004,-2.1983,-2.91747,-0.0056159,-2.35356
0.701915,-1.195,-2.18392,-2.90436,0.0735401,-2.3561
0.740088,-1.22453,-2.16606,-2.89261,0.146853,-2.35617
0.772484,-1.25747,-2.14509,-2.88063,0.214851,-2.35618
0.799592,-1.29332,-2.12099,-2.86889,0.2781,-2.35619
0.821907,-1.33164,-2.09371,-2.85784,0.337162,-2.35619
0.839904,-1.37205,-2.06323,-2.84791,0.392573,-2.35619
0.854019,-1.41423,-2.02951,-2.83946,0.444824,-2.35619
0.864649,-1.45792,-1.99248,-2.83279,0.494358,-2.35619
0.872145,-1.50291,-1.9521,-2.82817,0.54157,-2.35619
0.876815,-1.54906,-1.9083,-2.82583,0.586805,-2.35619
0.878931,-1.59626,-1.86099,-2.82594,0.630366,-2.35619
0.878729,-1.64445,-1.81008,-2.82867,0.672516,-2.35619
0.876412,-1.69361,-1.75542,-2.83417,0.713482,-2.35619
0.872163,-1.74376,-1.69686,-2.84257,0.753462,-2.35619
0.86674,-1.79516,-1.63358,-2.85444,0.793222,-2.35619
