j0,j1,j2,j3,j4,j5
0.608039,-0.810841,1.02923,-0.230466,-0.10333,-2.3449
0.604472,-0.820688,1.04629,-0.225545,-0.0941079,-2.35625
0.59842,-0.843001,1.08474,-0.241078,-0.078439,-2.35685
0.592368,-0.865314,1.12319,-0.256611,-0.0627702,-2.35746
0.586317,-0.887628,1.16164,-0.272144,-0.0471013,-2.35806
0.580265,-0.909941,1.20008,-0.287677,-0.0314324,-2.35866
0.56891,-0.953262,1.27235,-0.317259,0.00099576,-2.35803
0.561963,-0.980036,1.31775,-0.335213,0.020367,-2.35869
0.555345,-1.006,1.36004,-0.352608,0.0406212,-2.35763
0.549039,-1.03168,1.40131,-0.368972,0.0611397,-2.35686
0.543004,-1.05698,1.44144,-0.384137,0.0818677,-2.35651
0.537261,-1.08198,1.48052,-0.398364,0.102809,-2.35637
0.53183,-1.10672,1.51864,-0.411807,0.123968,-2.35631
0.52673,-1.13122,1.55583,-0.424529,0.14535,-2.35627
0.521981,-1.15551,1.59212,-0.436556,0.166963,-2.35625
0.517604,-1.17958,1.62753,-0.447899,0.188813,-2.35624
0.510053,-1.22714,1.69573,-0.468558,0.23326,-2.35622
0.504256,-1.27393,1.76048,-0.486539,0.278772,-2.35621
0.500398,-1.31994,1.82182,-0.501865,0.32544,-2.35621
0.498677,-1.36514,1.87971,-0.514559,0.373374,-2.3562
0.499296,-1.40947,1.93414,-0.524663,0.422697,-2.3562
0.502463,-1.45282,1.98507,-0.53224,0.473548,-2.3562
0.508391,-1.49506,2.03246,-0.537391,0.526079,-2.3562
0.517291,-1.53602,2.07627,-0.540251,0.580454,-2.3562
0.529368,-1.57549,2.1165,-0.541006,0.636843,-2.3562
0.544815,-1.61323,2.15311,-0.539886,0.695419,-2.3562
0.563805,-1.64896,2.18613,-0.537169,0.756346,-2.3562
0.586481,-1.68241,2.21559,-0.533177,0.819772,-2.35619
0.612939,-1.71327,2.24154,-0.528264,0.885817,-2.35619
0.643223,-1.74124,2.26404,-0.522805,0.954557,-2.35619
0.677306,-1.76602,2.28319,-0.517176,1.02601,-2.35619
0.71508,-1.78737,2.29911,-0.51174,1.10013,-2.35619
0.756344,-1.80508,2.3119,-0.506823,1.17677,-2.35619
0.800801,-1.81901,2.32171,-0.5027,1.2557,-2.35619
0.850054,-1.82643,2.32684,-0.50041,1.33861,-2.35619
0.899108,-1.8333,2.33155,-0.498255,1.42072,-2.35619
0.925339,-1.83389,2.33197,-0.498072,1.46328,-2.35619
0.964244,-1.83478,2.33258,-0.4978,1.5264,-2.35619
1.01539,-1.83366,2.33184,-0.498179,1.60837,-2.35619
1.0675,-1.82927,2.32888,-0.499606,1.69097,-2.35619
1.09424,-1.82492,2.32599,-0.501075,1.73287,-2.35619
1.12097,-1.82056,2.32311,-0.502544,1.77477,-2.35619
1.14771,-1.81621,2.32022,-0.504013,1.81667,-2.35619
1.15663,-1.81475,2.31926,-0.504503,1.83066,-2.35619
1.20248,-1.80354,2.31137,-0.507833,1.90296,-2.35619
1.24757,-1.79043,2.30196,-0.511525,1.97445,-2.35619
1.2916,-1.77563,2.29107,-0.515441,2.04484,-2.35619
1.33432,-1.75931,2.27876,-0.519448,2.11388,-2.35619
1.37551,-1.74166,2.26508,-0.523414,2.18137,-2.35619
1.41497,-1.72287,2.25006,-0.52719,2.24711,-2.35619
1.45163,-1.70366,2.23356,-0.529895,2.31008,-2.35619
