j0,j1,j2,j3,j4,j5
-0.627209,-2.13842,-1.52735,-2.61573,-2.62166,-2.35404
-0.625123,-2.10124,-1.58785,-2.59419,-2.57894,-2.35654
-0.621574,-2.06516,-1.64654,-2.57164,-2.53498,-2.35665
-0.616445,-2.02958,-1.70327,-2.55053,-2.48979,-2.35675
-0.60905,-1.99422,-1.75929,-2.52968,-2.44176,-2.3562
-0.600132,-1.95881,-1.81333,-2.51105,-2.39273,-2.3562
-0.589212,-1.92386,-1.86537,-2.49396,-2.34221,-2.3562
-0.576155,-1.88932,-1.91547,-2.47839,-2.29006,-2.3562
-0.560819,-1.85514,-1.96369,-2.46436,-2.23614,-2.3562
-0.543046,-1.82129,-2.01005,-2.45184,-2.18028,-2.3562
-0.522672,-1.78772,-2.0546,-2.44087,-2.12227,-2.3562
-0.497097,-1.75126,-2.10141,-2.43052,-2.05593,-2.3562
-0.467867,-1.71498,-2.14613,-2.42208,-1.98633,-2.3562
-0.434656,-1.67892,-2.18877,-2.41551,-1.91309,-2.35619
-0.416458,-1.66098,-2.20929,-2.41292,-1.875,-2.35619
-0.397144,-1.64312,-2.22927,-2.4108,-1.83586,-2.35619
-0.376673,-1.62533,-2.2487,-2.40915,-1.79562,-2.35619
-0.355003,-1.60765,-2.26757,-2.40796,-1.75424,-2.35619
-0.332095,-1.59008,-2.28587,-2.40723,-1.71165,-2.35619
-0.307908,-1.57264,-2.30359,-2.40696,-1.66783,-2.35619
-0.282406,-1.55537,-2.3207,-2.40712,-1.6227,-2.35619
-0.255555,-1.53829,-2.33719,-2.40771,-1.57624,-2.35619
-0.227326,-1.52144,-2.35304,-2.40871,-1.52839,-2.35619
-0.197696,-1.50486,-2.36823,-2.41009,-1.47913,-2.35619
-0.16665,-1.48862,-2.38273,-2.41183,-1.42842,-2.35619
-0.134184,-1.47277,-2.39651,-2.4139,-1.37623,-2.35619
-0.100304,-1.45739,-2.40955,-2.41625,-1.32258,-2.35619
-0.0650345,-1.44256,-2.42179,-2.41884,-1.26744,-2.35619
-0.0284156,-1.42837,-2.43322,-2.4216,-1.21086,-2.35619
0.00948953,-1.41493,-2.44378,-2.42448,-1.15287,-2.35619
0.0485936,-1.40237,-2.45342,-2.4274,-1.09354,-2.35619
0.0887814,-1.3908,-2.4621,-2.43028,-1.03295,-2.35619
0.129907,-1.38039,-2.46976,-2.43303,-0.971245,-2.35619
0.171794,-1.37127,-2.47635,-2.43557,-0.908564,-2.35619
0.214231,-1.3636,-2.48179,-2.43779,-0.845097,-2.35619
0.256976,-1.35755,-2.48603,-2.43961,-0.781064,-2.35619
0.299757,-1.35326,-2.48899,-2.44093,-0.716712,-2.35619
0.342281,-1.35088,-2.49062,-2.44169,-0.652316,-2.35619
0.384237,-1.35054,-2.49083,-2.44182,-0.588165,-2.35619
0.425309,-1.35233,-2.48956,-2.4413,-0.52456,-2.35619
0.465184,-1.35632,-2.48676,-2.44011,-0.461798,-2.35619
0.503569,-1.36255,-2.48236,-2.43828,-0.400164,-2.35619
0.540198,-1.37099,-2.47633,-2.43587,-0.339916,-2.35619
0.574844,-1.3816,-2.46862,-2.43297,-0.281282,-2.35619
0.607324,-1.39428,-2.45922,-2.4297,-0.224446,-2.35618
0.637506,-1.4089,-2.44812,-2.42619,-0.169548,-2.35617
0.665307,-1.4253,-2.43532,-2.42261,-0.116682,-2.35616
0.690695,-1.44331,-2.42083,-2.41915,-0.0658954,-2.35609
0.713679,-1.46284,-2.40461,-2.41634,-0.0171974,-2.35559
0.734307,-1.48373,-2.38668,-2.41446,0.0294449,-2.35451
0.75266,-1.50499,-2.36778,-2.4104,0.0740986,-2.35621
0.768816,-1.52751,-2.34705,-2.40867,0.116784,-2.35616
0.782902,-1.5507,-2.32492,-2.40758,0.157625,-2.35618
0.795042,-1.57445,-2.30146,-2.40728,0.19672,-2.35619
0.805367,-1.59861,-2.27674,-2.40783,0.234175,-2.35619
0.814005,-1.62309,-2.25084,-2.40926,0.270096,-2.35619
0.81881,-1.64781,-2.22233,-2.41305,0.302319,-2.35619
0.826703,-1.67253,-2.19588,-2.41479,0.337626,-2.35619
0.830228,-1.69743,-2.16628,-2.41948,0.368764,-2.35619
0.833752,-1.72233,-2.13669,-2.42417,0.399901,-2.35619
0.834982,-1.73102,-2.12636,-2.42581,0.410765,-2.35618
