j0,j1,j2,j3,j4,j5
-2.57553,-1.27723,-2.00037,-3.00599,-1.73902,-2.35559
-2.57423,-1.27605,-2.00114,-3.00639,-1.73678,-2.35561
-2.55235,-1.25625,-2.01413,-3.01307,-1.69915,-2.3558
-2.53046,-1.23644,-2.02712,-3.01975,-1.66153,-2.356
-2.50858,-1.21664,-2.04011,-3.02643,-1.6239,-2.3562
-2.48115,-1.19743,-2.05106,-3.03477,-1.5813,-2.35608
-2.45854,-1.17831,-2.06321,-3.04166,-1.54351,-2.35619
-2.43162,-1.15958,-2.07397,-3.04964,-1.50169,-2.35619
-2.40357,-1.14126,-2.08415,-3.05777,-1.459,-2.35619
-2.37441,-1.12339,-2.09378,-3.06602,-1.41546,-2.35619
-2.34414,-1.10597,-2.10286,-3.07435,-1.37106,-2.35619
-2.31278,-1.08903,-2.11142,-3.08273,-1.32582,-2.35619
-2.28037,-1.07258,-2.11947,-3.09113,-1.27976,-2.35619
-2.24693,-1.05664,-2.12703,-3.09952,-1.23291,-2.35619
-2.21251,-1.04123,-2.13411,-3.10785,-1.1853,-2.35619
-2.17715,-1.02636,-2.14073,-3.11609,-1.13697,-2.35619
-2.14092,-1.01207,-2.14691,-3.12421,-1.08797,-2.35619
-2.10388,-0.998355,-2.15266,-3.13217,-1.03837,-2.35619
-2.06611,-0.985249,-2.158,-3.13994,-0.988228,-2.35619
-2.0277,-0.972771,-2.16293,-3.14748,-0.937627,-2.35619
-1.98874,-0.960939,-2.16749,-3.15476,-0.886652,-2.35619
-1.94933,-0.949776,-2.17167,-3.16174,-0.835397,-2.35619
-1.9096,-0.939303,-2.17549,-3.1684,-0.783968,-2.35619
-1.86966,-0.929541,-2.17896,-3.17468,-0.732475,-2.35619
-1.82964,-0.920512,-2.1821,-3.18057,-0.681037,-2.35619
-1.78967,-0.912237,-2.18492,-3.18603,-0.629777,-2.35619
-1.7499,-0.904738,-2.18742,-3.19103,-0.578824,-2.35619
-1.71047,-0.898035,-2.18961,-3.19554,-0.528307,-2.35619
-1.67151,-0.892148,-2.1915,-3.19953,-0.478356,-2.35619
-1.63318,-0.887095,-2.19311,-3.20298,-0.429099,-2.35619
-1.59559,-0.882891,-2.19442,-3.20587,-0.380661,-2.35619
-1.55888,-0.879551,-2.19546,-3.20817,-0.333158,-2.35619
-1.52318,-0.877085,-2.19622,-3.20988,-0.286699,-2.3562
-1.48858,-0.875502,-2.19671,-3.21097,-0.241381,-2.3562
-1.45519,-0.874807,-2.19693,-3.21145,-0.197287,-2.3562
-1.42308,-0.875,-2.19687,-3.21131,-0.154489,-2.3562
-1.39233,-0.876077,-2.19655,-3.21054,-0.113042,-2.35621
-1.36298,-0.878027,-2.19596,-3.20915,-0.0729843,-2.35624
-1.3086,-0.884195,-2.19407,-3.20362,0.00287774,-2.35749
-1.26006,-0.894396,-2.19086,-3.19788,0.0730707,-2.35624
-1.21726,-0.907453,-2.18661,-3.18911,0.137771,-2.35621
-1.17993,-0.923493,-2.18118,-3.1785,0.197301,-2.3562
-1.14773,-0.942311,-2.17452,-3.16635,0.25208,-2.3562
-1.12023,-0.963691,-2.16658,-3.15292,0.302577,-2.3562
-1.09701,-0.987418,-2.15727,-3.13849,0.349273,-2.3562
-1.07765,-1.01329,-2.14655,-3.12335,0.392634,-2.3562
-1.06176,-1.04111,-2.13433,-3.10774,0.433099,-2.3562
-1.04897,-1.07071,-2.12054,-3.09193,0.471065,-2.3562
-1.03896,-1.10191,-2.10512,-3.07616,0.506891,-2.3562
-1.03145,-1.13458,-2.08797,-3.06064,0.540894,-2.3562
-1.0262,-1.16857,-2.06903,-3.04559,0.573352,-2.3562
-1.02297,-1.20376,-2.04822,-3.0312,0.604508,-2.35619
-1.0216,-1.24005,-2.02547,-3.01767,0.634574,-2.35619
-1.02192,-1.27733,-2.00069,-3.00516,0.663737,-2.35619
-1.02378,-1.31553,-1.97382,-2.99384,0.692155,-2.35619
-1.02707,-1.35456,-1.94477,-2.98385,0.719971,-2.35619
-1.03169,-1.39438,-1.91348,-2.97533,0.747305,-2.35619
-1.03753,-1.43493,-1.87986,-2.9684,0.774264,-2.35619
-1.04453,-1.47617,-1.84383,-2.96319,0.80094,-2.35619
-1.05261,-1.51808,-1.8053,-2.9598,0.827415,-2.35619
-1.06171,-1.56066,-1.76419,-2.95833,0.853756,-2.35619
-1.07177,-1.6039,-1.72039,-2.95889,0.880026,-2.35619
-1.08275,-1.64783,-1.6738,-2.96156,0.906275,-2.35619
-1.09459,-1.69248,-1.62427,-2.96644,0.932547,-2.35619
-1.10725,-1.73789,-1.57166,-2.97363,0.958879,-2.35619
-1.1207,-1.78414,-1.5158,-2.98324,0.985301,-2.35619
-1.13488,-1.83132,-1.45648,-2.99539,1.01183,-2.35619
-1.14977,-1.87955,-1.39343,-3.01021,1.0385,-2.35619
-1.16533,-1.92899,-1.32632,-3.02788,1.0653,-2.35619
-1.1815,-1.97985,-1.25472,-3.04861,1.09225,-2.35619
-1.18981,-2.0059,-1.21708,-3.06022,1.10578,-2.35619
-1.19826,-2.0324,-1.17808,-3.0727,1.11934,-2.35619
-1.20685,-2.05943,-1.13764,-3.08612,1.13293,-2.35619
-1.21556,-2.08703,-1.09563,-3.10053,1.14656,-2.35619
-1.22443,-2.11526,-1.05194,-3.11599,1.16018,-2.35619
-1.23326,-2.14594,-1.00354,-3.1336,1.17397,-2.35561
