j0,j1,j2,j3,j4,j5
-1.79603,-1.55463,-2.36687,0.77986,1.58118,0.785281
-1.79533,-1.55435,-2.36717,0.779932,1.57914,0.785399
-1.76083,-1.5364,-2.38443,0.779238,1.5212,0.785398
-1.7274,-1.52048,-2.39975,0.778636,1.46579,0.785398
-1.692,-1.50471,-2.41414,0.777257,1.40833,0.785398
-1.65504,-1.48955,-2.4276,0.775562,1.34921,0.785398
-1.61658,-1.47513,-2.44009,0.773626,1.28849,0.785398
-1.57671,-1.46157,-2.45154,0.77152,1.22622,0.785398
-1.53556,-1.44902,-2.46189,0.769324,1.1625,0.785398
-1.49329,-1.43763,-2.47108,0.767126,1.09747,0.785397
-1.45008,-1.42758,-2.47904,0.765022,1.0313,0.785397
-1.40617,-1.41903,-2.48567,0.763111,0.9642,0.785397
-1.36185,-1.41216,-2.49092,0.761491,0.896431,0.785397
-1.31742,-1.40714,-2.4947,0.760253,0.828282,0.785397
-1.27323,-1.40413,-2.49694,0.759479,0.760075,0.785397
-1.22963,-1.40327,-2.49755,0.759228,0.692156,0.785397
-1.187,-1.40466,-2.49647,0.759534,0.624879,0.785397
-1.14569,-1.40836,-2.49364,0.760402,0.558595,0.785397
-1.10603,-1.41438,-2.48901,0.7618,0.493634,0.785397
-1.06833,-1.42271,-2.48255,0.763661,0.430294,0.785398
-1.03282,-1.43325,-2.47423,0.765887,0.368826,0.785398
-0.999693,-1.44587,-2.46407,0.768351,0.309431,0.785399
-0.969082,-1.46043,-2.45208,0.77091,0.25225,0.785401
-0.94105,-1.47672,-2.43828,0.773409,0.19737,0.785404
-0.915611,-1.49455,-2.42274,0.775693,0.144825,0.785411
-0.892728,-1.51371,-2.40552,0.777608,0.0946011,0.785428
-0.872326,-1.53398,-2.3867,0.778981,0.0466499,0.7855
-0.854303,-1.55488,-2.36663,0.778458,0.000892527,0.78686
-0.838537,-1.57714,-2.34454,0.779952,-0.0427606,0.785535
-0.824882,-1.59972,-2.32135,0.779438,-0.0844453,0.785442
-0.813198,-1.62274,-2.29692,0.778048,-0.124272,0.785417
-0.803339,-1.64609,-2.27131,0.775803,-0.162363,0.785408
-0.795162,-1.66969,-2.24461,0.7727,-0.198842,0.785404
-0.78853,-1.69344,-2.2169,0.768739,-0.233827,0.785402
-0.783311,-1.71728,-2.18825,0.763932,-0.267431,0.785401
-0.779382,-1.74117,-2.15872,0.758296,-0.299759,0.7854
-0.776631,-1.76505,-2.1284,0.751855,-0.33091,0.785399
-0.776882,-1.78884,-2.09577,0.743012,-0.359044,0.785399
-0.774248,-1.81273,-2.06553,0.736661,-0.39006,0.785399
-0.775543,-1.8364,-2.03214,0.726946,-0.417061,0.785399
-0.776838,-1.86007,-1.99876,0.71723,-0.444061,0.785399
-0.777827,-1.87813,-1.97328,0.709816,-0.464669,0.785399
-0.780531,-1.90153,-1.93889,0.698827,-0.49,0.785399
-0.783235,-1.92494,-1.9045,0.687839,-0.515331,0.785399
-0.783843,-1.9302,-1.89677,0.685368,-0.521026,0.785399
-0.787198,-1.95343,-1.86193,0.673764,-0.545531,0.785399
-0.790552,-1.97667,-1.82709,0.662161,-0.570035,0.785399
-0.79247,-1.98995,-1.80717,0.655527,-0.584043,0.785399
-0.801425,-2.03244,-1.74016,0.631004,-0.625941,0.785398
-0.811557,-2.07464,-1.67191,0.604962,-0.666108,0.785398
-0.818019,-2.09634,-1.63451,0.589258,-0.684583,0.785398
-0.829289,-2.13836,-1.56468,0.561448,-0.722884,0.785398
-0.841327,-2.18028,-1.4936,0.532286,-0.759801,0.785398
-0.848018,-2.20177,-1.45591,0.516081,-0.777431,0.785398
-0.860585,-2.24343,-1.38407,0.485912,-0.812995,0.785398
-0.867378,-2.26477,-1.34619,0.469366,-0.830015,0.785397
-0.874171,-2.2861,-1.30831,0.452819,-0.847034,0.785397
-0.879554,-2.30301,-1.27828,0.439707,-0.860522,0.785397
-0.890948,-2.33818,-1.21461,0.411199,-0.887045,0.785397
-0.893686,-2.34689,-1.19853,0.404667,-0.892724,0.784396
