j0,j1,j2,j3,j4,j5
4.89498,-2.5477,-0.727878,3.27157,2.95033,-2.36072
4.89403,-2.5465,-0.730118,3.27266,2.95089,-2.36068
4.87806,-2.52639,-0.767794,3.29087,2.96031,-2.35994
4.8621,-2.50628,-0.805469,3.30909,2.96973,-2.3592
4.84613,-2.48617,-0.843145,3.32731,2.97916,-2.35846
4.83016,-2.46606,-0.88082,3.34552,2.98858,-2.35773
4.8142,-2.44595,-0.918496,3.36374,2.998,-2.35699
4.78152,-2.40798,-0.988213,3.39562,3.01667,-2.35683
4.74795,-2.37013,-1.05689,3.42651,3.03551,-2.35676
4.71355,-2.3323,-1.12467,3.45646,3.05445,-2.35675
4.67834,-2.29439,-1.19167,3.4856,3.07343,-2.35669
4.66093,-2.27404,-1.22894,3.5028,3.08332,-2.35637
4.62471,-2.23611,-1.29478,3.53032,3.10227,-2.35677
4.58756,-2.19892,-1.35839,3.55121,3.12116,-2.3623
4.54944,-2.16039,-1.42315,3.57604,3.13991,-2.3637
4.51055,-2.12044,-1.48907,3.60652,3.15831,-2.35918
4.47081,-2.08059,-1.55352,3.63357,3.17631,-2.35674
4.43006,-2.04068,-1.61666,3.65708,3.19384,-2.35645
4.38821,-2.00024,-1.67914,3.67922,3.21078,-2.35635
4.34515,-1.95916,-1.74095,3.7,3.227,-2.3563
4.30072,-1.91736,-1.80204,3.71932,3.24234,-2.35628
4.25477,-1.87477,-1.86234,3.73704,3.25661,-2.35626
4.20707,-1.83131,-1.92173,3.75298,3.26958,-2.35625
4.15736,-1.78689,-1.98008,3.76692,3.28097,-2.35625
4.10531,-1.74145,-2.03723,3.77863,3.29044,-2.35624
4.0505,-1.69495,-2.09296,3.78786,3.29756,-2.35624
3.99242,-1.64737,-2.14702,3.79434,3.3018,-2.35624
3.93042,-1.59877,-2.19907,3.79779,3.3025,-2.35625
3.86366,-1.54931,-2.24874,3.79799,3.29881,-2.35626
3.82818,-1.52434,-2.27254,3.79681,3.295,-2.35626
3.79111,-1.4993,-2.29556,3.79478,3.28968,-2.35627
3.75227,-1.47426,-2.31773,3.7919,3.28268,-2.35628
3.71149,-1.44933,-2.33896,3.7882,3.27381,-2.35629
3.66854,-1.42466,-2.35917,3.78364,3.26285,-2.35638
3.62349,-1.40051,-2.3783,3.77899,3.24986,-2.35602
