j0,j1,j2,j3,j4,j5
1.70637,-1.18706,1.63343,-3.55993,-0.037834,0.75666
1.69926,-1.20569,1.66054,-3.58758,-0.0552771,0.776514
1.68426,-1.25311,1.72716,-3.61528,-0.0939217,0.785033
1.67059,-1.30197,1.79331,-3.63288,-0.13316,0.785355
1.65833,-1.35066,1.85654,-3.64745,-0.172996,0.785377
1.64765,-1.39913,1.91674,-3.65919,-0.213503,0.785385
1.63872,-1.44737,1.97385,-3.66806,-0.254769,0.78539
1.63176,-1.49535,2.02781,-3.67405,-0.296901,0.785393
1.62696,-1.54297,2.07853,-3.67715,-0.340028,0.785395
1.62455,-1.59014,2.12596,-3.67741,-0.384303,0.785396
1.62479,-1.63668,2.17002,-3.67492,-0.429901,0.785397
1.62791,-1.68241,2.21066,-3.66984,-0.477024,0.785398
1.63419,-1.72706,2.24785,-3.66238,-0.525895,0.785398
1.64389,-1.77033,2.28159,-3.65285,-0.576756,0.785399
1.65729,-1.81185,2.31188,-3.64162,-0.629864,0.785399
1.67465,-1.85125,2.33878,-3.62912,-0.685476,0.785399
1.69618,-1.88809,2.36236,-3.61587,-0.743835,0.785399
1.72209,-1.92194,2.38274,-3.60239,-0.805157,0.785399
1.75249,-1.9524,2.40004,-3.58923,-0.8696,0.785399
1.78741,-1.97909,2.41442,-3.57692,-0.937244,0.785399
1.82674,-2.00172,2.42606,-3.56593,-1.00806,0.785399
1.87477,-2.0165,2.43332,-3.55841,-1.0864,0.785398
1.92127,-2.0314,2.44055,-3.55075,-1.16235,0.785398
1.97123,-2.04175,2.44544,-3.54528,-1.24066,0.785398
1.99891,-2.04391,2.44644,-3.54412,-1.28222,0.785398
2.02658,-2.04606,2.44744,-3.54297,-1.32378,0.785398
2.03472,-2.0467,2.44773,-3.54262,-1.33602,0.785398
2.06272,-2.04749,2.4481,-3.5422,-1.37744,0.785398
2.06912,-2.04767,2.44818,-3.5421,-1.38691,0.785398
2.09735,-2.04725,2.44798,-3.54233,-1.42817,0.785398
2.12558,-2.04683,2.44779,-3.54256,-1.46943,0.785398
2.15382,-2.0464,2.44759,-3.54278,-1.5107,0.785398
2.15985,-2.04631,2.44755,-3.54283,-1.51952,0.785398
2.21598,-2.03651,2.44284,-3.54792,-1.59967,0.785396
2.27224,-2.02775,2.43871,-3.55256,-1.67987,0.785395
2.30071,-2.02436,2.4372,-3.55444,-1.72029,0.785398
2.32889,-2.0163,2.43322,-3.55851,-1.76039,0.785394
2.35708,-2.00825,2.42924,-3.56259,-1.8005,0.785391
2.38546,-2.00348,2.42693,-3.56505,-1.8408,0.785398
2.4135,-1.99454,2.4225,-3.56956,-1.88073,0.785391
2.44154,-1.9856,2.41807,-3.57407,-1.92065,0.785385
2.46958,-1.97666,2.41364,-3.57858,-1.96058,0.785378
2.48644,-1.97128,2.41097,-3.58129,-1.98459,0.785374
2.54012,-1.95112,2.40004,-3.59052,-2.06264,0.785375
2.59122,-1.92975,2.38798,-3.59984,-2.1379,0.785377
2.63961,-1.90742,2.37487,-3.60906,-2.21029,0.785378
2.68523,-1.88435,2.36077,-3.61802,-2.27976,0.785379
2.72808,-1.86072,2.34571,-3.6266,-2.34636,0.78538
2.76822,-1.83667,2.32975,-3.63469,-2.41015,0.785381
2.80572,-1.81234,2.31293,-3.6422,-2.47124,0.785382
2.84067,-1.78782,2.29529,-3.64908,-2.52975,0.785382
2.8732,-1.76318,2.27685,-3.65528,-2.58581,0.785383
2.90342,-1.73848,2.25765,-3.66077,-2.63955,0.785384
2.93144,-1.71379,2.23771,-3.66553,-2.69112,0.785384
2.95739,-1.68912,2.21704,-3.66953,-2.74065,0.785384
2.98139,-1.66451,2.19568,-3.67278,-2.78827,0.785384
3.00355,-1.63997,2.17363,-3.67527,-2.83412,0.785384
3.02398,-1.61552,2.15092,-3.677,-2.8783,0.785383
3.04278,-1.59118,2.12753,-3.67796,-2.92094,0.785394
3.06044,-1.56716,2.10307,-3.67669,-2.96253,0.785772
