j0,j1,j2,j3,j4,j5
2.01524,-1.4117,1.5845,6.11039,-5.8469,-2.3562
2.01858,-1.45834,1.63844,6.10309,-5.79531,-2.3562
2.024,-1.50332,1.68787,6.09864,-5.74257,-2.3562
2.03215,-1.5466,1.73334,6.09645,-5.688,-2.3562
2.04324,-1.58807,1.77497,6.09629,-5.63135,-2.3562
2.0575,-1.62761,1.81289,6.09791,-5.57236,-2.3562
2.07517,-1.66503,1.8472,6.10103,-5.51075,-2.3562
2.09649,-1.70014,1.87797,6.10535,-5.44623,-2.3562
2.1217,-1.73267,1.9053,6.11056,-5.37851,-2.3562
2.15102,-1.76238,1.92925,6.11631,-5.3073,-2.3562
2.18462,-1.78896,1.94988,6.12227,-5.23235,-2.3562
2.22263,-1.81213,1.96723,6.12808,-5.15346,-2.35619
2.26508,-1.83158,1.98136,6.13341,-5.07052,-2.35619
2.28795,-1.83982,1.98722,6.13578,-5.02751,-2.35619
2.3119,-1.84703,1.99229,6.13792,-4.9835,-2.35619
2.33689,-1.85317,1.99657,6.13979,-4.93849,-2.35619
2.36288,-1.85822,2.00006,6.14136,-4.89251,-2.35619
2.38982,-1.86216,2.00275,6.1426,-4.84561,-2.35619
2.41764,-1.86496,2.00465,6.14349,-4.79784,-2.35619
2.44628,-1.86661,2.00576,6.14403,-4.74924,-2.35619
2.47566,-1.86709,2.00608,6.1442,-4.6999,-2.35619
2.50568,-1.8664,2.0056,6.14399,-4.64988,-2.35619
2.53624,-1.86453,2.00431,6.1434,-4.59929,-2.35619
2.56723,-1.8615,2.00222,6.14246,-4.5482,-2.35619
2.59855,-1.8573,1.99932,6.14116,-4.49672,-2.35619
2.63008,-1.85195,1.99561,6.13953,-4.44496,-2.35619
2.66169,-1.84547,1.99107,6.13759,-4.39302,-2.35619
2.69327,-1.83788,1.98569,6.13537,-4.34102,-2.35619
2.7247,-1.82921,1.97948,6.13291,-4.28905,-2.35619
2.75586,-1.81949,1.97243,6.13024,-4.23724,-2.35619
2.78665,-1.80875,1.96453,6.12741,-4.18567,-2.35619
2.81696,-1.79704,1.95576,6.12446,-4.13445,-2.35619
2.84669,-1.78438,1.94614,6.12143,-4.08367,-2.35619
2.87576,-1.77083,1.93564,6.11838,-4.03342,-2.35619
2.90407,-1.75643,1.92427,6.11535,-3.98377,-2.35619
2.93157,-1.74123,1.91202,6.11239,-3.93479,-2.35619
2.95819,-1.72526,1.89889,6.10956,-3.88653,-2.35619
2.98387,-1.70857,1.88487,6.10688,-3.83907,-2.35619
3.00858,-1.69121,1.86997,6.10443,-3.79242,-2.35619
3.03229,-1.67323,1.85419,6.10223,-3.74664,-2.35619
3.05496,-1.65467,1.83753,6.10032,-3.70175,-2.35619
3.07658,-1.63557,1.82,6.09876,-3.65776,-2.35619
3.09714,-1.61597,1.80158,6.09757,-3.61471,-2.35619
3.11665,-1.59591,1.7823,6.0968,-3.57258,-2.35619
3.13509,-1.57544,1.76216,6.09646,-3.53139,-2.35619
3.1525,-1.55457,1.74116,6.0966,-3.49113,-2.35619
3.16887,-1.53335,1.71932,6.09722,-3.4518,-2.35619
3.18422,-1.51181,1.69663,6.09837,-3.41339,-2.35619
3.19858,-1.48997,1.67311,6.10005,-3.37589,-2.35619
3.21198,-1.46786,1.64877,6.10229,-3.33928,-2.35619
3.22444,-1.44551,1.62361,6.10509,-3.30354,-2.35619
3.23425,-1.42257,1.59608,6.10972,-3.27039,-2.35616
3.24663,-1.40016,1.57091,6.11247,-3.23468,-2.35616
3.25551,-1.37697,1.54242,6.11781,-3.20239,-2.35612
3.26439,-1.35377,1.51392,6.12315,-3.1701,-2.35608
3.27045,-1.33793,1.49445,6.1268,-3.14804,-2.35606
3.27823,-1.31448,1.46483,6.13296,-3.11683,-2.35607
3.28468,-1.29501,1.44024,6.13807,-3.09091,-2.35608
3.29045,-1.27124,1.40874,6.14583,-3.06177,-2.35605
3.29622,-1.24747,1.37724,6.1536,-3.03263,-2.35602
3.29934,-1.23464,1.36023,6.15779,-3.0169,-2.356
3.3047,-1.20861,1.32422,6.16765,-2.98665,-2.35613
