j0,j1,j2,j3,j4,j5
-0.989405,-2.5594,-0.92661,0.344402,3.30872,0.785379
-0.995993,-2.53953,-0.965507,0.363437,3.29346,0.785388
-1.00289,-2.51965,-1.00433,0.38237,3.27745,0.785381
-1.00964,-2.50013,-1.04232,0.40083,3.26136,0.785372
-1.02272,-2.46225,-1.11567,0.43626,3.22894,0.785331
-1.03519,-2.42571,-1.18597,0.469835,3.19623,0.785148
-1.047,-2.38965,-1.25484,0.49925,3.16324,0.781747
-1.05812,-2.35517,-1.32022,0.529351,3.12995,0.78095
-1.06848,-2.32243,-1.38183,0.561867,3.09637,0.78459
-1.07805,-2.28991,-1.44257,0.590765,3.0625,0.785283
-1.08678,-2.25799,-1.50167,0.618019,3.02832,0.785356
-1.09462,-2.22672,-1.55905,0.644146,2.99382,0.785373
-1.10152,-2.19606,-1.61477,0.669221,2.95899,0.785381
-1.10743,-2.16597,-1.66891,0.693277,2.92379,0.785386
-1.11231,-2.13641,-1.72152,0.716334,2.88822,0.785389
-1.1161,-2.10736,-1.77265,0.738407,2.85224,0.785391
-1.11876,-2.07877,-1.82233,0.759505,2.81584,0.785392
-1.12022,-2.05063,-1.8706,0.779633,2.77897,0.785393
-1.12045,-2.02291,-1.91748,0.798793,2.7416,0.785394
-1.11938,-1.99558,-1.963,0.816984,2.7037,0.785395
-1.11696,-1.96862,-2.00717,0.834203,2.66522,0.785395
-1.11314,-1.94202,-2.05002,0.850445,2.62613,0.785396
-1.10786,-1.91575,-2.09155,0.865705,2.58638,0.785396
-1.10107,-1.88978,-2.13179,0.879974,2.54591,0.785396
-1.0927,-1.86409,-2.17075,0.893245,2.50467,0.785397
-1.08271,-1.83867,-2.20843,0.905508,2.46261,0.785397
-1.07102,-1.81348,-2.24487,0.916753,2.41967,0.785397
-1.0576,-1.7885,-2.28006,0.926971,2.37579,0.785397
-1.04236,-1.76371,-2.31403,0.93615,2.33089,0.785397
-1.02527,-1.73909,-2.34679,0.944279,2.28493,0.785397
-1.00624,-1.71459,-2.37835,0.951348,2.23782,0.785397
-0.985241,-1.69021,-2.40873,0.957345,2.18951,0.785398
-0.962197,-1.66591,-2.43794,0.962259,2.13991,0.785398
-0.937056,-1.64167,-2.466,0.966079,2.08895,0.785398
-0.909765,-1.61746,-2.49293,0.968796,2.03658,0.785398
-0.880272,-1.59326,-2.51873,0.970399,1.98271,0.785398
-0.848532,-1.56904,-2.54343,0.970882,1.92728,0.785398
-0.814502,-1.54479,-2.56704,0.970237,1.87024,0.785398
-0.778149,-1.52048,-2.58957,0.968463,1.81152,0.785398
-0.739449,-1.49611,-2.61104,0.965559,1.75108,0.785398
-0.698389,-1.47166,-2.63146,0.961532,1.68888,0.785398
-0.654972,-1.44714,-2.65084,0.956391,1.62491,0.785398
-0.609219,-1.42256,-2.66919,0.950158,1.55915,0.785398
-0.557152,-1.39733,-2.68576,0.941504,1.48761,0.785398
-0.507385,-1.3727,-2.70232,0.933431,1.41876,0.785398
-0.455498,-1.34816,-2.71782,0.924387,1.34829,0.785398
-0.426744,-1.33567,-2.72481,0.918885,1.31037,0.785398
-0.373328,-1.31144,-2.73916,0.909005,1.23902,0.785398
-0.344212,-1.29939,-2.74544,0.903235,1.20115,0.785399
-0.323522,-1.29083,-2.7499,0.899135,1.17423,0.785399
-0.268082,-1.26809,-2.7615,0.887997,1.10239,0.785399
-0.238365,-1.25702,-2.76647,0.881899,1.06454,0.785399
-0.208648,-1.24595,-2.77145,0.875801,1.0267,0.7854
-0.178931,-1.23488,-2.77642,0.869702,0.988849,0.7854
-0.149214,-1.22381,-2.78139,0.863604,0.951002,0.785401
-0.123195,-1.21411,-2.78575,0.858265,0.917865,0.785401
-0.0932364,-1.20358,-2.79013,0.852112,0.879991,0.785402
-0.0860787,-1.20107,-2.79118,0.850642,0.870942,0.785403
-0.0560181,-1.1908,-2.79529,0.844488,0.833044,0.785404
-0.0307445,-1.18217,-2.79874,0.839314,0.801181,0.785405
-0.000569744,-1.17225,-2.80252,0.833168,0.763246,0.785408
0.029605,-1.16234,-2.80629,0.827022,0.725311,0.78541
0.0544692,-1.15416,-2.80941,0.821957,0.694052,0.785412
