j0,j1,j2,j3,j4,j5
1.88358,-1.29276,1.81864,5.75731,-5.69297,-2.3562
1.88085,-1.34081,1.88235,5.74165,-5.65091,-2.3562
1.87938,-1.38359,1.93616,5.73062,-5.61275,-2.3562
1.87995,-1.42548,1.98691,5.72175,-5.57342,-2.3562
1.88251,-1.4666,2.03462,5.71517,-5.53297,-2.3562
1.88722,-1.50695,2.07933,5.7108,-5.4912,-2.3562
1.89426,-1.54646,2.1211,5.70855,-5.44793,-2.3562
1.90383,-1.58506,2.15996,5.70829,-5.40293,-2.3562
1.91615,-1.62263,2.19593,5.70988,-5.35595,-2.3562
1.93145,-1.659,2.22904,5.71316,-5.30672,-2.3562
1.95,-1.69399,2.25928,5.7179,-5.25496,-2.35619
1.97206,-1.72735,2.28668,5.72386,-5.20035,-2.35619
1.99789,-1.75879,2.31124,5.73074,-5.14257,-2.35619
2.02778,-1.78798,2.33295,5.73821,-5.0813,-2.35619
2.06196,-1.81456,2.35184,5.7459,-5.01624,-2.35619
2.10065,-1.83813,2.3679,5.75342,-4.94711,-2.35619
2.14398,-1.85831,2.38113,5.76037,-4.87371,-2.35619
2.192,-1.87471,2.39153,5.76636,-4.79592,-2.35619
2.24462,-1.88698,2.39911,5.77105,-4.71374,-2.35619
2.2726,-1.89146,2.40184,5.77281,-4.67104,-2.35619
2.30162,-1.89482,2.40387,5.77414,-4.62731,-2.35619
2.33164,-1.89701,2.40518,5.77502,-4.58259,-2.35619
2.36259,-1.89803,2.40578,5.77544,-4.53694,-2.35619
2.39439,-1.89786,2.40566,5.77538,-4.49043,-2.35619
2.42696,-1.89649,2.40483,5.77485,-4.44312,-2.35619
2.46019,-1.89394,2.40328,5.77385,-4.3951,-2.35619
2.49399,-1.89021,2.401,5.7724,-4.34646,-2.35619
2.52825,-1.88532,2.39799,5.77051,-4.2973,-2.35619
2.56285,-1.87928,2.39425,5.76822,-4.24773,-2.35619
2.59767,-1.87213,2.38976,5.76555,-4.19785,-2.35619
2.63259,-1.86391,2.38454,5.76255,-4.14776,-2.35619
2.6675,-1.85464,2.37856,5.75926,-4.09758,-2.35619
2.70227,-1.84437,2.37182,5.75573,-4.04741,-2.35619
2.73679,-1.83314,2.36433,5.752,-3.99736,-2.35619
2.77096,-1.82101,2.35606,5.74814,-3.94753,-2.35619
2.80466,-1.80802,2.34702,5.74419,-3.898,-2.35619
2.83781,-1.79423,2.3372,5.74021,-3.84887,-2.35619
2.87031,-1.77967,2.3266,5.73626,-3.80023,-2.35619
2.90208,-1.76441,2.31521,5.73238,-3.75213,-2.35619
2.93305,-1.74849,2.30303,5.72864,-3.70465,-2.35619
2.96316,-1.73196,2.29006,5.72509,-3.65785,-2.35619
2.99236,-1.71486,2.27629,5.72177,-3.61177,-2.35619
3.02059,-1.69725,2.26172,5.71872,-3.56646,-2.35619
3.04783,-1.67917,2.24635,5.716,-3.52195,-2.35619
3.07403,-1.66066,2.2302,5.71365,-3.47827,-2.35619
3.09918,-1.64175,2.21324,5.71169,-3.43544,-2.35619
3.12326,-1.62248,2.1955,5.71017,-3.39348,-2.35619
3.14627,-1.60289,2.17697,5.70911,-3.35239,-2.35619
3.1682,-1.58301,2.15765,5.70855,-3.31218,-2.35619
3.18906,-1.56286,2.13756,5.70849,-3.27285,-2.35618
3.20884,-1.54248,2.1167,5.70898,-3.23439,-2.35618
3.22579,-1.5219,2.09428,5.71085,-3.19857,-2.35615
3.24508,-1.50122,2.07284,5.71192,-3.16042,-2.35584
3.2612,-1.48028,2.04947,5.71424,-3.12505,-2.35595
3.27704,-1.45969,2.02649,5.71652,-3.09028,-2.35606
3.29265,-1.43709,2.00036,5.71997,-3.05387,-2.35615
3.30712,-1.41442,1.97349,5.72414,-3.01848,-2.35618
3.32051,-1.39169,1.94591,5.72897,-2.98408,-2.35618
3.33286,-1.36891,1.91765,5.73445,-2.95063,-2.35619
3.34421,-1.3461,1.88872,5.74057,-2.91811,-2.35619
3.3531,-1.3233,1.85816,5.74832,-2.88798,-2.35619
3.36408,-1.30045,1.82898,5.75466,-2.85575,-2.35619
3.37213,-1.27756,1.79771,5.76303,-2.82636,-2.35619
3.38019,-1.25468,1.76645,5.77141,-2.79697,-2.35619
3.38341,-1.24552,1.75395,5.77476,-2.78521,-2.35619
3.39009,-1.22275,1.72187,5.78407,-2.7573,-2.35619
3.39604,-1.2,1.68927,5.79392,-2.73015,-2.35619
3.39993,-1.17708,1.65467,5.8056,-2.70512,-2.35619
3.40595,-1.15447,1.62243,5.81523,-2.67795,-2.35619
3.40923,-1.1316,1.58739,5.82739,-2.65363,-2.35619
3.41252,-1.10873,1.55236,5.83956,-2.62932,-2.35619
3.41581,-1.08586,1.51733,5.85172,-2.605,-2.35619
3.41816,-1.0695,1.49227,5.86042,-2.58761,-2.35619
