j0,j1,j2,j3,j4,j5
4.83503,-2.71666,-0.532193,-3.03447,-3.2658,-2.35633
4.81532,-2.67906,-0.606782,-2.99894,-3.25358,-2.35779
4.79586,-2.64552,-0.672979,-2.9665,-3.24165,-2.35802
4.77668,-2.61469,-0.733493,-2.93712,-3.22997,-2.35832
4.75778,-2.58598,-0.789527,-2.91022,-3.21855,-2.35873
4.73917,-2.55901,-0.841873,-2.88543,-3.20739,-2.35933
4.72268,-2.53873,-0.880333,-2.86989,-3.19796,-2.36196
4.70659,-2.51405,-0.928634,-2.84188,-3.18813,-2.35757
4.68947,-2.49367,-0.967071,-2.82751,-3.17843,-2.36126
4.67235,-2.47328,-1.00551,-2.81315,-3.16873,-2.36495
4.65567,-2.45047,-1.04981,-2.79407,-3.15858,-2.36736
4.63789,-2.43002,-1.08807,-2.78039,-3.14868,-2.37148
4.6201,-2.40957,-1.12632,-2.7667,-3.13877,-2.3756
4.60232,-2.38912,-1.16457,-2.75302,-3.12887,-2.37973
4.58453,-2.36867,-1.20283,-2.73934,-3.11896,-2.38385
4.58277,-2.36665,-1.20661,-2.73799,-3.11798,-2.38426
4.56217,-2.34123,-1.25337,-2.70841,-3.1069,-2.37602
4.53856,-2.31371,-1.3036,-2.68137,-3.09444,-2.37169
4.51238,-2.28419,-1.35704,-2.65462,-3.08094,-2.36885
4.48407,-2.25304,-1.41288,-2.62773,-3.06673,-2.36666
4.46976,-2.23451,-1.44673,-2.6023,-3.05917,-2.35654
4.43922,-2.2021,-1.50402,-2.57728,-3.0444,-2.35641
4.4071,-2.16864,-1.56243,-2.55225,-3.02945,-2.35633
4.37352,-2.13426,-1.62159,-2.52742,-3.01449,-2.35628
4.33851,-2.09907,-1.68122,-2.50295,-2.99968,-2.35625
4.30208,-2.0631,-1.74111,-2.47901,-2.98519,-2.35622
4.26419,-2.02639,-1.80107,-2.45575,-2.97119,-2.35621
4.22476,-1.98891,-1.86094,-2.43333,-2.95784,-2.35619
4.18366,-1.95066,-1.92059,-2.41193,-2.94536,-2.35618
4.14072,-1.9116,-1.97985,-2.39172,-2.93398,-2.35617
4.09572,-1.87168,-2.03857,-2.37291,-2.92398,-2.35617
4.04838,-1.83085,-2.09657,-2.35573,-2.91569,-2.35616
3.9983,-1.78907,-2.15363,-2.34044,-2.90953,-2.35615
3.94502,-1.74631,-2.2095,-2.32732,-2.90601,-2.35613
3.88792,-1.70256,-2.26386,-2.31669,-2.90578,-2.35612
3.82623,-1.6579,-2.31633,-2.30887,-2.90964,-2.3561
3.75893,-1.6125,-2.36643,-2.30414,-2.91864,-2.35608
3.72281,-1.58963,-2.39041,-2.30302,-2.92545,-2.35606
3.68479,-1.56674,-2.41356,-2.30273,-2.93404,-2.35604
3.64468,-1.54392,-2.4358,-2.3033,-2.94464,-2.35602
3.60226,-1.5213,-2.45702,-2.30465,-2.95746,-2.35597
3.55763,-1.49907,-2.47707,-2.30711,-2.97241,-2.35626
