j0,j1,j2,j3,j4,j5
3.7865,-2.7733,-0.202525,-0.165219,-2.99617,-5.49724
3.78503,-2.76717,-0.214775,-0.15912,-2.99739,-5.49727
3.78015,-2.74692,-0.255303,-0.138943,-3.00142,-5.49736
3.77527,-2.72666,-0.295831,-0.118766,-3.00546,-5.49746
3.77039,-2.70641,-0.336359,-0.0985884,-3.0095,-5.49755
3.76012,-2.67369,-0.400904,-0.066777,-3.01797,-5.49757
3.7489,-2.6422,-0.462467,-0.0367828,-3.02724,-5.49764
3.74306,-2.62184,-0.502841,-0.0168342,-3.03206,-5.49771
3.73074,-2.59156,-0.561334,0.0113914,-3.04223,-5.4977
3.7176,-2.56172,-0.618504,0.0387232,-3.05307,-5.49769
3.7037,-2.53213,-0.674676,0.0653243,-3.06453,-5.49768
3.68907,-2.50269,-0.730082,0.0913107,-3.0766,-5.49766
3.67375,-2.4733,-0.784891,0.11677,-3.08923,-5.49762
3.65776,-2.44389,-0.839217,0.14179,-3.10241,-5.49752
3.64112,-2.41457,-0.892875,0.166879,-3.1161,-5.49676
3.62387,-2.38556,-0.945417,0.193002,-3.1303,-5.49417
3.60603,-2.35525,-0.999788,0.215527,-3.14496,-5.4957
3.58763,-2.32471,-1.05393,0.237556,-3.16007,-5.49728
3.56869,-2.2942,-1.10741,0.26008,-3.17561,-5.49772
3.54921,-2.26346,-1.16063,0.282508,-3.19156,-5.49777
3.52923,-2.23236,-1.21378,0.304545,-3.20789,-5.49779
3.50875,-2.20086,-1.26689,0.326147,-3.2246,-5.4978
3.48778,-2.1689,-1.31998,0.347279,-3.24166,-5.4978
3.46635,-2.13646,-1.37305,0.367903,-3.25906,-5.4978
3.44445,-2.10347,-1.42611,0.387974,-3.27677,-5.4978
3.4221,-2.06989,-1.47915,0.407439,-3.29478,-5.4978
3.39931,-2.03566,-1.53218,0.426237,-3.31306,-5.4978
3.37609,-2.00072,-1.58517,0.444294,-3.33161,-5.4978
3.35242,-1.96501,-1.63812,0.461527,-3.3504,-5.4978
3.32832,-1.92844,-1.691,0.477837,-3.3694,-5.4978
3.30378,-1.89093,-1.74378,0.493109,-3.38861,-5.4978
3.2788,-1.85238,-1.79644,0.50721,-3.40798,-5.4978
3.25337,-1.81267,-1.84892,0.519985,-3.4275,-5.4978
3.22747,-1.77168,-1.90117,0.531252,-3.44713,-5.4978
3.20109,-1.72925,-1.95315,0.540799,-3.46683,-5.4978
3.17419,-1.68523,-2.00475,0.548377,-3.48658,-5.4978
3.14674,-1.63939,-2.0559,0.553694,-3.5063,-5.4978
3.11869,-1.59152,-2.10649,0.556408,-3.52595,-5.4978
3.08998,-1.54135,-2.15636,0.556117,-3.54544,-5.4978
3.0605,-1.48859,-2.20537,0.552352,-3.56467,-5.4978
3.03014,-1.43288,-2.25329,0.544569,-3.58351,-5.4978
2.99873,-1.37387,-2.29988,0.532143,-3.60176,-5.4978
2.96602,-1.31115,-2.34483,0.514373,-3.61919,-5.4978
2.93165,-1.24434,-2.38777,0.4905,-3.63541,-5.4978
2.89507,-1.17314,-2.42823,0.459761,-3.64986,-5.4978
2.87574,-1.1362,-2.4473,0.441893,-3.65621,-5.4978
