j0,j1,j2,j3,j4,j5
2.24288,-1.5067,1.95846,-0.451754,-5.4152,-2.3562
2.26858,-1.542,1.99626,-0.454253,-5.34159,-2.3562
2.29806,-1.57434,2.02902,-0.454678,-5.26543,-2.3562
2.3319,-1.60342,2.05744,-0.454017,-5.18554,-2.3562
2.37023,-1.62889,2.08148,-0.452593,-5.10172,-2.3562
2.39108,-1.64014,2.09186,-0.451712,-5.05831,-2.3562
2.41302,-1.65035,2.10113,-0.450779,-5.01391,-2.3562
2.43605,-1.65946,2.1093,-0.449837,-4.96853,-2.35619
2.46012,-1.66744,2.11637,-0.448929,-4.92218,-2.35619
2.4852,-1.67423,2.12233,-0.448092,-4.87491,-2.35619
2.51122,-1.67982,2.12718,-0.447359,-4.82675,-2.35619
2.53812,-1.68416,2.13092,-0.446759,-4.77776,-2.35619
2.56583,-1.68724,2.13355,-0.446314,-4.72801,-2.35619
2.59426,-1.68903,2.13507,-0.446041,-4.67758,-2.35619
2.6233,-1.68953,2.13548,-0.44595,-4.62654,-2.35619
2.65286,-1.68874,2.13479,-0.446043,-4.575,-2.35619
2.68283,-1.68666,2.13298,-0.446316,-4.52306,-2.35619
2.71307,-1.68332,2.13007,-0.446758,-4.47082,-2.35619
2.74348,-1.67872,2.12607,-0.44735,-4.41842,-2.35619
2.77392,-1.6729,2.12097,-0.448069,-4.36595,-2.35619
2.80427,-1.6659,2.11479,-0.448884,-4.31354,-2.35619
2.83443,-1.65776,2.10753,-0.449763,-4.2613,-2.35619
2.86425,-1.64853,2.0992,-0.450666,-4.20935,-2.35619
2.89365,-1.63827,2.08982,-0.451554,-4.15779,-2.35619
2.92251,-1.62702,2.0794,-0.452384,-4.10672,-2.35619
2.95074,-1.61484,2.06796,-0.453112,-4.05623,-2.35619
2.97827,-1.60181,2.05551,-0.453696,-4.00642,-2.35619
3.005,-1.58797,2.04207,-0.454094,-3.95734,-2.35619
3.03089,-1.5734,2.02766,-0.454264,-3.90907,-2.35619
3.05588,-1.55814,2.01231,-0.454168,-3.86167,-2.35619
3.07993,-1.54226,1.99603,-0.453772,-3.81517,-2.35619
3.10301,-1.52581,1.97886,-0.453041,-3.76961,-2.35619
3.12509,-1.50885,1.9608,-0.451948,-3.72503,-2.35619
3.14616,-1.49142,1.94189,-0.450466,-3.68143,-2.35619
3.16622,-1.47358,1.92216,-0.448572,-3.63884,-2.35619
3.18526,-1.45537,1.90162,-0.446249,-3.59725,-2.35619
3.2033,-1.43682,1.88031,-0.44348,-3.55667,-2.35619
3.22035,-1.41798,1.85824,-0.440252,-3.51709,-2.35619
3.23641,-1.39888,1.83545,-0.436556,-3.47851,-2.35619
3.25153,-1.37955,1.81194,-0.432385,-3.44089,-2.35618
3.26571,-1.36001,1.78776,-0.427734,-3.40424,-2.35618
3.27899,-1.3403,1.76291,-0.422599,-3.36853,-2.35618
3.29139,-1.32042,1.73742,-0.41698,-3.33374,-2.35617
3.30295,-1.30041,1.71131,-0.410874,-3.29984,-2.35617
3.32367,-1.26002,1.65729,-0.397196,-3.23465,-2.35612
3.34138,-1.21916,1.60086,-0.381258,-3.17276,-2.35575
3.35637,-1.17773,1.54192,-0.362547,-3.1139,-2.35456
3.36886,-1.13662,1.48171,-0.34502,-3.05801,-2.35613
3.37908,-1.09495,1.41903,-0.324061,-3.00493,-2.35617
3.38727,-1.053,1.35431,-0.301306,-2.95448,-2.35619
3.39277,-1.00991,1.2852,-0.275287,-2.90741,-2.35619
3.39782,-0.967377,1.2167,-0.249313,-2.86148,-2.35619
3.39941,-0.945401,1.18023,-0.234823,-2.83969,-2.35619
3.401,-0.923447,1.1438,-0.220346,-2.81793,-2.35619
3.40329,-0.881956,1.07421,-0.192254,-2.77811,-2.35619
3.40369,-0.86015,1.03659,-0.176442,-2.75916,-2.35619
3.40409,-0.838345,0.998972,-0.160631,-2.74021,-2.3562
3.40449,-0.816539,0.961352,-0.144819,-2.72126,-2.3562
3.40486,-0.795972,0.925869,-0.129905,-2.70339,-2.3562
3.40456,-0.769319,0.878565,-0.109237,-2.68274,-2.35619
