j0,j1,j2,j3,j4,j5
-2.78385,-1.77063,-2.01001,0.639044,1.71751,-5.49779
-2.76302,-1.75335,-2.03203,0.643791,1.67391,-5.49779
-2.74118,-1.73633,-2.05306,0.6478,1.62934,-5.49779
-2.71827,-1.71976,-2.07316,0.651332,1.58375,-5.49779
-2.69292,-1.70279,-2.09347,0.654671,1.53438,-5.49779
-2.66628,-1.68639,-2.11265,0.657442,1.48375,-5.49779
-2.63847,-1.67065,-2.1307,0.659758,1.43197,-5.49779
-2.60991,-1.65585,-2.14735,0.661603,1.3798,-5.49779
-2.58032,-1.64184,-2.16285,0.663097,1.32659,-5.49779
-2.54971,-1.62868,-2.17716,0.664255,1.27234,-5.49779
-2.51817,-1.61645,-2.19025,0.665116,1.21711,-5.49779
-2.48577,-1.60524,-2.20208,0.665722,1.16099,-5.49779
-2.45262,-1.59512,-2.21259,0.666118,1.10405,-5.49779
-2.41885,-1.58618,-2.22176,0.666346,1.04642,-5.49779
-2.38459,-1.57851,-2.22953,0.66645,0.988206,-5.49779
-2.35,-1.5722,-2.23586,0.666469,0.929569,-5.49779
-2.31525,-1.56731,-2.24072,0.666441,0.870663,-5.49779
-2.28051,-1.56392,-2.24406,0.666395,0.811661,-5.49779
-2.24599,-1.5621,-2.24585,0.666353,0.752744,-5.49779
-2.21187,-1.56187,-2.24605,0.666328,0.6941,-5.49779
-2.17835,-1.56327,-2.24464,0.666322,0.635917,-5.49779
-2.14561,-1.56632,-2.2416,0.666327,0.578378,-5.49779
-2.11382,-1.57101,-2.23691,0.666321,0.52166,-5.49779
-2.08315,-1.5773,-2.23057,0.666274,0.465922,-5.49779
-2.05373,-1.58516,-2.22258,0.666145,0.411312,-5.49779
-2.02569,-1.59452,-2.21295,0.665885,0.357953,-5.49779
-1.99912,-1.60532,-2.20172,0.66544,0.305948,-5.49779
-1.97408,-1.61745,-2.18889,0.664752,0.255376,-5.49779
-1.95062,-1.63084,-2.17452,0.663761,0.206295,-5.49778
-1.92877,-1.64536,-2.15865,0.662409,0.15874,-5.49778
-1.90852,-1.66093,-2.14131,0.66064,0.112726,-5.49777
-1.88987,-1.67744,-2.12258,0.658395,0.0682513,-5.49776
-1.87277,-1.69476,-2.10253,0.655552,0.0252973,-5.49764
-1.85718,-1.71269,-2.08136,0.651504,-0.0161655,-5.49683
-1.84306,-1.73162,-2.05854,0.648553,-0.0561746,-5.49777
-1.83033,-1.75093,-2.03478,0.6441,-0.0947854,-5.49777
-1.81893,-1.77074,-2.00991,0.63905,-0.132047,-5.49778
-1.80879,-1.79098,-1.98399,0.63337,-0.168016,-5.49778
-1.79985,-1.81159,-1.95707,0.627059,-0.202752,-5.49778
-1.79202,-1.83251,-1.9292,0.620118,-0.236313,-5.49779
-1.78523,-1.8537,-1.90044,0.612551,-0.268757,-5.49779
-1.77943,-1.87513,-1.87083,0.604364,-0.300142,-5.49779
-1.77454,-1.89675,-1.84041,0.595568,-0.33052,-5.49779
-1.77215,-1.91911,-1.80718,0.584691,-0.3583,-5.49779
-1.76569,-1.96298,-1.74324,0.564628,-0.415266,-5.49779
-1.76414,-1.98539,-1.70932,0.553113,-0.441947,-5.49779
-1.76258,-2.0078,-1.67539,0.541598,-0.468628,-5.49779
-1.76243,-2.00996,-1.67212,0.540488,-0.4712,-5.49779
-1.76213,-2.03236,-1.63715,0.527923,-0.496043,-5.49779
-1.76188,-2.05121,-1.60774,0.517354,-0.516938,-5.49779
-1.76272,-2.09492,-1.53823,0.491555,-0.563256,-5.49779
-1.76409,-2.11715,-1.50187,0.477424,-0.585213,-5.49779
-1.76433,-2.1211,-1.49541,0.474912,-0.589115,-5.49779
-1.76741,-2.16418,-1.42452,0.447106,-0.630988,-5.49779
-1.76969,-2.18621,-1.38737,0.431986,-0.651005,-5.49779
-1.77197,-2.20824,-1.35022,0.416867,-0.671023,-5.49779
-1.7736,-2.22401,-1.32362,0.406041,-0.685355,-5.49779
-1.77945,-2.26548,-1.25075,0.37464,-0.718265,-5.49779
-1.78514,-2.3058,-1.18015,0.34435,-0.750694,-5.49779
-1.79134,-2.3466,-1.10759,0.312606,-0.781708,-5.49779
-1.79479,-2.368,-1.0688,0.295207,-0.796634,-5.49779
-1.79825,-2.38939,-1.03001,0.277807,-0.81156,-5.49779
-1.8017,-2.41078,-0.991216,0.260408,-0.826486,-5.49779
-1.80338,-2.4212,-0.972335,0.251939,-0.833751,-5.49779
