0.000000000000000000e+00,-1.570796370506286621e+00,0.000000000000000000e+00,-1.570796370506286621e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.023868799209594727e+00,-1.799675464630126953e+00,-1.337962627410888672e+00,-2.148122310638427734e+00,2.697256088256835938e+00,-1.276812195777893066e+00
-1.973306059837341309e+00,-1.981505155563354492e+00,-1.114087104797363281e+00,-2.095167160034179688e+00,2.722671985626220703e+00,-1.172243475914001465e+00
-1.937909603118896484e+00,-1.952227234840393066e+00,-1.194425106048583984e+00,-1.970729112625122070e+00,2.737813949584960938e+00,-1.092196702957153320e+00
-1.883888363838195801e+00,-2.029825210571289062e+00,-1.023351550102233887e+00,-2.075914859771728516e+00,2.538188934326171875e+00,-1.096752882003784180e+00
-1.888092041015625000e+00,-1.963152885437011719e+00,-1.130417466163635254e+00,-1.988534927368164062e+00,2.551434040069580078e+00,-1.039953947067260742e+00
-1.822665333747863770e+00,-2.132928371429443359e+00,-8.353551626205444336e-01,-2.322239637374877930e+00,2.485495328903198242e+00,-1.141123533248901367e+00
-1.855545401573181152e+00,-2.182785511016845703e+00,-8.502757549285888672e-01,-2.537002325057983398e+00,2.635213851928710938e+00,-1.237489819526672363e+00
-1.941349506378173828e+00,-2.029779911041259766e+00,-1.162755012512207031e+00,-2.370717048645019531e+00,2.707156896591186523e+00,-1.423816204071044922e+00
-1.890953421592712402e+00,-1.926153182983398438e+00,-1.203381061553955078e+00,-2.127894878387451172e+00,2.581585884094238281e+00,-1.235632181167602539e+00
-1.854003190994262695e+00,-1.990706920623779297e+00,-1.067691206932067871e+00,-2.237767219543457031e+00,2.491051673889160156e+00,-1.082828521728515625e+00
-1.803004384040832520e+00,-2.000348091125488281e+00,-1.044866561889648438e+00,-2.202961206436157227e+00,2.368440628051757812e+00,-1.185013055801391602e+00
-1.850849866867065430e+00,-1.993489146232604980e+00,-1.185372829437255859e+00,-2.187164783477783203e+00,2.437912464141845703e+00,-1.293550729751586914e+00
-1.831299662590026855e+00,-1.989908218383789062e+00,-1.242369532585144043e+00,-2.060286521911621094e+00,2.319318771362304688e+00,-1.406392097473144531e+00
-1.789594173431396484e+00,-2.009035110473632812e+00,-1.279823422431945801e+00,-1.997552871704101562e+00,2.348857402801513672e+00,-1.537075519561767578e+00
-1.822834253311157227e+00,-1.989314794540405273e+00,-1.301695346832275391e+00,-2.080506324768066406e+00,2.433649539947509766e+00,-1.646059274673461914e+00
-1.749744296073913574e+00,-1.986403942108154297e+00,-1.235123634338378906e+00,-2.022757291793823242e+00,2.285368680953979492e+00,-1.609621047973632812e+00
-1.759337663650512695e+00,-1.893777370452880859e+00,-1.411265373229980469e+00,-1.835785865783691406e+00,2.389868736267089844e+00,-1.660846829414367676e+00
-1.783903598785400391e+00,-1.953715324401855469e+00,-1.276010513305664062e+00,-2.076086044311523438e+00,2.439748048782348633e+00,-1.920643091201782227e+00
-1.806958317756652832e+00,-1.747418880462646484e+00,-1.487817287445068359e+00,-1.801009654998779297e+00,2.445636272430419922e+00,-1.789403438568115234e+00
-1.746210455894470215e+00,-1.659720063209533691e+00,-1.538468956947326660e+00,-1.605681657791137695e+00,2.379774808883666992e+00,-1.697124004364013672e+00
