idx,sx,sy,sz,rx,ry,state_angle,t_A_0,z_rot,R_E_0_contact,t_E_0_contact
21,0.018,0.4869814483249655,0.5193556574485928,0.0,-0.24349072416248274,-5.420208699795749,-0.6621813351198065,0.1505465093509954,0.2696778287242964,68.84077608163716,-0.36598414338716473,0.9139817144086548,-0.17519427078469016,0.7007703497079649,0.39453637380485757,0.5943584496876362,0.6123532671255538,0.0947548176692335,-0.7848853424348875,-0.3429392378617107,0.40996877716358177,0.7099191600540546
3,0.018,0.2818241114212159,0.7299800829441045,0.0,-0.14091205571060794,-9.393983995557178,0.6038178673953623,0.6624265615913014,0.3749900414720523,-132.36045866237885,0.11917793507303445,-0.4990509638044068,0.8583383687786657,-0.7833409548477264,0.4839216047297794,0.39012411990802054,-0.6100602988639567,-0.7188657844143425,-0.33325428091529785,0.12848612190611114,0.4416124274884981,0.8198491684291332
5,0.018,0.4382178811917006,0.6519778108676704,0.0,-0.2191089405958503,-6.02547350301439,0.6459243098412644,0.39453080111101807,0.3359889054338352,-142.45331208144847,-0.4768254261266487,-0.510696211070076,0.715420780378798,-0.878988932873081,0.27333164009140676,-0.3907278725808845,0.003996108830118195,-0.8151559326433255,-0.5792277933512928,0.08814303271599516,0.32404410852013904,0.7699620333022523
14,0.018,0.3194814855077526,0.7440832934134065,0.0,-0.1597407427538763,-8.278409041000637,0.3030566931544818,0.30141971338847023,0.38204164670670326,-23.83740144070254,0.5666584614495712,-0.7746550097412994,-0.28072727681917886,0.274395774583887,-0.1438398719217876,0.9507981121857743,-0.7769202963999031,-0.6158081739699715,0.13105398091494896,0.5809308095959023,-0.1342863718736334,0.7221921729676892
19,0.018,0.48947413876798135,0.46089355409541566,0.0,-0.24473706938399067,-5.392523802472674,-0.26354466817898575,0.15533173325136876,0.24044677704770784,95.36545375786886,-0.6406373247870798,0.6412155548027729,-0.4224055283357757,0.463256204068186,0.7614883244970806,0.4533533070872697,0.6123540703563495,0.09475306820151591,-0.7848849269698138,-0.09393883301916622,0.5325905514075551,0.6514572931965559
33,0.018,0.20987048417170612,0.4224884727718972,0.0,-0.10493524208585306,-12.661039351936765,0.38266157495774134,0.4238131202760045,0.22124423638594862,-36.25971857835704,0.7228869107128981,0.08189528944200217,0.6860959669661187,0.07322522870610798,-0.9964396023199953,0.04178737619555417,0.6870753817456284,0.02003198681063048,-0.7263099471324337,0.3072140892927209,0.2098869232177478,0.5888969657538898
37,0.018,0.22078301804101344,0.5014607582190419,0.0,-0.11039150902050672,-12.025637908447122,-0.15738440745542448,0.6775393683957187,0.26073037910952096,24.431664423715553,0.2826052372879399,0.9135415703963156,0.2925338937888411,0.6693742867387721,-0.4062518339784323,0.6220108613538198,0.6870752099373019,0.020031139433249023,-0.7263101330303872,0.004765081822364722,0.5110437175528741,0.6678692944350858
49,0.018,0.27122120235341524,0.6999216604007994,0.0,-0.13561060117670762,-9.764752541937986,0.6724285713950666,0.07863378454619754,0.3599608302003997,-150.3032179430543,-0.6402618524666552,-0.5111177672251686,0.5734312411289826,-0.7640359909116614,0.3465141420161271,-0.5442214199886504,0.07945920253565739,-0.786566321049653,-0.6123721562275766,0.2783918644723442,0.18202812102335403,0.8243709950895057
50,0.018,0.4125799537438536,0.34942546423698506,0.0,-0.2062899768719268,-6.401418825806402,-0.028880328100311936,0.3120803695456392,0.18471273211849254,83.44169321324102,-0.5126515984803292,0.7873198433518022,-0.3425139454680026,0.5816493367809664,0.6118993223812268,0.5359694658202625,0.6315634470089494,0.07554259416970974,-0.7716352304478363,0.21152897545227958,0.5684406235889057,0.5342713672397674
57,0.018,0.35093798153329026,0.5955976215008438,0.0,-0.17546899076664513,-7.5318492779224355,-0.6007117842813825,0.17356166928970349,0.3077988107504219,102.46123819013442,-0.5969693417162023,0.49173023252435716,-0.6338998213223175,0.3495956120775458,0.8706187389362974,0.346129916980745,0.7220876076121585,-0.014979647342743402,-0.6916394270849782,-0.41394087958011266,0.451057352555792,0.7487183872266855
59,0.018,0.564438891452669,0.6126450377078437,0.0,-0.2822194457263345,-4.67461075589051,-0.44139053899704994,0.10248587558730485,0.3163225188539219,80.36982238451175,-0.48100332278010394,0.783612644768362,-0.39317556693369465,0.5666951239526765,0.6200767553486682,0.542550876844309,0.6689487573519812,0.0381580979007175,-0.7423284445593066,-0.14220269105215103,0.5035801843995592,0.785406398161949
