j0,j1,j2,j3,j4,j5
-0.970168,4.37537,-1.99414,3.90196,-1.77807,-2.35619
-0.959597,4.38291,-2.00527,3.90555,-1.75527,-2.35619
-0.941203,4.39604,-2.02465,3.91179,-1.71558,-2.35619
-0.922809,4.40917,-2.04402,3.91803,-1.67589,-2.35619
-0.901838,4.42083,-2.06052,3.92287,-1.63383,-2.35619
-0.882853,4.43347,-2.07896,3.92868,-1.59376,-2.35619
-0.857579,4.44713,-2.09854,3.93459,-1.5431,-2.35619
-0.831146,4.46018,-2.11676,3.93977,-1.49131,-2.35619
-0.803761,4.47248,-2.13371,3.94442,-1.4386,-2.35619
-0.775484,4.48395,-2.14935,3.94858,-1.38501,-2.35619
-0.746389,4.49456,-2.16363,3.95225,-1.3306,-2.35619
-0.716559,4.50424,-2.17652,3.95546,-1.27544,-2.35619
-0.686094,4.51293,-2.18797,3.95823,-1.21963,-2.35619
-0.655106,4.52057,-2.19795,3.96057,-1.16327,-2.35619
-0.623721,4.5271,-2.20642,3.9625,-1.10648,-2.35619
-0.592077,4.53248,-2.21334,3.96404,-1.04938,-2.35619
-0.560319,4.53665,-2.21866,3.9652,-0.992109,-2.35619
-0.528605,4.53956,-2.22236,3.96598,-0.934825,-2.35619
-0.497093,4.54119,-2.22442,3.96641,-0.877678,-2.35619
-0.465945,4.5415,-2.2248,3.96648,-0.820828,-2.35619
-0.435318,4.54049,-2.22349,3.96618,-0.764429,-2.35619
-0.405367,4.53815,-2.22049,3.96553,-0.708637,-2.35619
-0.376235,4.53449,-2.2158,3.96449,-0.653595,-2.35619
-0.348052,4.52954,-2.20942,3.96306,-0.599437,-2.35619
-0.320934,4.52333,-2.20137,3.96122,-0.546284,-2.35619
-0.29498,4.51591,-2.19168,3.95896,-0.494241,-2.35619
-0.27027,4.50732,-2.18038,3.95624,-0.443395,-2.35619
-0.246865,4.49764,-2.16751,3.95305,-0.393816,-2.35619
-0.224806,4.48692,-2.15311,3.94936,-0.345555,-2.35619
-0.20412,4.47524,-2.13724,3.94517,-0.298647,-2.35618
-0.184814,4.46267,-2.11994,3.94044,-0.253112,-2.35618
-0.166882,4.44928,-2.10129,3.93518,-0.208953,-2.35617
-0.150305,4.43514,-2.08134,3.92935,-0.166162,-2.35616
-0.135054,4.42032,-2.06015,3.92296,-0.12472,-2.35615
-0.121088,4.40488,-2.03777,3.91598,-0.0845985,-2.3561
-0.108364,4.38886,-2.01423,3.90831,-0.0457623,-2.35594
-0.0968305,4.37198,-1.9891,3.89787,-0.00816782,-2.35375
-0.0864203,4.35507,-1.96363,3.8898,0.0282811,-2.35425
-0.0688113,4.3203,-1.91015,3.87299,0.0976902,-2.35614
-0.0550932,4.28388,-1.85278,3.85207,0.16281,-2.35618
-0.0448069,4.24635,-1.79227,3.82911,0.224078,-2.35619
-0.0390356,4.20709,-1.72677,3.80286,0.280361,-2.35619
-0.0337239,4.168,-1.66138,3.77656,0.335789,-2.35619
-0.0325471,4.14777,-1.62673,3.76214,0.36189,-2.35619
-0.0313704,4.12755,-1.59208,3.74772,0.387991,-2.35619
-0.0301936,4.10732,-1.55744,3.7333,0.414092,-2.35619
-0.0301902,4.10726,-1.55734,3.73326,0.414167,-2.35619
-0.0301162,4.10599,-1.55516,3.73235,0.41581,-2.35619
-0.0305763,4.06911,-1.4904,3.70447,0.45876,-2.35619
-0.032303,4.03178,-1.42393,3.67533,0.499708,-2.35619
-0.0360208,3.99247,-1.35219,3.6429,0.537906,-2.35619
-0.039518,3.95419,-1.28254,3.61154,0.575732,-2.35619
-0.0438547,3.91528,-1.21094,3.57884,0.61191,-2.35619
-0.0466279,3.89484,-1.17273,3.56107,0.629192,-2.35619
-0.0494011,3.8744,-1.13452,3.5433,0.646474,-2.35619
-0.0521743,3.85396,-1.09631,3.52552,0.663755,-2.35619
-0.0549386,3.83359,-1.05822,3.50781,0.680982,-2.35618
-0.0591275,3.80308,-1.00018,3.48028,0.703756,-2.35619
