j0,j1,j2,j3,j4,j5
-1.00118,3.97192,-1.13064,-2.8413,2.87659,-2.35621
-1.02395,3.99261,-1.16703,-2.8256,2.89049,-2.35621
-1.04678,4.01333,-1.20317,-2.81018,2.90433,-2.35622
-1.06968,4.03411,-1.23912,-2.79501,2.9181,-2.35622
-1.09264,4.05496,-1.27489,-2.7801,2.93178,-2.35622
-1.11567,4.07589,-1.31048,-2.76545,2.94538,-2.35622
-1.13878,4.09691,-1.34587,-2.75107,2.95888,-2.35623
-1.16196,4.11801,-1.38108,-2.73697,2.97227,-2.35623
-1.18523,4.13921,-1.41609,-2.72316,2.98555,-2.35624
-1.20858,4.16051,-1.45091,-2.70966,2.99871,-2.35625
-1.23203,4.18192,-1.48552,-2.69647,3.01174,-2.35626
-1.25557,4.20345,-1.51992,-2.68361,3.02462,-2.35627
-1.27922,4.22509,-1.55409,-2.6711,3.03734,-2.35629
-1.30298,4.24686,-1.58804,-2.65895,3.0499,-2.35632
-1.32686,4.26877,-1.62174,-2.64718,3.06227,-2.35635
-1.35086,4.2908,-1.65518,-2.63583,3.07444,-2.35641
-1.375,4.31298,-1.68835,-2.62492,3.0864,-2.35649
-1.39928,4.33529,-1.72122,-2.61451,3.09813,-2.35664
-1.44831,4.38027,-1.78591,-2.59565,3.12082,-2.35748
-1.49803,4.42473,-1.84768,-2.58514,3.14233,-2.36428
-1.5485,4.47042,-1.90871,-2.57354,3.16245,-2.36802
-1.57406,4.4952,-1.94078,-2.55967,3.17194,-2.36144
-1.59991,4.51979,-1.97195,-2.54845,3.18103,-2.3568
-1.65252,4.56782,-2.03056,-2.53756,3.1978,-2.3565
-1.70645,4.61653,-2.087,-2.52971,3.21242,-2.35637
-1.76191,4.6659,-2.14102,-2.52499,3.22455,-2.3563
-1.81918,4.71581,-2.19236,-2.52352,3.23377,-2.35627
-1.87862,4.76608,-2.24073,-2.5254,3.23961,-2.35625
-1.94061,4.81642,-2.28582,-2.53064,3.24154,-2.35623
-2.00562,4.86641,-2.32734,-2.53911,3.23894,-2.35622
-2.07419,4.91549,-2.365,-2.55052,3.23115,-2.35622
-2.11356,4.93892,-2.38067,-2.55843,3.22151,-2.35637
-2.1875,4.98565,-2.41313,-2.5728,3.20611,-2.35648
-2.2275,5.00802,-2.42745,-2.58111,3.19491,-2.35673
-2.26382,5.02834,-2.44045,-2.58865,3.18474,-2.35695
