j0,j1,j2,j3,j4,j5
-5.94233,-0.864812,1.37494,2.63481,0.0130896,-5.50113
-5.95148,-0.886568,1.41409,2.61729,-0.00153232,-5.50101
-5.9607,-0.907385,1.45127,2.59987,-0.0159231,-5.49995
-5.97872,-0.948225,1.52342,2.56686,-0.0446147,-5.49825
-5.98924,-0.971628,1.56419,2.54928,-0.0612363,-5.49804
-5.99946,-0.995182,1.60489,2.53204,-0.0781188,-5.49794
-6.00948,-1.01848,1.64474,2.51543,-0.0949761,-5.49789
-6.01936,-1.04165,1.68395,2.49936,-0.111908,-5.49786
-6.02908,-1.06472,1.72256,2.4838,-0.128923,-5.49784
-6.03862,-1.08771,1.76058,2.46876,-0.146021,-5.49783
-6.04798,-1.11063,1.79801,2.45425,-0.163203,-5.49782
-6.05713,-1.13349,1.83485,2.44026,-0.180473,-5.49782
-6.07476,-1.17907,1.90677,2.41392,-0.215286,-5.49781
-6.09135,-1.22454,1.97629,2.38986,-0.250488,-5.4978
-6.10676,-1.26996,2.04336,2.36821,-0.286121,-5.4978
-6.12081,-1.3154,2.10787,2.34914,-0.322242,-5.4978
-6.1333,-1.36091,2.16971,2.33281,-0.358923,-5.49779
-6.14402,-1.40652,2.22872,2.31939,-0.396261,-5.49779
-6.15273,-1.45224,2.28477,2.30907,-0.434376,-5.49779
-6.15916,-1.49808,2.33769,2.30198,-0.473422,-5.49779
-6.16304,-1.54398,2.38732,2.29826,-0.513589,-5.49779
-6.16404,-1.58986,2.4335,2.29796,-0.555105,-5.49779
-6.16181,-1.63556,2.4761,2.30106,-0.598246,-5.49779
-6.15599,-1.68085,2.515,2.30744,-0.643332,-5.49779
-6.14619,-1.72536,2.5501,2.31685,-0.690723,-5.49779
-6.13198,-1.76864,2.58136,2.32887,-0.740815,-5.49779
-6.11298,-1.81009,2.60876,2.34292,-0.794016,-5.49779
-6.08881,-1.849,2.63233,2.35826,-0.850713,-5.49779
-6.05918,-1.8846,2.65218,2.37402,-0.911227,-5.49779
-6.02396,-1.91609,2.66843,2.38925,-0.975747,-5.49779
-5.97725,-1.9388,2.67923,2.40116,-1.0502,-5.49779
-5.93225,-1.96094,2.68956,2.41298,-1.12179,-5.49779
-5.88244,-1.97682,2.69659,2.42182,-1.19649,-5.49779
-5.85375,-1.98069,2.69825,2.42403,-1.23716,-5.49779
-5.84366,-1.98205,2.69884,2.42481,-1.25147,-5.49779
-5.7934,-1.98912,2.70184,2.42887,-1.32254,-5.49779
-5.74019,-1.99219,2.70309,2.43069,-1.39601,-5.49779
-5.71025,-1.98959,2.70199,2.42919,-1.43594,-5.49779
-5.65501,-1.98933,2.70188,2.42904,-1.51085,-5.49779
-5.62499,-1.98546,2.70025,2.42681,-1.55055,-5.49779
-5.59497,-1.98159,2.69861,2.42457,-1.59025,-5.49779
-5.56495,-1.97772,2.69697,2.42234,-1.62995,-5.49779
-5.54787,-1.97552,2.69603,2.42107,-1.65253,-5.49779
-5.51333,-1.96873,2.69307,2.41725,-1.69778,-5.49779
-5.47838,-1.96104,2.68966,2.41298,-1.74348,-5.49779
-5.44312,-1.95251,2.68579,2.40831,-1.78956,-5.49779
-5.40767,-1.94317,2.68148,2.40329,-1.83591,-5.49779
-5.37211,-1.9331,2.67671,2.39798,-1.88245,-5.49779
-5.33654,-1.92233,2.67149,2.39243,-1.92908,-5.49779
-5.30107,-1.91092,2.66582,2.38669,-1.97573,-5.49779
-5.26578,-1.89892,2.65969,2.38082,-2.0223,-5.49779
-5.23075,-1.88638,2.6531,2.37487,-2.06873,-5.49779
-5.19607,-1.87334,2.64604,2.36889,-2.11495,-5.49779
-5.16181,-1.85986,2.63852,2.36293,-2.16087,-5.49779
-5.12805,-1.84597,2.63054,2.35702,-2.20645,-5.49779
-5.09484,-1.83171,2.62208,2.35123,-2.25163,-5.49779
-5.06224,-1.81713,2.61315,2.34558,-2.29636,-5.49779
-5.03031,-1.80225,2.60374,2.34011,-2.34059,-5.49779
-4.99908,-1.78712,2.59385,2.33486,-2.38429,-5.49779
-4.96861,-1.77175,2.58348,2.32986,-2.42742,-5.49779
-4.93892,-1.75617,2.57262,2.32514,-2.46995,-5.49779
-4.91367,-1.74078,2.56045,2.32193,-2.50825,-5.49778
-4.88246,-1.72476,2.54964,2.31671,-2.55251,-5.49779
-4.85766,-1.70902,2.5368,2.31382,-2.59076,-5.49778
-4.83285,-1.69327,2.52396,2.31092,-2.62902,-5.49778
-4.80805,-1.67753,2.51112,2.30802,-2.66728,-5.49778
-4.78324,-1.66179,2.49828,2.30512,-2.70553,-5.49777
-4.76248,-1.64861,2.48753,2.30269,-2.73755,-5.49777
