j0,j1,j2,j3,j4,j5
-2.35618,-1.91464,-1.36492,-3.00363,-2.45796,-2.3562
-2.35536,-1.87858,-1.41441,-2.99033,-2.42756,-2.35638
-2.35403,-1.84405,-1.45979,-2.97946,-2.39727,-2.35637
-2.35163,-1.80702,-1.50632,-2.96985,-2.36356,-2.3562
-2.34797,-1.77029,-1.55178,-2.96112,-2.32906,-2.3562
-2.34309,-1.73407,-1.5952,-2.95391,-2.29384,-2.3562
-2.33695,-1.69829,-1.63671,-2.94819,-2.25783,-2.3562
-2.32946,-1.66291,-1.67638,-2.9439,-2.22094,-2.3562
-2.32055,-1.62788,-1.71429,-2.94101,-2.18311,-2.3562
-2.31014,-1.59318,-1.75052,-2.93949,-2.14424,-2.3562
-2.29814,-1.55877,-1.78514,-2.93928,-2.10422,-2.3562
-2.28444,-1.52462,-1.81818,-2.94038,-2.06296,-2.35619
-2.26894,-1.49074,-1.84971,-2.94274,-2.02033,-2.35619
-2.25152,-1.45708,-1.87977,-2.94633,-1.97619,-2.35619
-2.23204,-1.42366,-1.9084,-2.95112,-1.93041,-2.35619
-2.21036,-1.39047,-1.93563,-2.95709,-1.88281,-2.35619
-2.18632,-1.35749,-1.96151,-2.96419,-1.83323,-2.35619
-2.15973,-1.32475,-1.98605,-2.97238,-1.78145,-2.35619
-2.13041,-1.29225,-2.0093,-2.98163,-1.72727,-2.35619
-2.09814,-1.26001,-2.03128,-2.9919,-1.67044,-2.35619
-2.06267,-1.22805,-2.05202,-3.00312,-1.6107,-2.35619
-2.02375,-1.1964,-2.07153,-3.01526,-1.54775,-2.35619
-1.98109,-1.1651,-2.08984,-3.02824,-1.48127,-2.35619
-1.93438,-1.1342,-2.10698,-3.042,-1.41091,-2.35619
-1.88328,-1.10378,-2.12295,-3.05645,-1.3363,-2.35619
-1.85598,-1.08877,-2.13051,-3.0639,-1.29727,-2.35619
-1.82745,-1.07392,-2.13778,-3.07149,-1.25702,-2.35619
-1.79765,-1.05923,-2.14476,-3.07919,-1.21551,-2.35619
-1.76653,-1.04472,-2.15147,-3.087,-1.17267,-2.35619
-1.73406,-1.03042,-2.15788,-3.09489,-1.12846,-2.35619
-1.70018,-1.01634,-2.16402,-3.10283,-1.08282,-2.35619
-1.66486,-1.00251,-2.16987,-3.11081,-1.0357,-2.35619
-1.62807,-0.988955,-2.17543,-3.1188,-0.987066,-2.35619
-1.58979,-0.975719,-2.18071,-3.12676,-0.936868,-2.35619
-1.54999,-0.962836,-2.18569,-3.13466,-0.885077,-2.35619
-1.50868,-0.950354,-2.19038,-3.14245,-0.831672,-2.35619
-1.46586,-0.938326,-2.19477,-3.15009,-0.776646,-2.3562
-1.42158,-0.926816,-2.19884,-3.15752,-0.72001,-2.3562
-1.37587,-0.915899,-2.20261,-3.16468,-0.661797,-2.3562
-1.32884,-0.905662,-2.20604,-3.17148,-0.602068,-2.3562
-1.28061,-0.896204,-2.20913,-3.17785,-0.540921,-2.3562
-1.23134,-0.887645,-2.21186,-3.18368,-0.478491,-2.3562
-1.18126,-0.880117,-2.2142,-3.18886,-0.414963,-2.3562
-1.13065,-0.873774,-2.21614,-3.19327,-0.350574,-2.3562
-1.07982,-0.868787,-2.21764,-3.19676,-0.285617,-2.3562
-1.02919,-0.865344,-2.21866,-3.19918,-0.220443,-2.3562
-0.979203,-0.863644,-2.21915,-3.20038,-0.155456,-2.3562
-0.930345,-0.863892,-2.21907,-3.20021,-0.0911038,-2.35621
-0.883137,-0.866279,-2.21835,-3.19848,-0.0278573,-2.35627
-0.838091,-0.870844,-2.21698,-3.19465,0.0338109,-2.35691
-0.795683,-0.878309,-2.21469,-3.19031,0.0934592,-2.35607
-0.756331,-0.888101,-2.21164,-3.18343,0.150695,-2.35621
-0.720346,-0.900589,-2.20762,-3.17498,0.205222,-2.35619
-0.687932,-0.915711,-2.20257,-3.1649,0.256837,-2.35619
-0.659172,-0.933393,-2.19643,-3.15337,0.305449,-2.35619
-0.634037,-0.953497,-2.18911,-3.14058,0.351062,-2.35619
-0.612405,-0.975839,-2.18055,-3.12679,0.393771,-2.35619
-0.597995,-1.00149,-2.16945,-3.11225,0.429819,-2.35619
-0.583586,-1.02714,-2.15834,-3.0977,0.465867,-2.35619
-0.569176,-1.05279,-2.14723,-3.08316,0.501915,-2.35619
-0.562373,-1.06491,-2.14199,-3.07629,0.518934,-2.35619
-0.552833,-1.09632,-2.12664,-3.06023,0.553244,-2.35619
-0.548448,-1.12905,-2.10847,-3.04567,0.582694,-2.35619
-0.544063,-1.16178,-2.09029,-3.03112,0.612144,-2.35619
-0.539678,-1.19451,-2.07212,-3.01656,0.641594,-2.35619
-0.537999,-1.20703,-2.06516,-3.01099,0.652865,-2.35619
-0.537137,-1.24338,-2.04228,-2.99752,0.68133,-2.35619
-0.537847,-1.2807,-2.01739,-2.9851,0.709008,-2.35619
-0.540008,-1.3189,-1.99041,-2.97388,0.736041,-2.35619
-0.543513,-1.35793,-1.96126,-2.964,0.762555,-2.35619
-0.548267,-1.39771,-1.92988,-2.9556,0.788659,-2.35619
-0.554191,-1.43822,-1.89617,-2.9488,0.81445,-2.35619
-0.561211,-1.47941,-1.86006,-2.94372,0.840009,-2.35619
-0.569265,-1.52126,-1.82145,-2.94047,0.86541,-2.35619
-0.577869,-1.56396,-1.77993,-2.9393,0.891139,-2.35619
