j0,j1,j2,j3,j4,j5
-0.719383,4.75285,-2.37352,3.90385,-1.55018,-2.35619
-0.699589,4.76954,-2.38854,3.90219,-1.51832,-2.35619
-0.676962,4.78861,-2.40571,3.90029,-1.48191,-2.35619
-0.654335,4.80768,-2.42288,3.89839,-1.4455,-2.35619
-0.626951,4.82711,-2.43826,3.89433,-1.40479,-2.35619
-0.60369,4.8458,-2.45455,3.89193,-1.3682,-2.35619
-0.57655,4.86487,-2.4696,3.88791,-1.32796,-2.35619
-0.548342,4.88381,-2.48404,3.88342,-1.28688,-2.35619
-0.519077,4.90259,-2.49787,3.87846,-1.24497,-2.35619
-0.488768,4.92121,-2.5111,3.87308,-1.20222,-2.35619
-0.457435,4.93962,-2.52373,3.86729,-1.15866,-2.35619
-0.425105,4.95781,-2.53577,3.86114,-1.11431,-2.35619
-0.388289,4.97726,-2.54857,3.8545,-1.06427,-2.35619
-0.349054,4.9973,-2.56088,3.84676,-1.01176,-2.35619
-0.307685,5.01739,-2.5727,3.8385,-0.957051,-2.35619
-0.264131,5.03743,-2.58401,3.82977,-0.900067,-2.35619
-0.21834,5.05733,-2.59479,3.82064,-0.840738,-2.35619
-0.170281,5.077,-2.60499,3.81117,-0.779013,-2.3562
-0.119954,5.09629,-2.61458,3.80148,-0.714866,-2.3562
-0.0674017,5.11502,-2.62351,3.79167,-0.648316,-2.3562
-0.0127234,5.13298,-2.63173,3.78193,-0.579431,-2.3562
0.0439111,5.14991,-2.63917,3.77244,-0.508352,-2.3562
0.102244,5.1655,-2.64576,3.76345,-0.435303,-2.3562
0.161912,5.17937,-2.65143,3.75525,-0.360611,-2.3562
0.222438,5.1911,-2.65607,3.74816,-0.284719,-2.35619
0.283221,5.20025,-2.65959,3.74253,-0.208193,-2.35619
0.34355,5.20633,-2.66187,3.73872,-0.131712,-2.35619
0.402625,5.20888,-2.66278,3.73705,-0.0560457,-2.35615
0.459611,5.20703,-2.66202,3.73686,0.0179929,-2.35488
0.513702,5.20215,-2.66014,3.74169,0.0896149,-2.35672
0.564174,5.192,-2.65614,3.74718,0.1581,-2.35604
0.619388,5.17411,-2.64888,3.75794,0.236127,-2.35619
0.668127,5.15079,-2.639,3.77138,0.307866,-2.35617
0.709305,5.123,-2.6266,3.78677,0.372209,-2.35618
0.743564,5.09188,-2.61179,3.80309,0.42976,-2.35619
0.771718,5.05846,-2.59475,3.81947,0.481305,-2.35619
0.794598,5.02362,-2.57566,3.83522,0.52765,-2.35619
0.81298,4.98806,-2.5547,3.84982,0.569546,-2.35619
0.827551,4.95232,-2.53204,3.86291,0.607662,-2.35619
0.838903,4.91677,-2.50787,3.87428,0.642572,-2.35619
0.847536,4.88168,-2.48233,3.88384,0.674761,-2.35619
0.85387,4.84721,-2.45559,3.89156,0.704635,-2.35619
0.858255,4.81347,-2.42775,3.89747,0.732533,-2.35619
0.860982,4.7805,-2.39896,3.90163,0.758733,-2.35619
0.862292,4.74833,-2.36929,3.90415,0.783471,-2.35619
0.862389,4.71692,-2.33885,3.90511,0.80694,-2.35619
0.861442,4.68627,-2.30771,3.90462,0.829303,-2.35619
0.856963,4.62708,-2.2436,3.89971,0.871236,-2.35619
0.849754,4.5704,-2.17738,3.89017,0.910126,-2.35619
0.840463,4.51587,-2.10936,3.87668,0.94659,-2.35619
0.829571,4.46315,-2.03975,3.85979,0.981081,-2.35619
0.816515,4.4124,-1.96662,3.83741,1.01302,-2.35619
0.803676,4.36203,-1.89454,3.81569,1.04486,-2.35619
0.790006,4.3127,-1.82108,3.79156,1.07545,-2.35619
0.782589,4.28838,-1.78299,3.77779,1.09006,-2.35619
0.775171,4.26407,-1.74491,3.76402,1.10467,-2.35619
0.767753,4.23975,-1.70682,3.75025,1.11928,-2.35619
0.760336,4.21543,-1.66873,3.73648,1.13388,-2.35619
0.759885,4.21395,-1.66641,3.73564,1.13477,-2.35619
0.746267,4.17137,-1.59642,3.70824,1.15942,-2.35619
0.732041,4.12759,-1.52292,3.67851,1.18415,-2.35619
0.724712,4.1052,-1.48475,3.66273,1.19655,-2.35619
0.717246,4.08244,-1.44557,3.64632,1.20898,-2.35619
0.709648,4.05927,-1.40531,3.62923,1.22142,-2.35619
0.701923,4.03565,-1.36392,3.61145,1.23388,-2.35619
0.694076,4.01156,-1.3213,3.59292,1.24637,-2.35619
0.686114,3.98694,-1.27737,3.57361,1.25886,-2.35619
0.678042,3.96173,-1.23202,3.55347,1.27138,-2.35619
0.669867,3.93587,-1.18511,3.53242,1.2839,-2.35619
0.661593,3.90928,-1.1365,3.5104,1.29643,-2.35619
0.653229,3.88188,-1.08599,3.4873,1.30897,-2.35619
0.644781,3.85354,-1.03336,3.463,1.3215,-2.35619
0.636257,3.82412,-0.978295,3.43735,1.33402,-2.35619
0.627653,3.79346,-0.920481,3.4102,1.34652,-2.35619
0.619229,3.76021,-0.857206,3.38018,1.35922,-2.35619
