j0,j1,j2,j3,j4,j5
-3.56507,-2.09719,-1.06662,3.1638,2.71454,-2.3562
-3.58478,-2.07502,-1.09968,3.17469,2.73137,-2.3562
-3.60501,-2.05227,-1.13359,3.18586,2.74864,-2.3562
-3.62524,-2.02953,-1.16751,3.19703,2.76592,-2.3562
-3.64547,-2.00678,-1.20142,3.2082,2.78319,-2.3562
-3.66569,-1.98403,-1.23534,3.21937,2.80047,-2.3562
-3.68586,-1.96004,-1.26799,3.22802,2.81792,-2.3562
-3.70613,-1.93702,-1.30178,3.2388,2.83527,-2.3562
-3.7263,-1.91223,-1.33379,3.24602,2.85283,-2.3562
-3.74662,-1.88893,-1.36745,3.25638,2.87026,-2.3562
-3.76686,-1.86446,-1.39996,3.26442,2.88782,-2.3562
-3.78711,-1.83968,-1.43226,3.27193,2.90542,-2.3562
-3.80736,-1.81456,-1.46433,3.27889,2.92307,-2.3562
-3.82763,-1.78911,-1.49617,3.28526,2.94077,-2.3562
-3.8479,-1.76328,-1.52776,3.29103,2.95852,-2.35621
-3.86817,-1.73708,-1.55908,3.29615,2.97632,-2.35621
-3.88845,-1.71048,-1.59013,3.30059,2.99418,-2.35622
-3.90874,-1.68346,-1.62089,3.30431,3.01208,-2.35622
-3.92902,-1.656,-1.65133,3.30728,3.03004,-2.35624
-3.9493,-1.62808,-1.68143,3.30944,3.04805,-2.35626
-3.96958,-1.59968,-1.71117,3.31073,3.06612,-2.35631
-3.98985,-1.5708,-1.74052,3.31105,3.08425,-2.35645
-4.01012,-1.54152,-1.76931,3.30977,3.10244,-2.35726
-4.0304,-1.51253,-1.79693,3.30372,3.12073,-2.36194
-4.05068,-1.48237,-1.82466,3.29917,3.13908,-2.36406
-4.07091,-1.45023,-1.85309,3.2996,3.15748,-2.35992
-4.09109,-1.41775,-1.88072,3.29769,3.17594,-2.35697
-4.11124,-1.38521,-1.90725,3.29208,3.19448,-2.35657
-4.13134,-1.35205,-1.93312,3.28494,3.2131,-2.35642
-4.15138,-1.31821,-1.95831,3.27637,3.23182,-2.35635
-4.17136,-1.28367,-1.98279,3.26635,3.25064,-2.35631
-4.19126,-1.2484,-2.00652,3.25483,3.26958,-2.35628
-4.21107,-1.21238,-2.02943,3.24175,3.28864,-2.35626
-4.23075,-1.17561,-2.05149,3.22704,3.30786,-2.35625
-4.25028,-1.13806,-2.07263,3.21064,3.32726,-2.35624
-4.26962,-1.09974,-2.09279,3.19249,3.34686,-2.35624
-4.28873,-1.06066,-2.11192,3.17253,3.36672,-2.35623
-4.30754,-1.0208,-2.12994,3.15071,3.38689,-2.35623
-4.32596,-0.980188,-2.14681,3.12697,3.40745,-2.35622
-4.34387,-0.938828,-2.16245,3.10125,3.42853,-2.35622
-4.3611,-0.896729,-2.17681,3.07351,3.45031,-2.35622
-4.37728,-0.854187,-2.18965,3.04382,3.47312,-2.35621
