j0,j1,j2,j3,j4,j5
-1.49846,-1.34244,-1.96062,-2.98013,-2.05012,-2.3562
-1.48174,-1.31915,-1.97726,-2.98678,-2.01487,-2.3562
-1.46462,-1.29531,-1.9943,-2.99358,-1.97878,-2.35619
-1.4475,-1.27147,-2.01133,-3.00039,-1.9427,-2.35619
-1.42447,-1.24767,-2.02602,-3.00949,-1.90138,-2.35619
-1.40636,-1.22447,-2.04203,-3.01668,-1.86496,-2.35619
-1.38343,-1.20116,-2.05643,-3.0256,-1.82408,-2.35619
-1.359,-1.17814,-2.07011,-3.03493,-1.78203,-2.35619
-1.33302,-1.15544,-2.08309,-3.04465,-1.73879,-2.35619
-1.30546,-1.13308,-2.09539,-3.05472,-1.69431,-2.35619
-1.27629,-1.11109,-2.10701,-3.06509,-1.64857,-2.35619
-1.2455,-1.08949,-2.11797,-3.07573,-1.60155,-2.35619
-1.21305,-1.0683,-2.1283,-3.08659,-1.55322,-2.35619
-1.17894,-1.04754,-2.13801,-3.09764,-1.50356,-2.35619
-1.14317,-1.02723,-2.14712,-3.10883,-1.45258,-2.35619
-1.10573,-1.0074,-2.15565,-3.12013,-1.40027,-2.35619
-1.06665,-0.988075,-2.16362,-3.13149,-1.34664,-2.35619
-1.02595,-0.969263,-2.17106,-3.14287,-1.2917,-2.35619
-0.983664,-0.95099,-2.17798,-3.15422,-1.23551,-2.35619
-0.939857,-0.933276,-2.1844,-3.16551,-1.17809,-2.35619
-0.894594,-0.916142,-2.19036,-3.17669,-1.11951,-2.35619
-0.847959,-0.899609,-2.19586,-3.18772,-1.05984,-2.35619
-0.800058,-0.8837,-2.20092,-3.19856,-0.999186,-2.35619
-0.751013,-0.868436,-2.20558,-3.20917,-0.937653,-2.35619
-0.700969,-0.853843,-2.20984,-3.2195,-0.875373,-2.35619
-0.650091,-0.839946,-2.21373,-3.22951,-0.812501,-2.35619
-0.598564,-0.826775,-2.21727,-3.23914,-0.749209,-2.35619
-0.546599,-0.81436,-2.22047,-3.24836,-0.685693,-2.35619
-0.494423,-0.802737,-2.22334,-3.25711,-0.622168,-2.35619
-0.442288,-0.791941,-2.22591,-3.26534,-0.558871,-2.35619
-0.39046,-0.782015,-2.22818,-3.27299,-0.496053,-2.35619
-0.339222,-0.773,-2.23017,-3.28001,-0.433982,-2.35619
-0.288864,-0.764942,-2.2319,-3.28635,-0.372933,-2.35619
-0.239684,-0.757886,-2.23336,-3.29194,-0.313185,-2.35619
-0.19197,-0.751878,-2.23458,-3.29673,-0.255015,-2.35619
-0.146001,-0.746959,-2.23555,-3.30068,-0.198681,-2.35619
-0.102031,-0.743166,-2.23629,-3.30373,-0.144423,-2.3562
-0.0602802,-0.740527,-2.2368,-3.30585,-0.0924437,-2.35621
-0.0209285,-0.739063,-2.23708,-3.30702,-0.042908,-2.35621
0.0158955,-0.738536,-2.23719,-3.30656,0.00407159,-2.35709
0.0501089,-0.73966,-2.23699,-3.30646,0.0484272,-2.35627
0.110649,-0.744913,-2.23601,-3.30225,0.12927,-2.35621
0.161015,-0.754505,-2.23414,-3.29453,0.200051,-2.3562
0.202069,-0.768057,-2.23136,-3.28377,0.261727,-2.3562
0.234954,-0.785126,-2.22762,-3.27044,0.315524,-2.3562
0.260876,-0.805272,-2.22289,-3.25502,0.362717,-2.3562
0.280958,-0.828094,-2.2171,-3.23799,0.404491,-2.3562
0.296182,-0.853243,-2.21021,-3.21973,0.441876,-2.3562
0.311657,-0.894696,-2.19765,-3.19084,0.491573,-2.3562
0.320155,-0.939921,-2.18224,-3.16102,0.535579,-2.3562
0.323218,-0.988292,-2.16376,-3.13113,0.575548,-2.3562
0.32195,-1.03931,-2.14198,-3.1019,0.612677,-2.3562
0.319098,-1.07458,-2.12551,-3.08309,0.636294,-2.35619
0.314853,-1.11075,-2.10741,-3.06502,0.659243,-2.35619
0.309359,-1.14771,-2.08763,-3.04785,0.681689,-2.35619
0.302733,-1.1854,-2.06608,-3.03171,0.703768,-2.35619
0.29507,-1.22373,-2.04272,-3.01673,0.725596,-2.35619
0.286449,-1.26265,-2.01748,-3.00305,0.747269,-2.35619
0.276935,-1.30211,-1.99031,-2.99077,0.768869,-2.35619
0.266583,-1.34206,-1.96114,-2.97999,0.790466,-2.35619
0.255438,-1.38247,-1.92991,-2.97081,0.812119,-2.35619
0.24354,-1.42331,-1.89657,-2.9633,0.833882,-2.35619
0.230921,-1.46458,-1.86104,-2.95756,0.855797,-2.35619
0.217611,-1.50627,-1.82327,-2.95365,0.877903,-2.35619
0.203634,-1.54838,-1.78317,-2.95164,0.900233,-2.35619
0.189015,-1.59093,-1.74066,-2.9516,0.922814,-2.35619
0.173772,-1.63394,-1.69567,-2.95358,0.94567,-2.35619
0.157926,-1.67746,-1.64808,-2.95766,0.968822,-2.35619
0.141495,-1.72152,-1.59777,-2.96389,0.992283,-2.35619
0.124497,-1.7662,-1.54462,-2.97236,1.01607,-2.35619
0.10695,-1.81158,-1.48846,-2.98315,1.04018,-2.35619
0.0888731,-1.85775,-1.42908,-2.99636,1.06463,-2.35619
0.0705996,-1.90536,-1.36542,-3.01241,1.08973,-2.35619
