j0,j1,j2,j3,j4,j5
-1.21616,-2.36717,-1.3509,0.576275,3.08072,-5.49799
-1.22425,-2.33832,-1.40624,0.602921,3.05102,-5.49784
-1.2318,-2.31053,-1.45928,0.628188,3.02128,-5.49781
-1.2386,-2.28354,-1.51049,0.652422,2.99154,-5.4978
-1.24474,-2.25718,-1.56019,0.675772,2.96164,-5.49779
-1.25017,-2.23139,-1.60853,0.698322,2.93155,-5.49779
-1.25485,-2.20612,-1.65559,0.720104,2.90124,-5.49779
-1.25878,-2.18133,-1.70141,0.741144,2.87068,-5.49779
-1.26191,-2.157,-1.74606,0.761464,2.83987,-5.49779
-1.26422,-2.1331,-1.78958,0.781084,2.80877,-5.49779
-1.26569,-2.1096,-1.83201,0.800018,2.77735,-5.49779
-1.26628,-2.08648,-1.87339,0.81828,2.74559,-5.49779
-1.26596,-2.06372,-1.91375,0.835879,2.71345,-5.49779
-1.26469,-2.0413,-1.95312,0.852825,2.68091,-5.49779
-1.26245,-2.0192,-1.99152,0.869124,2.64791,-5.49779
-1.25919,-1.99739,-2.02899,0.88478,2.61443,-5.49779
-1.25488,-1.97585,-2.06554,0.899797,2.58041,-5.49779
-1.24947,-1.95458,-2.10119,0.914176,2.54582,-5.49779
-1.24292,-1.93353,-2.13598,0.927918,2.51061,-5.49779
-1.23518,-1.91271,-2.1699,0.941021,2.47471,-5.49779
-1.22621,-1.89208,-2.20299,0.953483,2.43807,-5.49779
-1.21595,-1.87163,-2.23526,0.9653,2.40064,-5.49779
-1.20434,-1.85133,-2.26673,0.976466,2.36234,-5.49779
-1.19132,-1.83117,-2.2974,0.986975,2.32311,-5.49779
-1.17683,-1.81111,-2.3273,0.996816,2.28286,-5.49779
-1.16079,-1.79114,-2.35643,1.00598,2.24152,-5.49779
-1.14312,-1.77123,-2.38481,1.01445,2.199,-5.49779
-1.12376,-1.75136,-2.41245,1.02223,2.15521,-5.49779
-1.10261,-1.7315,-2.43936,1.02928,2.11004,-5.49779
-1.07957,-1.71163,-2.46555,1.03559,2.06339,-5.49779
-1.05456,-1.69171,-2.49103,1.04114,2.01514,-5.49779
-1.02745,-1.67171,-2.51579,1.04591,1.96516,-5.49779
-0.998143,-1.65161,-2.53986,1.04987,1.91333,-5.49779
-0.966511,-1.63137,-2.56322,1.053,1.85951,-5.49779
-0.932427,-1.61096,-2.58589,1.05526,1.80354,-5.49779
-0.895757,-1.59035,-2.60786,1.05662,1.74527,-5.49779
-0.85636,-1.56952,-2.62912,1.05705,1.68453,-5.49779
-0.81409,-1.54842,-2.64967,1.0565,1.62116,-5.49779
-0.768799,-1.52705,-2.6695,1.05496,1.55496,-5.49779
-0.720341,-1.50538,-2.68859,1.05238,1.48576,-5.49779
-0.668574,-1.48341,-2.70692,1.04873,1.41338,-5.49779
-0.613368,-1.46115,-2.72445,1.04401,1.33764,-5.49779
-0.584441,-1.44993,-2.7329,1.04124,1.29847,-5.49779
-0.554616,-1.43865,-2.74114,1.0382,1.25839,-5.49779
-0.523887,-1.42734,-2.74916,1.0349,1.21741,-5.49779
-0.492248,-1.41599,-2.75694,1.03134,1.17551,-5.49779
-0.459699,-1.40464,-2.76449,1.02753,1.13267,-5.49779
-0.426247,-1.3933,-2.77178,1.02349,1.0889,-5.49779
-0.3919,-1.382,-2.77881,1.01922,1.04419,-5.49779
-0.356679,-1.37079,-2.78557,1.01477,0.99855,-5.49779
-0.320609,-1.3597,-2.79203,1.01014,0.951999,-5.49779
-0.283727,-1.34879,-2.79819,1.00539,0.904559,-5.49779
-0.246083,-1.33813,-2.80401,1.00055,0.856264,-5.49779
-0.207739,-1.32778,-2.80949,0.995682,0.80716,-5.49779
-0.168772,-1.31785,-2.81458,0.990845,0.757309,-5.49779
-0.12928,-1.30843,-2.81927,0.986117,0.706789,-5.49779
-0.089377,-1.29965,-2.82353,0.981587,0.655695,-5.49779
-0.0492004,-1.29164,-2.8273,0.977355,0.604142,-5.49779
-0.00891037,-1.28455,-2.83057,0.973534,0.552267,-5.49779
0.0313099,-1.27857,-2.83326,0.970246,0.500228,-5.4978
0.0712539,-1.27385,-2.83535,0.96762,0.448205,-5.4978
0.110694,-1.2706,-2.83677,0.965786,0.396396,-5.4978
0.149386,-1.26899,-2.83746,0.964868,0.345018,-5.4978
0.187074,-1.2692,-2.83736,0.964979,0.294295,-5.4978
0.223497,-1.27139,-2.83639,0.966204,0.244456,-5.49781
0.250265,-1.28081,-2.83186,0.9713,0.203858,-5.49801
0.290297,-1.28212,-2.83164,0.972243,0.15,-5.49786
0.315968,-1.29386,-2.82592,0.978543,0.109617,-5.49815
0.341638,-1.30559,-2.82019,0.984842,0.0692351,-5.49844
0.367309,-1.31733,-2.81446,0.991141,0.0288527,-5.49873
0.39298,-1.32906,-2.80874,0.997441,-0.0115296,-5.49902
0.411749,-1.33764,-2.80455,1.00205,-0.0410544,-5.49923
0.441442,-1.36291,-2.79052,1.01204,-0.0959232,-5.49799
0.465538,-1.39042,-2.77396,1.02286,-0.145646,-5.49786
0.485942,-1.41749,-2.75547,1.03126,-0.192175,-5.49769
