j0,j1,j2,j3,j4,j5
0.0,-1.5707963267948966,0.0,-1.5707963267948966,0.0,0.0
-0.5541772584868085,-0.7434718194040514,1.1578054977236156,-3.5577678559957677,0.5923547833296231,0.7861854513366842
-0.5967710385512183,-0.8008273126842733,1.2644964767335973,-3.6047617591337398,0.5518169089065551,0.7857725182716707
-0.6396038749101816,-0.8570906009361712,1.367591258260156,-3.6500354512975526,0.5129949991902165,0.7827942794561247
-0.6831898061324799,-0.9131297165546385,1.4684180985033446,-3.6943429920847266,0.47366276947592,0.783837042587139
-0.7272581006232207,-0.9687130914554144,1.566000163984131,-3.73828016923003,0.4359352735860895,0.7857806706948673
-0.7719786831100762,-1.0251785146635963,1.6629163192234464,-3.779868727550279,0.39706190139719677,0.786065001773585
-0.8177105646944098,-1.0828194895179954,1.7600670763241908,-3.815258385951347,0.36026001133832086,0.782352324311926
-0.9114673379038207,-1.2006938036618877,1.9480857958432911,-3.8858915287562965,0.28897747578722777,0.7815203958297523
-0.9604967263279649,-1.2626756800572083,2.0405118154356816,-3.9177091920756353,0.2541481076270043,0.7846191618596288
-1.0114772556172562,-1.3266536261594857,2.1312779755822495,-3.9463991286912417,0.2240281505049302,0.7856818620723152
-1.0644920663257194,-1.3956215350814742,2.223424269768705,-3.964695412319886,0.1940242337601913,0.7802069231218235
-1.1214611153051566,-1.469841375485235,2.3141829034417025,-3.979118242564264,0.16767694968179406,0.7783918733043204
-1.182419058785089,-1.5481414404971887,2.399473662198119,-4.001168539683605,0.14629547905735493,0.7927454624583556
-1.2509201354388877,-1.6430355926593603,2.4911412362137404,-3.9810268195841956,0.1320929480402972,0.7764002152990502
-1.330084822471958,-1.7470045884912275,2.574158930497735,-3.9749212035887806,0.12818777181823018,0.7919112727566222
-1.4298420820374134,-1.8851078189484531,2.6606641751812234,-3.9114004298469816,0.14566444979482152,0.7803844606348677
-1.5731684670352992,-2.0722957175723726,2.740678757174715,-3.806639701181233,0.20569393708547734,0.7812125035072524
-1.8705149164264847,-2.413791784661214,2.814956582842552,-3.540767082209456,0.42066828898710373,0.7828392041481502
