j0,j1,j2,j3,j4,j5
0.0,-1.5707963267948966,0.0,-1.5707963267948966,0.0,0.0
0.16515200476395758,-0.8648365212958491,1.9198557221634371,-4.189810000368827,-0.1402846859737584,0.7778732589702726
0.12979120667712674,-0.911557636768879,2.035053592897199,-4.258247186791552,-0.18724056952686632,0.7787895087022106
0.09482899980015115,-0.9537284380790924,2.145948057372855,-4.336370141143045,-0.23419542115898112,0.7883288287118994
-2.475863859848902,-1.6851233179930383,-2.1498931811640887,-2.4475932401884286,4.029352397225946,3.926401963781641
-2.433831910933526,-1.593836200537649,-2.25029476831016,-2.43797609881285,4.1552669254585615,3.9265923504231584
-2.3699348583183055,-1.495071117888012,-2.345091438669706,-2.442468169359021,4.300854928696292,3.9265382134724
-2.272913596876866,-1.3853965330884375,-2.434718830761205,-2.462559966964418,4.480532766610225,3.9266048788379657
-2.129358180716519,-1.2623028489606225,-2.516545667870124,-2.504571119063884,4.707700360261209,3.9262616843490514
-1.9190074643587216,-1.123063494113892,-2.5882306530919568,-2.5720169670964044,4.9991296006193835,3.926594540725842
-1.613744741661324,-0.9693232391453498,-2.6458965476256306,-2.667058873172338,5.388506207448901,3.9269622687813497
-1.2176125030439078,-0.8246493826742823,-2.6836388790505556,-2.775656767282702,5.866586745895258,3.9282296137909403
-0.8317463724612952,-0.7625815935298611,-2.695655867790422,-2.8468715147211108,0.05253131056169051,3.9482742215816855
-0.5517773708974404,-0.9648539214022586,-2.647457673197308,-2.6728074296794557,0.4982942530731076,3.9287830998420614
-0.5395974468227994,-1.1167327005468315,-2.5909772520558265,-2.574795100901478,0.5930489768726497,3.9254324937035996
-0.5498815064655882,-1.2565915377605918,-2.5198028529971523,-2.5054505942035057,0.6655973036108007,3.926121956393157
-0.570426132021037,-1.3809829950556791,-2.4379640834931107,-2.4635681185900933,0.7268437039271889,3.926291992347883
-0.5967673955053419,-1.4905958097910232,-2.349025831518218,-2.4428425381302823,0.7828239496171852,3.9260420100342572
-0.626904269026427,-1.5903320265951653,-2.2534265489865684,-2.438107461532543,0.8362636787485489,3.9258594783543206
-0.6587486407030543,-1.6820292209588077,-2.1538057670113986,-2.447670802146115,0.8858664890040987,3.9281477762258574
