0.027145	0.005902	0.620403	
0.031859	0.005902	0.620420	
0.036574	0.005903	0.620437	
0.041289	0.005903	0.620454	
0.046004	0.005903	0.620471	
0.050719	0.005903	0.620488	
0.055840	0.005946	0.625051	
96478.023438	9468.770508	995290.062500	
103960.648438	9461.600586	994536.375000	
111425.726563	9453.908203	993727.812500	
118871.921875	9445.696289	992864.625000	
126298.132813	9436.970703	991947.500000	
133703.218750	9427.734375	990976.562500	
-85076.609375	16986.408203	996229.562500	
-77555.781250	16996.867188	996843.125000	
-70021.648438	17006.371094	997400.500000	
-62475.578125	17014.914063	997901.437500	
-0.033876	0.010500	0.615820	
-0.029090	0.010462	0.613553	
-0.024429	0.010462	0.613570	
-0.019769	0.010462	0.613586	
-0.015107	0.010462	0.613603	
-0.010446	0.010463	0.613620	
-0.005784	0.010463	0.613636	
-0.001122	0.010463	0.613653	
0.003540	0.010463	0.613670	
0.008202	0.010464	0.613687	
0.012865	0.010464	0.613703	
0.017528	0.010464	0.613720	
0.022191	0.010465	0.613737	
0.026854	0.010465	0.613753	
0.031518	0.010465	0.613770	
0.036182	0.010465	0.613786	
0.040846	0.010466	0.613803	
0.045510	0.010466	0.613820	
0.050175	0.010466	0.613836	
0.054840	0.010467	0.613853	
0.059568	0.010478	0.614516	
103950.359375	16955.857422	994437.937500	
111414.710938	16942.074219	993629.500000	
118860.203125	16927.363281	992766.750000	
126285.687500	16911.726563	991849.750000	
133690.062500	16895.177734	990879.125000	
-85063.359375	24491.291016	996074.562500	
-77543.695313	24506.367188	996687.687500	
-70010.718750	24520.066406	997244.812500	
-62465.812500	24532.375000	997745.437500	
-0.033430	0.014942	0.607718	
-0.028782	0.014926	0.607049	
-0.024170	0.014926	0.607065	
-0.019559	0.014927	0.607082	
-0.014947	0.014927	0.607098	
-0.010335	0.014928	0.607114	
-0.005723	0.014928	0.607130	
-0.001111	0.014928	0.607147	
0.003502	0.014929	0.607163	
0.008115	0.014929	0.607179	
0.012728	0.014930	0.607196	
0.017342	0.014930	0.607212	
0.021955	0.014930	0.607228	
0.026569	0.014931	0.607245	
0.031184	0.014931	0.607261	
0.035798	0.014932	0.607277	
0.040413	0.014932	0.607294	
0.045028	0.014932	0.607310	
0.049643	0.014933	0.607326	
0.054258	0.014933	0.607343	
0.058874	0.014934	0.607359	
0.063537	0.014945	0.607820	
111397.453125	24427.390625	993475.625000	
118841.820313	24406.185547	992613.187500	
126266.210938	24383.650391	991696.687500	
133669.468750	24359.794922	990726.500000	
-85045.328125	31992.066406	995863.312500	
-77527.234375	32011.751953	996476.125000	
-69995.851563	32029.640625	997033.000000	
-0.037783	0.019387	0.603493	
-0.033042	0.019296	0.600665	
-0.028480	0.019297	0.600681	
-0.023917	0.019297	0.600697	
-0.019354	0.019298	0.600713	
-0.014790	0.019298	0.600729	
-0.010227	0.019299	0.600745	
-0.005663	0.019299	0.600761	
-0.001099	0.019300	0.600777	
0.003465	0.019300	0.600793	
0.008030	0.019301	0.600809	
0.012595	0.019301	0.600825	
0.017160	0.019302	0.600841	
0.021725	0.019303	0.600857	
0.026291	0.019303	0.600873	
0.030856	0.019304	0.600889	
0.035422	0.019304	0.600905	
0.039989	0.019305	0.600921	
0.044555	0.019305	0.600937	
0.049122	0.019306	0.600953	
0.053689	0.019306	0.600969	
0.058256	0.019307	0.600985	
0.062930	0.019340	0.602016	
111373.976563	31908.630859	993266.250000	
118816.789063	31880.941406	992404.187500	
126239.671875	31851.519531	991488.312500	
133641.437500	31820.367188	990518.750000	
-85022.523438	39487.382813	995596.375000	
-77506.414063	39511.664063	996208.562500	
-69977.031250	39533.730469	996764.875000	
-0.037296	0.023627	0.595711	
-0.032699	0.023576	0.594430	
-0.028184	0.023577	0.594446	
-0.023669	0.023578	0.594461	
-0.019153	0.023578	0.594477	
-0.014637	0.023579	0.594493	
-0.010121	0.023579	0.594508	
-0.005604	0.023580	0.594524	
-0.001088	0.023581	0.594540	
0.003429	0.023581	0.594555	
0.007947	0.023582	0.594571	
0.012464	0.023583	0.594586	
0.016982	0.023583	0.594602	
0.021500	0.023584	0.594618	
0.026018	0.023584	0.594633	
0.030536	0.023585	0.594649	
0.035055	0.023586	0.594665	
0.039573	0.023586	0.594680	
0.044093	0.023587	0.594696	
0.048612	0.023587	0.594712	
0.053131	0.023588	0.594727	
0.057651	0.023589	0.594743	
0.062335	0.023651	0.596322	
0.067201	0.023770	0.599321	
118785.156250	39350.296875	992140.000000	
126206.101563	39313.996094	991224.687500	
133605.984375	39275.570313	990256.000000	
-84994.953125	46976.089844	995273.437500	
-77481.257813	47004.960938	995885.062500	
-0.041579	0.027954	0.592261	
-0.036832	0.027768	0.588308	
-0.032363	0.027768	0.588323	
-0.027895	0.027769	0.588338	
-0.023425	0.027770	0.588354	
-0.018956	0.027771	0.588369	
-0.014487	0.027771	0.588384	
-0.010017	0.027772	0.588400	
-0.005547	0.027773	0.588415	
-0.001076	0.027773	0.588430	
0.003394	0.027774	0.588445	
0.007865	0.027775	0.588461	
0.012336	0.027776	0.588476	
0.016807	0.027776	0.588492	
0.021279	0.027777	0.588507	
0.025750	0.027778	0.588522	
0.030222	0.027778	0.588538	
0.034694	0.027779	0.588553	
0.039167	0.027780	0.588568	
0.043639	0.027781	0.588583	
0.048112	0.027781	0.588599	
0.052585	0.027782	0.588614	
0.057059	0.027783	0.588629	
0.061751	0.027882	0.590735	
0.066568	0.028021	0.593678	
118746.906250	46813.117188	991820.437500	
126165.523438	46769.953125	990906.000000	
133563.109375	46724.273438	989938.250000	
-84962.625000	54456.890625	994894.875000	
-77451.742188	54490.332031	995505.812500	
-0.041343	0.032234	0.588902	
-0.036458	0.031874	0.582325	
-0.032034	0.031875	0.582340	
-0.027611	0.031876	0.582355	
-0.023187	0.031877	0.582370	
-0.018763	0.031878	0.582385	
-0.014339	0.031878	0.582400	
-0.009915	0.031879	0.582415	
-0.005490	0.031880	0.582430	
-0.001065	0.031881	0.582445	
0.003360	0.031882	0.582460	
0.007785	0.031883	0.582475	
0.012210	0.031883	0.582490	
0.016636	0.031884	0.582505	
0.021062	0.031885	0.582520	
0.025488	0.031886	0.582535	
0.029915	0.031887	0.582550	
0.034341	0.031887	0.582565	
0.038768	0.031888	0.582580	
0.043195	0.031889	0.582595	
0.047623	0.031890	0.582610	
0.052050	0.031891	0.582625	
0.056478	0.031892	0.582640	
0.061177	0.032035	0.585252	
0.065948	0.032193	0.588140	
118702.046875	54268.101563	991445.750000	
126117.976563	54218.113281	990532.500000	
133512.859375	54165.191406	989565.750000	
-84925.562500	61928.476563	994460.937500	
-77417.921875	61966.476563	995071.187500	
-0.041179	0.036527	0.586559	
-0.036151	0.035959	0.577430	
-0.031712	0.035899	0.576478	
-0.027333	0.035900	0.576492	
-0.022954	0.035901	0.576507	
-0.018574	0.035902	0.576522	
-0.014195	0.035903	0.576536	
-0.009815	0.035904	0.576551	
-0.005435	0.035905	0.576566	
-0.001055	0.035906	0.576581	
0.003326	0.035907	0.576595	
0.007707	0.035907	0.576610	
0.012087	0.035908	0.576625	
0.016469	0.035909	0.576639	
0.020850	0.035910	0.576654	
0.025232	0.035911	0.576669	
0.029613	0.035912	0.576684	
0.033996	0.035913	0.576698	
0.038378	0.035914	0.576713	
0.042760	0.035915	0.576728	
0.047143	0.035916	0.576742	
0.051526	0.035917	0.576757	
0.055937	0.035936	0.577062	
0.060615	0.036110	0.579869	
0.065338	0.036287	0.582704	
118650.640625	61713.976563	991016.375000	
126063.437500	61657.164063	990104.125000	
133455.250000	61597.046875	989138.812500	
-84883.796875	69389.734375	993971.750000	
-77379.796875	69432.265625	994581.062500	
-0.041193	0.040962	0.586754	
-0.035968	0.040106	0.574501	
-0.031447	0.039908	0.571661	
-0.027061	0.039844	0.570746	
-0.022725	0.039845	0.570761	
-0.018389	0.039846	0.570775	
-0.014053	0.039847	0.570790	
-0.009717	0.039848	0.570804	
-0.005381	0.039849	0.570819	
-0.001044	0.039850	0.570833	
0.003293	0.039851	0.570847	
0.007630	0.039852	0.570862	
0.011967	0.039853	0.570876	
0.016304	0.039854	0.570891	
0.020642	0.039855	0.570905	
0.024980	0.039856	0.570920	
0.029318	0.039857	0.570934	
0.033657	0.039858	0.570948	
0.037995	0.039859	0.570963	
0.042334	0.039860	0.570977	
0.046673	0.039861	0.570992	
0.051012	0.039862	0.571006	
0.055430	0.039920	0.571828	
0.060062	0.040112	0.574585	
0.064740	0.040306	0.577368	
118592.679688	69149.617188	990532.250000	
126001.968750	69086.031250	989621.375000	
133390.312500	69018.726563	988657.437500	
-84837.320313	76839.281250	993427.625000	
-77337.382813	76886.335938	994035.812500	
-0.041590	0.045822	0.592422	
-0.036033	0.044517	0.575540	
-0.031289	0.043995	0.568790	
-0.026836	0.043779	0.566006	
-0.022501	0.043711	0.565128	
-0.018208	0.043712	0.565142	
-0.013915	0.043714	0.565156	
-0.009621	0.043715	0.565171	
-0.005328	0.043716	0.565185	
-0.001034	0.043717	0.565199	
0.003260	0.043718	0.565213	
0.007554	0.043719	0.565227	
0.011849	0.043720	0.565241	
0.016143	0.043721	0.565255	
0.020438	0.043722	0.565269	
0.024733	0.043723	0.565284	
0.029029	0.043724	0.565298	
0.033324	0.043726	0.565312	
0.037620	0.043727	0.565326	
0.041916	0.043728	0.565340	
0.046212	0.043729	0.565354	
0.050509	0.043730	0.565368	
0.054932	0.043832	0.566689	
0.059524	0.044044	0.569434	
0.064422	0.044439	0.574539	
118528.187500	76573.679688	989993.625000	
125933.601563	76503.351563	989084.437500	
133318.062500	76428.906250	988122.000000	
-84786.171875	84276.054688	992828.687500	
-77290.703125	84327.609375	993436.000000	
-0.041996	0.050778	0.598201	
-0.036256	0.049157	0.579108	
-0.031337	0.048355	0.569654	
-0.026767	0.047921	0.564546	
-0.022358	0.047666	0.561543	
-0.018030	0.047503	0.559619	
-0.013779	0.047504	0.559633	
-0.009527	0.047506	0.559647	
-0.005276	0.047507	0.559661	
-0.001024	0.047508	0.559675	
0.003228	0.047509	0.559689	
0.007481	0.047510	0.559702	
0.011733	0.047511	0.559716	
0.015986	0.047513	0.559730	
0.020239	0.047514	0.559744	
0.024492	0.047515	0.559758	
0.028745	0.047516	0.559772	
0.032999	0.047517	0.559786	
0.037252	0.047518	0.559800	
0.041506	0.047520	0.559813	
0.045760	0.047521	0.559827	
0.050138	0.047639	0.561224	
0.054699	0.047900	0.564291	
0.059510	0.048325	0.569304	
0.064810	0.049063	0.577992	
118457.234375	83985.101563	989401.062500	
125858.335938	83908.062500	988493.375000	
133238.546875	83826.507813	987532.687500	
-84730.390625	91698.710938	992175.375000	
-77239.781250	91754.718750	992781.437500	
-0.042410	0.055832	0.604094	
-0.036482	0.053856	0.582721	
-0.031529	0.052972	0.573150	
-0.026784	0.052211	0.564924	
-0.022373	0.051934	0.561918	
-0.018008	0.051659	0.558943	
-0.013689	0.051387	0.556000	
-0.009445	0.051280	0.554842	
-0.005226	0.051239	0.554406	
-0.001014	0.051226	0.554258	
0.003197	0.051227	0.554271	
0.007408	0.051228	0.554285	
0.011619	0.051229	0.554298	
0.015831	0.051231	0.554312	
0.020043	0.051232	0.554326	
0.024255	0.051233	0.554339	
0.028467	0.051234	0.554353	
0.032679	0.051236	0.554366	
0.036903	0.051253	0.554554	
0.041232	0.051397	0.556115	
0.045585	0.051542	0.557685	
0.049963	0.051688	0.559264	
0.054687	0.052141	0.564163	
0.059720	0.052802	0.571313	
0.065347	0.053862	0.582788	
118379.828125	91382.539063	988754.500000	
125776.250000	91298.820313	987848.625000	
133151.812500	91210.195313	986889.750000	
-84669.976563	99106.171875	991468.062500	
-77184.656250	99166.625000	992072.875000	
-0.042832	0.060985	0.610104	
-0.036711	0.058614	0.586379	
-0.031723	0.057645	0.576688	
-0.026939	0.056795	0.568186	
-0.022468	0.056407	0.564301	
-0.018057	0.056024	0.560470	
-0.013706	0.055646	0.556691	
-0.009456	0.055523	0.555456	
-0.005228	0.055443	0.554653	
-0.001013	0.055363	0.553853	
0.003190	0.055283	0.553055	
0.007381	0.055203	0.552259	
0.011560	0.055124	0.551466	
0.015727	0.055045	0.550675	
0.019886	0.054978	0.550003	
0.024097	0.055052	0.550748	
0.028338	0.055161	0.551840	
0.032595	0.055271	0.552936	
0.036869	0.055381	0.554036	
0.041160	0.055491	0.555141	
0.045468	0.055602	0.556251	
0.050026	0.055973	0.559964	
0.054747	0.056456	0.564787	
0.060140	0.057509	0.575329	
0.066785	0.059537	0.595609	
118296.015625	98764.945313	988054.437500	
125687.359375	98674.585938	987150.437500	
133057.890625	98578.937500	986193.625000	
-84604.984375	106497.210938	990707.062500	
-77125.335938	106562.062500	991310.375000	
-0.043262	0.066243	0.616235	
-0.036943	0.063432	0.590083	
-0.031921	0.062377	0.580271	
-0.027096	0.061432	0.571485	
-0.022597	0.061010	0.567556	
-0.018161	0.060594	0.563681	
-0.013784	0.060183	0.559858	
-0.009494	0.059950	0.557694	
-0.005247	0.059831	0.556589	
-0.001016	0.059713	0.555489	
0.003198	0.059595	0.554393	
0.007395	0.059478	0.553302	
0.011578	0.059373	0.552331	
0.015752	0.059288	0.551537	
0.019913	0.059203	0.550746	
0.024129	0.059281	0.551472	
0.028375	0.059399	0.552567	
0.032638	0.059517	0.553666	
0.036918	0.059636	0.554769	
0.041214	0.059755	0.555877	
0.045719	0.060126	0.559327	
0.050330	0.060560	0.563368	
0.055128	0.061134	0.568712	
0.060566	0.062284	0.579403	
0.068287	0.065466	0.609007	
118205.820313	106131.085938	987301.125000	
125591.695313	106034.132813	986399.187500	
132956.828125	105931.515625	985444.625000	
-84535.437500	113870.554688	989892.562500	
-77061.843750	113939.781250	990494.375000	
-0.043701	0.071607	0.622490	
-0.037178	0.068311	0.593834	
-0.032120	0.067168	0.583898	
-0.027254	0.066124	0.574823	
-0.022728	0.065667	0.570848	
-0.018265	0.065216	0.566928	
-0.013863	0.064771	0.563061	
-0.009547	0.064515	0.560837	
-0.005276	0.064386	0.559720	
-0.001022	0.064258	0.558607	
0.003216	0.064131	0.557499	
0.007436	0.064004	0.556395	
0.011640	0.063877	0.555296	
0.015828	0.063752	0.554201	
0.019999	0.063626	0.553110	
0.024216	0.063666	0.553454	
0.028478	0.063794	0.554572	
0.032757	0.063923	0.555695	
0.037054	0.064053	0.556822	
0.041423	0.064268	0.558692	
0.045997	0.064732	0.562723	
0.050638	0.065202	0.566813	
0.055514	0.065879	0.572691	
0.060998	0.067126	0.583534	
0.069859	0.071668	0.623021	
118109.320313	113479.734375	986495.125000	
125489.351563	113376.226563	985595.375000	
132848.687500	113266.687500	984643.000000	
-84461.343750	121225.195313	989025.062500	
-76994.242188	121298.773438	989625.375000	
-69514.093750	121365.625000	990170.750000	
-0.037416	0.073252	0.597634	
-0.032322	0.072019	0.587571	
-0.027414	0.070870	0.578201	
-0.022861	0.070377	0.574179	
-0.018371	0.069891	0.570213	
-0.013943	0.069412	0.566301	
-0.009602	0.069132	0.564016	
-0.005306	0.068993	0.562886	
-0.001028	0.068855	0.561761	
0.003234	0.068718	0.560640	
0.007478	0.068581	0.559524	
0.011706	0.068445	0.558412	
0.015916	0.068309	0.557304	
0.020111	0.068174	0.556201	
0.024354	0.068225	0.556620	
0.028641	0.068364	0.557750	
0.032945	0.068503	0.558886	
0.037267	0.068643	0.560026	
0.041674	0.068894	0.562080	
0.046278	0.069395	0.566161	
0.050949	0.069902	0.570301	
0.055905	0.070690	0.576727	
0.061436	0.072038	0.587724	
110613.156250	120913.367188	986480.937500	
118006.531250	120809.867188	985636.562500	
125380.335938	120699.867188	984739.187500	
132733.500000	120583.445313	983789.250000	
-84382.796875	128559.929688	988105.187500	
-76922.539063	128637.820313	988703.812500	
-69449.289063	128708.585938	989247.750000	
-0.037657	0.078257	0.601482	
-0.032527	0.076931	0.591290	
-0.027576	0.075673	0.581618	
-0.022995	0.075143	0.577549	
-0.018478	0.074621	0.573536	
-0.014024	0.074107	0.569579	
-0.009656	0.073801	0.567231	
-0.005336	0.073652	0.566088	
-0.001033	0.073504	0.564950	
0.003252	0.073357	0.563816	
0.007520	0.073210	0.562687	
0.011772	0.073064	0.561563	
0.016006	0.072918	0.560443	
0.020224	0.072773	0.559327	
0.024494	0.072837	0.559821	
0.028806	0.072986	0.560965	
0.033136	0.073135	0.562114	
0.037483	0.073285	0.563267	
0.041929	0.073577	0.565510	
0.046562	0.074115	0.569640	
0.051265	0.074660	0.573832	
0.056302	0.075569	0.580820	
0.061880	0.077020	0.591976	
110510.796875	128229.843750	985568.187500	
117897.507813	128120.273438	984726.000000	
125264.734375	128003.851563	983831.187500	
132611.328125	127880.601563	982883.875000	
-84299.789063	135873.593750	987133.250000	
-76846.773438	135955.718750	987729.937500	
-69380.812500	136030.359375	988272.250000	
-0.037901	0.083327	0.605381	
-0.032734	0.081906	0.595057	
-0.027740	0.080533	0.585080	
-0.023131	0.079966	0.580958	
-0.018587	0.079407	0.576898	
-0.014105	0.078856	0.572895	
-0.009712	0.078524	0.570482	
-0.005367	0.078365	0.569326	
-0.001039	0.078206	0.568175	
0.003271	0.078048	0.567029	
0.007563	0.077891	0.565887	
0.011839	0.077735	0.564750	
0.016097	0.077579	0.563617	
0.020338	0.077424	0.562489	
0.024636	0.077502	0.563060	
0.028973	0.077661	0.564217	
0.033328	0.077821	0.565379	
0.037701	0.077982	0.566546	
0.042186	0.078317	0.568981	
0.046850	0.078893	0.573163	
0.051584	0.079477	0.577407	
0.056704	0.080518	0.584972	
0.062331	0.082076	0.596289	
110402.640625	135525.390625	984603.562500	
117782.328125	135409.796875	983763.937500	
125142.562500	135286.984375	982871.625000	
132482.265625	135156.984375	981927.187500	
-84212.359375	143165.062500	986109.562500	
-76767.000000	143251.468750	986704.562500	
-69308.695313	143329.953125	987245.125000	
-0.038148	0.088464	0.609330	
-0.032944	0.086945	0.598872	
-0.027915	0.085478	0.588768	
-0.023268	0.084845	0.584408	
-0.018696	0.084249	0.580300	
-0.014188	0.083661	0.576249	
-0.009768	0.083301	0.573771	
-0.005398	0.083131	0.572602	
-0.001045	0.082962	0.571438	
0.003289	0.082794	0.570278	
0.007606	0.082626	0.569123	
0.011906	0.082459	0.567973	
0.016188	0.082293	0.566827	
0.020453	0.082127	0.565686	
0.024780	0.082222	0.566336	
0.029142	0.082392	0.567507	
0.033523	0.082562	0.568683	
0.037922	0.082734	0.569863	
0.042447	0.083116	0.572496	
0.047142	0.083731	0.576730	
0.051907	0.084354	0.581026	
0.057112	0.085539	0.589183	
0.062789	0.087206	0.600665	
110288.742188	142798.953125	983587.812500	
117661.023438	142677.437500	982750.687500	
125013.914063	142548.296875	981861.250000	
132346.312500	142411.593750	980919.687500	
-84120.585938	150433.390625	985034.812500	
-76683.226563	150523.953125	985627.750000	
-69232.984375	150606.234375	986166.625000	
-0.038399	0.093667	0.613331	
-0.033156	0.092049	0.602737	
-0.028092	0.090486	0.592503	
-0.023407	0.089783	0.587900	
-0.018807	0.089148	0.583742	
-0.014271	0.088523	0.579644	
-0.009824	0.088134	0.577099	
-0.005429	0.087953	0.575916	
-0.001051	0.087773	0.574738	
0.003308	0.087594	0.573565	
0.007650	0.087416	0.572397	
0.011974	0.087238	0.571233	
0.016281	0.087061	0.570074	
0.020570	0.086885	0.568920	
0.024925	0.086996	0.569651	
0.029313	0.087177	0.570836	
0.033720	0.087359	0.572025	
0.038145	0.087541	0.573220	
0.042710	0.087974	0.576054	
0.047437	0.088629	0.580341	
0.052235	0.089293	0.584692	
0.057526	0.090632	0.593455	
0.063253	0.092411	0.605106	
110169.148438	150049.515625	982521.250000	
117533.656250	149922.109375	981686.937500	
124878.820313	149786.703125	980800.250000	
132203.593750	149643.359375	979861.750000	
-84024.484375	157677.375000	983909.437500	
-76595.507813	157772.093750	984500.437500	
-69153.710938	157858.140625	985037.375000	
-61700.402344	157935.468750	985519.812500	
-0.033372	0.097220	0.606651	
-0.028271	0.095558	0.596285	
-0.023548	0.094781	0.591433	
-0.018919	0.094106	0.587226	
-0.014356	0.093442	0.583078	
-0.009882	0.093023	0.580465	
-0.005460	0.092831	0.579268	
-0.001057	0.092640	0.578077	
0.003327	0.092450	0.576890	
0.007694	0.092261	0.575708	
0.012044	0.092072	0.574531	
0.016375	0.091884	0.573359	
0.020689	0.091697	0.572191	
0.025071	0.091827	0.573005	
0.029486	0.092020	0.574203	
0.033919	0.092212	0.575407	
0.038371	0.092406	0.576616	
0.042977	0.092894	0.579657	
0.047736	0.093589	0.583998	
0.052566	0.094295	0.588404	
0.057947	0.095799	0.597790	
102669.359375	157400.750000	982183.187500	
110043.921875	157275.937500	981404.375000	
117400.281250	157142.687500	980572.875000	
124737.390625	157001.109375	979689.375000	
132054.140625	156851.203125	978754.000000	
-83924.093750	164895.953125	982733.875000	
-76503.890625	164994.765625	983322.812500	
-69070.898438	165084.546875	983857.812500	
-61626.453125	165165.218750	984338.687500	
-0.033590	0.102457	0.610617	
-0.028453	0.100695	0.600116	
-0.023690	0.099838	0.595009	
-0.019033	0.099124	0.590751	
-0.014441	0.098420	0.586554	
-0.009940	0.097969	0.583871	
-0.005492	0.097766	0.582660	
-0.001064	0.097564	0.581454	
0.003347	0.097363	0.580254	
0.007739	0.097162	0.579058	
0.012114	0.096962	0.577867	
0.016470	0.096763	0.576681	
0.020808	0.096565	0.575500	
0.025220	0.096716	0.576398	
0.029661	0.096919	0.577611	
0.034121	0.097124	0.578829	
0.038600	0.097329	0.580052	
0.043248	0.097875	0.583305	
0.048039	0.098612	0.587701	
0.052902	0.099361	0.592163	
95164.296875	164728.734375	981737.375000	
102547.140625	164607.375000	981014.062500	
109913.125000	164477.156250	980237.937500	
117260.968750	164338.109375	979409.375000	
124589.640625	164190.390625	978529.000000	
131898.031250	164034.015625	977596.937500	
-83819.484375	172088.203125	981509.000000	
-76408.421875	172191.078125	982095.687500	
-68984.609375	172284.531250	982628.687500	
-61549.382813	172368.500000	983107.687500	
-54103.835938	172442.984375	983532.562500	
-0.028637	0.105899	0.603996	
-0.023835	0.104958	0.598628	
-0.019148	0.104202	0.594319	
-0.014528	0.103457	0.590070	
-0.009998	0.102974	0.587316	
-0.005525	0.102760	0.586091	
-0.001070	0.102546	0.584872	
0.003367	0.102333	0.583657	
0.007785	0.102121	0.582447	
0.012184	0.101909	0.581242	
0.016566	0.101699	0.580043	
0.020929	0.101490	0.578848	
0.025370	0.101662	0.579832	
0.029838	0.101877	0.581060	
0.034325	0.102093	0.582292	
0.038831	0.102310	0.583530	
0.043522	0.102919	0.586999	
