0.096315	0.827282	0.553469
0.773558	0.287705	-0.564654
-0.626364	0.482525	-0.612240
0.001283	-0.784756	-0.619803
-0.779530	-0.389008	0.490924
-0.626364	0.482525	-0.612240
-0.662784	-0.743085	0.092427
-0.410348	0.463676	0.785251
-0.626364	0.482525	-0.612240
-0.766828	-0.240187	0.595219
0.140155	0.842306	0.520458
-0.626364	0.482525	-0.612240
-0.096315	-0.827282	-0.553469
0.077073	-0.560583	0.824503
-0.992362	0.036754	0.117753
-0.324250	0.567434	-0.756889
0.943315	0.253868	-0.213793
0.070836	-0.783307	-0.617585
0.951377	0.239124	-0.194168
0.299773	-0.573802	0.762159
0.070836	-0.783307	-0.617585
0.609749	0.523998	-0.594670
0.789423	-0.334448	0.514739
0.070836	-0.783307	-0.617585
0.991331	-0.013405	0.130706
-0.110662	-0.621490	0.775567
0.070836	-0.783307	-0.617585
0.083418	-0.612320	0.786197
-0.993994	-0.107209	0.021968
0.070836	-0.783307	-0.617585
0.032196	0.782081	0.622344
0.284812	-0.604030	0.744332
0.958043	0.153287	-0.242193
-0.090177	-0.870395	-0.484026
0.082718	-0.490873	0.867296
-0.992485	0.038172	0.116262
0.638243	0.230536	-0.734506
0.768244	-0.252041	0.588453
-0.049466	-0.939856	-0.337971
0.389282	-0.594039	0.703973
-0.555596	0.458151	0.693838
-0.734692	-0.661223	-0.151696
0.678098	-0.722446	-0.135111
-0.020254	-0.202130	0.979149
-0.734692	-0.661223	-0.151696
0.426793	-0.276689	-0.860983
0.527328	-0.697300	0.485486
-0.734692	-0.661223	-0.151696
0.023452	0.895632	0.444178
0.856164	-0.247391	0.453630
0.516171	0.369651	-0.772610
0.024588	-0.908093	-0.418045
-0.856133	0.196786	-0.477821
0.516171	0.369651	-0.772610
-0.850922	0.323978	-0.413485
0.097463	0.870860	0.481772
0.516171	0.369651	-0.772610
-0.523361	-0.577939	-0.626163
-0.677983	0.727561	-0.104855
0.516171	0.369651	-0.772610
0.659897	0.398824	-0.636770
0.750181	-0.397098	0.528716
-0.041996	-0.826591	-0.561234
0.850922	-0.323978	0.413485
-0.523611	-0.460202	0.716970
-0.041996	-0.826591	-0.561234
0.995115	0.015629	-0.097480
0.089347	-0.562586	0.821897
-0.041996	-0.826591	-0.561234
-0.015751	-0.561112	0.827590
-0.998994	0.043595	0.010544
-0.041996	-0.826591	-0.561234
-0.106669	0.562228	-0.820074
0.993407	0.025427	-0.111783
-0.041996	-0.826591	-0.561234
0.000440	-0.893592	-0.448880
-0.661563	-0.336871	0.669964
-0.749889	0.296668	-0.591316
-0.135266	0.806176	0.576006
0.647587	0.511926	-0.564414
-0.749889	0.296668	-0.591316
-0.659897	-0.398824	0.636770
-0.046922	0.867714	0.494844
-0.749889	0.296668	-0.591316
0.135266	-0.806176	-0.576006
0.107303	-0.566010	0.817385
-0.984982	-0.172372	0.009944
0.106669	-0.562228	0.820074
-0.135767	0.808818	0.572171
-0.984982	-0.172372	0.009944
-0.024588	0.908093	0.418045
0.129348	-0.411767	0.902063
0.991294	0.076254	-0.107336
0.015751	0.561112	-0.827590
0.187261	0.811392	0.553694
0.982184	-0.163697	-0.092294
0.187711	0.831314	0.523145
-0.008912	-0.531150	0.847231
0.982184	-0.163697	-0.092294
0.317742	-0.622464	-0.715247
0.383132	-0.605727	0.697355
-0.867323	-0.495613	0.046021
0.334912	-0.512687	0.790560
-0.368218	0.701084	0.610652
-0.867323	-0.495613	0.046021
0.523361	0.577939	0.626163
-0.370775	-0.507170	0.778013
0.767215	-0.639347	-0.051148
-0.222764	-0.853553	-0.470982
-0.967596	0.252505	0.000041
0.118890	0.455730	-0.882143
0.565519	0.699177	0.437424
0.816121	-0.550874	-0.174598
0.118890	0.455730	-0.882143
-0.802374	-0.479230	-0.355718
-0.584861	0.750099	0.308690
0.118890	0.455730	-0.882143
-0.872056	0.472724	0.126686
0.474745	0.754216	0.453624
0.118890	0.455730	-0.882143
-0.359547	0.847908	0.389586
0.925522	0.270854	0.264664
0.118890	0.455730	-0.882143
0.492056	-0.798717	-0.346314
-0.862407	-0.392890	-0.319204
0.118890	0.455730	-0.882143
-0.560383	0.591668	-0.579569
0.284488	0.794695	0.536215
0.777842	0.135605	-0.613656
0.222764	0.853553	0.470982
0.587655	-0.503050	0.633721
0.777842	0.135605	-0.613656
-0.523693	-0.399947	-0.752189
-0.347430	0.906451	-0.240080
0.777842	0.135605	-0.613656
-0.148287	-0.909271	-0.388892
-0.610715	0.393493	-0.687161
0.777842	0.135605	-0.613656
0.330539	-0.918754	0.215951
-0.534515	-0.370813	-0.759468
0.777842	0.135605	-0.613656
0.242991	-0.965398	0.094672
-0.579584	-0.222753	-0.783878
0.777842	0.135605	-0.613656
-0.300914	-0.776874	-0.553097
-0.551736	0.614880	-0.563480
0.777842	0.135605	-0.613656
0.288694	-0.940348	0.180006
-0.393233	0.054964	0.917794
-0.872940	-0.335746	-0.353908
0.478739	-0.728996	-0.489259
-0.093731	-0.596523	0.797104
-0.872940	-0.335746	-0.353908
-0.644623	-0.675161	-0.358634
-0.402769	-0.098801	0.909953
-0.649799	0.731024	-0.208245
-0.730364	-0.676372	-0.095340
-0.210547	0.090143	0.973419
-0.649799	0.731024	-0.208245
-0.692580	-0.456531	0.558491
0.313200	0.507133	0.802946
-0.649799	0.731024	-0.208245
0.548700	0.672413	0.496778
-0.420241	-0.291851	0.859197
0.722721	-0.680208	0.122437
0.671384	0.733012	0.109256
-0.164065	0.003241	0.986444
0.722721	-0.680208	0.122437
0.243018	0.415944	0.876318
-0.647006	-0.603579	0.465915
0.722721	-0.680208	0.122437
-0.355245	0.766068	0.535669
-0.051261	-0.588149	0.807126
0.933367	0.259269	0.248206
-0.242991	0.965398	-0.094672
-0.264163	0.028052	0.964070
0.933367	0.259269	0.248206
0.065064	-0.896651	-0.437931
-0.131770	-0.442737	0.886916
-0.989143	0.000000	-0.146958
-0.125259	-0.522979	0.843091
-0.076856	0.852346	0.517301
-0.989143	0.000000	-0.146958
0.191906	0.858952	0.474735
-0.155050	-0.451115	0.878894
0.969088	-0.242272	0.046609
-0.191906	-0.858952	-0.474735
-0.883869	0.361508	-0.296795
0.426553	0.362647	-0.828577
0.022103	0.911646	0.410383
0.904193	-0.193364	0.380850
0.426553	0.362647	-0.828577
-0.899818	0.262872	-0.348175
0.091545	0.894084	0.438445
0.426553	0.362647	-0.828577
-0.718902	0.691846	-0.067289
0.548846	0.624368	0.555817
0.426553	0.362647	-0.828577
0.978434	-0.103662	0.178665
-0.196053	-0.193710	0.961270
-0.065038	-0.975567	-0.209855
0.509167	0.148421	-0.847774
0.858207	-0.161989	0.487074
-0.065038	-0.975567	-0.209855
0.247246	-0.776867	0.579092
-0.418553	0.453384	0.786929
-0.873890	-0.436945	-0.213063
