0.000000	-0.707107	0.707107
0.707107	0.000000	0.707107
0.408248	-0.408248	0.816497
0.408248	0.408248	0.816497
-0.408248	-0.408248	0.816497
-0.408248	0.408248	0.816497
-1.000000	0.000000	0.000000
-0.707107	0.000000	0.707107
-0.707107	0.707107	0.000000
-0.923880	0.000000	0.382683
-0.923880	0.382683	0.000000
-0.816497	0.408248	0.408248
-0.923880	0.000000	-0.382683
-0.923880	-0.382683	0.000000
-0.816497	0.408248	-0.408248
-0.816497	-0.408248	0.408248
-0.816497	-0.408248	-0.408248
0.000000	-1.000000	0.000000
-0.707107	-0.707107	0.000000
0.000000	-0.707107	-0.707107
-0.382683	-0.923880	0.000000
0.000000	-0.923880	-0.382683
-0.408248	-0.816497	-0.408248
0.382683	-0.923880	0.000000
0.000000	-0.923880	0.382683
0.408248	-0.816497	-0.408248
-0.408248	-0.816497	0.408248
0.408248	-0.816497	0.408248
-0.000000	-0.000000	-1.000000
0.000000	0.707107	-0.707107
-0.707107	-0.000000	-0.707107
0.000000	0.382683	-0.923880
-0.382683	-0.000000	-0.923880
-0.408248	0.408248	-0.816497
-0.000000	-0.382683	-0.923880
0.382683	0.000000	-0.923880
-0.408248	-0.408248	-0.816497
0.408248	0.408248	-0.816497
0.408248	-0.408248	-0.816497
1.000000	0.000000	0.000000
0.707107	0.000000	-0.707107
0.707107	-0.707107	0.000000
0.923880	0.000000	-0.382683
0.923880	-0.382683	0.000000
0.816497	-0.408248	-0.408248
0.923880	0.000000	0.382683
0.923880	0.382683	0.000000
0.816497	-0.408248	0.408248
0.816497	0.408248	-0.408248
0.816497	0.408248	0.408248
0.000000	1.000000	0.000000
0.707107	0.707107	0.000000
0.000000	0.707107	0.707107
0.382683	0.923880	0.000000
0.000000	0.923880	0.382683
0.408248	0.816497	0.408248
-0.382683	0.923880	0.000000
0.000000	0.923880	-0.382683
-0.408248	0.816497	0.408248
0.408248	0.816497	-0.408248
-0.408248	0.816497	-0.408248
0.000000	0.000000	1.000000
0.000000	-0.707107	0.707107
0.707107	0.000000	0.707107
0.000000	-0.382683	0.923880
0.382683	0.000000	0.923880
0.408248	-0.408248	0.816497
0.000000	0.382683	0.923880
-0.382683	0.000000	0.923880
0.408248	0.408248	0.816497
-0.408248	-0.408248	0.816497
-0.408248	0.408248	0.816497
-1.000000	0.000000	0.000000
-0.707107	0.000000	0.707107
-0.707107	0.707107	0.000000
-0.923880	0.000000	0.382683
-0.923880	0.382683	0.000000
-0.816497	0.408248	0.408248
-0.923880	-0.382683	0.000000
-0.816497	-0.408248	0.408248
0.000000	-1.000000	0.000000
-0.707107	-0.707107	0.000000
-0.382683	-0.923880	0.000000
0.382683	-0.923880	0.000000
0.000000	-0.923880	0.382683
-0.408248	-0.816497	0.408248
0.408248	-0.816497	0.408248
1.000000	0.000000	0.000000
0.707107	-0.707107	0.000000
0.923880	-0.382683	0.000000
0.923880	0.000000	0.382683
0.923880	0.382683	0.000000
0.816497	-0.408248	0.408248
0.816497	0.408248	0.408248
0.000000	1.000000	0.000000
0.707107	0.707107	0.000000
0.000000	0.707107	0.707107
0.382683	0.923880	0.000000
0.000000	0.923880	0.382683
0.408248	0.816497	0.408248
-0.382683	0.923880	0.000000
-0.408248	0.816497	0.408248
