103164	2.548259
103165	2.737011
103166	2.242791
103786	2.054222
103902	2.080700
104797	3.377177
104010	2.750299
104012	2.843274
104351	2.739654
104362	3.265038
102840	2.666278
103218	2.709100
103759	2.344565
103960	3.008949
102846	3.459679
104356	2.722533
103866	2.664677
103837	2.906887
103970	2.773819
103801	2.209410
103689	3.027226
103175	3.241131
103184	2.750146
104027	3.746269
104421	3.447098
103440	2.855764
103513	3.127634
103594	2.972664
104301	2.847533
103614	2.572417
104798	3.328071
103199	2.489212
104598	2.259158
103929	3.574513
103591	2.712577
103236	2.528930
103867	2.861729
103977	2.990476
104003	2.362863
104396	3.137740
104290	3.093395
102965	4.553097
103991	2.297666
103996	1.893458
104258	2.791213
103924	3.260314
104222	3.454549
103061	3.701350
103064	3.682118
104709	3.265506
104571	3.026938
104397	2.794081
103626	2.616415
103451	3.829211
104403	2.222669
103182	2.320872
104289	3.255640
103205	2.307945
103348	3.738299
103351	3.935880
103354	4.006090
103558	2.934764
103922	3.024937
103387	3.618631
104007	2.893893
103590	2.569247
103601	3.035516
103605	3.443589
104406	2.452801
103791	2.455431
104001	2.211159
104317	3.146414
104284	2.906067
103444	2.710978
103445	2.657652
104030	3.406107
104616	3.393916
103538	3.970489
103544	4.198539
103546	3.092175
103547	4.362393
103549	3.913124
103560	2.248760
104260	2.458302
103578	2.904368
103942	2.010711
103646	3.534581
104613	3.222142
103846	2.108151
103940	2.691393
104609	3.456313
103793	2.420989
104746	2.554747
103884	3.167198
103997	2.797445
103899	2.334081
104549	2.998316
104564	3.733266
103994	2.738226
103778	2.560067
103920	2.758031
103812	3.439575
103830	3.548042
104000	2.356201
103930	3.659128
104020	2.821722
103936	4.319858
103995	3.131904
104611	3.281923
104024	3.399998
104703	3.447531
104032	3.421083
104129	4.285565
104218	3.682637
104226	4.303770
104311	2.977211
104707	3.686916
104324	3.380620
104497	3.069206
104412	3.979681
104510	3.096761
104511	3.291633
104518	3.595314
104519	3.640170
104706	3.608238
104710	3.566274
104711	3.738308
104808	4.364504
106375	3.870001
106704	3.649882
106272	3.255089
106276	3.731461
105973	3.495165
106666	4.033567
105910	1.792947
106286	1.984900
105634	1.812349
106070	1.923415
104828	3.049811
105802	2.459015
105806	2.250361
106095	3.002226
106170	3.219706
106742	2.054659
106763	1.502046
106457	4.210612
106259	3.533756
106685	4.397995
104840	1.485416
104841	2.991542
105216	2.735134
106262	3.307976
105911	3.047445
105430	2.850978
105619	3.443196
106388	2.996585
106674	2.862910
105976	1.933613
106011	2.666505
105195	3.275318
105197	2.953051
104896	4.597918
105538	2.679973
105904	2.920723
105073	4.364442
104865	4.526533
104867	4.357304
104871	4.437559
105831	4.209751
104874	4.727124
105171	4.301447
104880	4.291264
104884	4.745089
104885	4.534750
104886	4.669793
106315	4.206233
104890	4.494032
105096	4.253357
105864	3.724247
106250	4.524741
106821	4.222222
105666	3.995880
104897	4.769832
105660	3.691940
104900	4.077570
106338	4.015088
104904	4.605881
104906	4.432898
105152	2.707383
105036	4.082545
106760	1.208702
106765	2.139955
105018	3.903224
105220	3.442016
105614	3.350980
105819	3.371082
106522	3.803603
106779	2.824150
106288	1.851549
105232	1.400276
105442	1.952935
106692	4.058824
106608	3.708199
105063	4.593724
105360	4.543343
104975	4.591822
106803	4.734863
106702	3.835295
105465	3.821232
105812	2.895217
105266	4.052499
106700	3.489609
105818	2.895796
106675	2.665648
104987	4.567087
106052	4.342126
105185	3.853038
106442	3.687547
105469	4.263141
106721	3.512667
105000	4.477735
105192	3.866614
105038	3.539459
105061	4.036289
105207	3.386355
105229	2.705422
105209	2.771127
105401	3.364263
105627	2.864385
105149	2.024739
105258	4.177820
105254	3.898870
105067	4.374888
105164	4.217442
105071	4.287991
105267	4.090341
105075	4.504230
106607	3.665017
106317	3.541367
106148	4.348520
105378	4.483944
106340	3.626331
105231	2.067211
106167	2.193446
105242	3.425416
105902	2.788981
106420	3.799272
105673	4.083101
105212	1.620490
105153	3.562507
105160	3.879523
105257	4.074412
105162	4.208343
105249	3.140465
105167	3.887886
105168	4.492316
105169	4.093574
106708	3.607758
106138	4.591491
105269	4.101621
106783	4.215520
105180	3.742857
106437	3.461536
106728	4.019682
105182	3.786855
106538	4.055598
105282	3.611449
106021	2.374280
106814	4.284360
106626	3.325897
105194	3.812998
105211	3.404297
106606	3.685098
105215	3.456704
105223	3.219134
105225	2.277789
105227	3.350896
105603	2.853722
105997	2.325301
106554	3.479438
106571	4.358882
105783	2.956969
105241	2.918320
105876	3.312816
105246	3.207126
105933	4.171701
106295	2.604139
105255	3.829678
105260	3.953358
105264	4.236638
105265	4.049456
106710	3.740904
105284	3.744094
106169	3.331493
106345	3.980932
105290	3.911917
106627	3.378483
105304	3.472954
105327	2.721982
105344	3.849577
105347	3.318336
105665	4.192882
105348	2.616544
105351	4.429487
105353	4.467216
105358	4.306623
105359	4.438852
105361	4.465341
105891	2.907881
105987	3.395469
106458	4.092914
105373	4.550107
106718	4.055546
105375	4.482300
106044	4.323724
105376	4.393369
105385	4.360256
105585	3.516263
105589	3.058527
106569	3.888644
106361	3.852031
105404	3.592839
105423	3.129683
105439	3.491919
106665	3.994534
105446	4.320432
105447	3.898127
105448	3.831380
105449	4.041916
105450	3.804036
105451	3.881142
105454	3.930624
105456	4.317412
105457	4.423887
105459	4.060197
105460	3.824296
105462	4.016417
105470	3.804062
105471	3.950603
105473	3.623959
105474	3.980985
105476	3.862771
105481	3.767521
105497	3.119003
106007	2.783507
105513	3.430396
106290	3.017678
105519	3.082522
106294	3.648326
106020	2.085188
105542	4.369530
105638	4.139644
105554	4.636079
105945	4.361559
105563	4.378260
105568	4.174878
105569	4.425208
106527	4.032611
105957	4.254026
106724	3.595061
106146	4.149032
105593	3.009955
105885	3.443237
105623	3.671608
105629	3.710479
105637	3.495366
105641	4.158669
105642	4.094216
105648	4.242341
105649	4.279671
105651	4.110397
105658	4.019340
105663	4.125048
105668	3.923158
106017	3.051175
105674	4.041998
105974	2.869483
105784	2.723217
105804	2.930299
106768	3.109047
106240	4.773502
106772	3.018835
106297	2.823379
106781	3.912940
106789	3.326397
106000	2.567410
106784	3.959786
105848	4.233799
105849	3.953029
106123	4.671857
106799	4.443235
106701	3.534943
106802	4.466976
105748	4.744302
106709	3.850993
105749	4.541607
105751	4.669522
105833	4.238424
105759	4.705114
105760	4.774502
106242	4.552787
106818	4.569679
106824	3.876948
106344	4.039234
105782	2.790323
106386	2.501565
105788	2.723026
106115	3.805009
106363	3.907768
106381	3.926441
105803	2.751640
106093	1.989117
105808	2.740759
106010	2.976351
106364	3.498587
105815	2.748680
105817	2.871578
105820	2.668728
105821	3.593488
105827	3.491033
105828	3.601544
105829	3.340065
105830	3.998377
105832	3.917171
105834	3.997715
105835	4.273971
105836	4.086305
105837	3.953233
105840	3.760345
105841	3.707685
105844	4.223698
106118	4.450440
105846	4.112178
105847	4.038044
105850	3.919153
106510	3.996129
105854	3.712421
105856	4.344995
105857	4.285633
105859	3.452137
105863	3.399597
105865	3.967329
105866	3.423430
105996	2.777205
105884	2.556241
105995	3.043661
105994	1.812007
105913	2.913427
105918	4.139293
106022	4.477821
105936	3.957945
105937	4.207750
105948	4.184479
105951	4.182990
106786	2.219057
105960	4.125004
105962	4.023266
105993	3.100390
105998	2.961849
106287	2.732357
106014	3.268903
106015	2.791225
106016	3.804475
106024	4.301845
106028	4.022289
106029	4.092817
106031	4.188715
106033	4.506200
106034	4.304289
106035	4.285947
106037	4.228177
106039	4.487406
106046	4.285687
106628	3.480176
106251	3.898286
106253	3.290565
106076	3.385460
106092	3.045113
106089	3.068267
106096	3.806212
106100	3.091914
106387	2.641218
106103	3.282773
106104	3.573529
106683	3.070921
106108	2.535942
106117	3.813756
106312	4.452056
106124	4.475269
106515	3.774900
106125	4.273165
106128	4.306016
106326	4.381286
106134	4.444944
106327	4.567715
106142	4.301684
106144	4.656965
106147	3.942377
106213	3.591768
106191	3.607928
106198	3.599839
106196	2.668122
106209	3.191523
106221	4.398937
106224	4.562321
106301	2.682631
106302	3.892703
106635	2.129807
106311	4.254645
106412	3.827716
106316	3.845783
106319	3.658009
106320	3.836331
106321	4.471534
106323	4.084802
106325	4.407706
106337	4.211441
106717	4.176741
106377	3.477113
106385	2.981119
106405	4.273006
106407	3.589786
106409	3.601126
106410	3.861519
106414	3.503906
106416	3.868778
106419	4.092664
106514	3.941575
106421	3.524846
106422	3.473488
106423	3.713487
106424	3.825359
106425	3.636381
106427	3.529431
106431	3.656947
106433	3.580265
106727	3.933407
106493	4.465154
106498	3.556551
106502	3.943229
106503	3.734802
106505	3.739794
106506	3.687275
106507	3.520197
106511	3.903719
106513	4.038019
106516	3.736155
106517	3.686030
106518	3.663427
106520	3.585866
106711	3.834335
106621	3.590029
106623	3.466353
106723	4.079866
106632	3.383515
106536	3.471717
106537	3.356588
106590	3.640473
106605	3.822251
106624	3.592611
106630	3.339814
106634	3.556626
106694	3.830008
106695	3.753841
106696	3.813781
106703	3.794531
106706	3.860845
106720	3.488666
106730	4.053849
106778	2.976475
106785	2.999605
106791	4.673425
106796	4.519631
106797	4.469337
106800	4.566718
106808	4.794326
106810	4.696657
106811	4.721952
107113	3.993217
108007	2.934332
108300	3.032656
107594	2.707308
108225	2.600172
108230	2.350948
108306	2.814015
107058	3.013705
108213	3.040655
108291	2.837940
108339	3.928852
107483	2.795730
107632	2.597899
107936	2.991900
107638	2.983339
107866	3.526808
107975	2.784249
107968	2.930651
108215	2.948688
108217	3.082253
107994	2.976381
108013	2.915787
108037	4.143622
107651	3.948236
108346	4.126286
106882	4.650175
107647	4.264145
108417	4.657507
107335	4.102775
108403	4.590959
106888	4.477050
107593	2.805819
106892	4.708914
108177	3.865696
107650	4.125391
106962	4.527678
108138	3.103406
107631	2.625324
107637	2.673262
108061	3.148784
107334	3.064491
107387	3.973249
107920	3.690457
107731	4.088583
108042	3.894685
107044	4.412683
107177	3.149273
107041	4.424497
106975	4.673224
107131	3.083205
108108	3.955575
107007	3.783401
108086	3.258994
108298	3.300734
107867	4.416896
107644	3.760742
108107	3.622584
107597	2.427849
108197	2.847061
108033	4.414945
108325	3.790957
107110	4.017693
107201	4.238524
107884	4.285689
107273	4.477738
107639	3.670712
108100	3.753631
108174	3.480166
107125	4.278729
107794	4.099460
107126	4.040612
107205	3.946721
107345	4.289240
107173	3.010388
107233	3.695323
108258	3.803909
107728	4.244514
108178	3.689595
107186	3.991321
107878	4.386219
107643	3.982503
107198	3.923192
107981	2.720757
107995	2.693759
107262	4.294055
107653	4.141151
107629	2.734533
107292	3.018608
108057	3.172266
107297	3.272797
108170	2.890661
107327	2.962958
107310	2.967401
108214	3.077889
107319	2.956985
107682	3.240330
107611	2.563301
107630	2.577866
107646	3.909547
107344	3.932105
107346	3.988549
108401	4.608858
107386	4.065081
107418	4.576559
107419	4.442397
108253	3.635572
107481	3.266506
107487	3.839538
107493	4.018149
107510	3.898055
108210	2.850361
108378	3.730771
108338	3.825859
107784	3.491447
107789	3.207175
107640	3.903057
108029	3.965935
108117	3.842612
107642	4.132644
108331	3.563869
107725	4.154224
108266	3.877037
107797	4.178217
107737	4.121356
107791	4.457760
107800	4.105417
107802	4.204781
107803	4.136681
108326	3.642372
108198	2.906618
107865	3.178858
107876	4.439108
107880	4.504667
107952	4.574101
108190	3.612948
108286	3.331851
108320	3.526839
107986	2.303750
108022	4.175208
108028	4.003333
108038	4.039238
108041	4.039055
108097	3.512213
108098	3.554836
108179	3.544398
108104	3.950931
108106	4.013024
108118	3.554200
108334	3.537473
108184	3.641294
108185	3.855823
108248	3.655859
108254	3.759735
108289	2.761048
108340	4.168986
108341	3.619803
108344	3.552472
108395	2.904471
108431	2.094391
108425	2.083786
108432	2.168960
108842	2.341960
109307	2.343717
109270	3.707970
109198	3.087419
109201	2.840182
109247	2.773858
109342	2.590626
108985	2.747860
109284	3.001913
109828	3.073189
108983	3.239233
109829	3.627947
108711	2.626299
109633	3.390264
108982	3.167158
109195	3.284111
109860	3.874630
109169	3.062066
108737	3.766988
108732	2.648794
108969	3.588442
109652	4.568639
109799	4.599682
109606	3.446492
108834	3.353278
109059	2.917096
109329	3.203363
108754	2.983435
109318	3.418084
108771	3.085369
109157	2.733391
109509	1.925367
109515	1.810751
109149	2.058735
109570	2.325701
108727	2.503155
108729	3.171844
108799	3.191678
108890	3.317226
108947	2.894007
109287	1.919108
109298	2.076363
108676	3.667174
109861	3.828130
108743	3.113987
109540	3.317770
108877	3.148669
109879	3.279768
108751	3.218528
108770	3.126053
109177	3.075003
108763	2.824824
109917	3.213159
109058	2.935955
109130	3.402471
109684	3.299021
108775	2.598068
109563	2.922369
109033	3.013066
108753	2.584548
108746	3.072413
108839	3.069240
109550	3.557388
109183	3.023164
109202	3.054080
108769	3.057914
109543	3.592683
109057	2.636039
108731	2.863834
108736	3.151947
108987	3.431750
109032	3.677437
108745	3.162061
109170	3.114557
109419	3.843795
108698	3.590939
108990	2.567077
109256	2.856285
109608	3.191742
108756	2.868976
108765	3.223816
108767	2.804845
109569	2.989731
109897	3.223894
108782	2.657076
109929	2.359790
108814	3.795271
108863	2.689117
108857	2.779645
108858	2.637896
109124	3.141645
109214	1.855608
109039	3.042251
109197	3.065109
109868	2.013876
109873	1.991517
109921	3.269093
109030	3.032628
109317	3.011967
108910	3.641459
109233	2.388840
108942	3.082113
109160	3.001654
109026	3.189419
109192	3.128093
108962	3.303277
108976	3.484189
108980	3.079273
109034	2.775506
109387	3.656861
109357	2.544441
109596	3.184366
109118	2.838727
109128	3.215856
109635	3.405530
109521	3.516459
109390	2.845056
109672	3.691560
109907	3.192160
109416	3.700660
109239	2.534708
109705	3.717993
109328	3.380705
109171	3.299230
109172	3.639975
109663	4.115511
109203	3.181818
109680	3.786244
109336	3.577847
109811	3.597272
109389	3.252026
109535	3.769980
109405	3.273584
109409	3.575667
109562	3.640338
109538	3.901960
109523	2.941344
109527	3.514523
109576	4.677282
109593	3.545098
109625	3.717708
109612	3.613899
109604	2.667979
109607	3.336888
109611	3.163025
109617	3.261356
109877	3.670546
109629	3.471437
109632	3.873612
109817	2.923682
109701	3.607881
109844	3.545313
109853	3.741100
110347	2.161461
110417	2.224073
110419	2.227800
110114	2.784717
110460	2.480316
110476	2.469685
110430	3.097494
110433	3.126310
110461	3.763272
110197	3.276970
110355	3.641294
110370	3.654550
110304	3.111184
110047	3.228909
110063	3.148607
110478	2.689513
110357	3.421282
110062	3.296604
110339	3.444716
110343	3.412318
110034	3.709860
110439	3.316217
110308	3.128596
110071	3.680108
110424	3.659088
110119	3.939768
110123	3.967498
110167	3.198796
110152	2.860406
110302	3.458637
110467	3.903163
110470	3.931103
110200	1.957300
110204	1.985035
110216	1.953905
110196	2.263682
110199	2.270011
110335	3.209842
110205	3.272499
110262	3.282086
110264	3.270858
110410	3.569258
110219	2.696108
110240	3.579133
110244	3.564201
110273	2.540351
110278	2.572071
110309	3.618429
110332	3.339806
110348	3.238777
110384	3.246448
110400	3.131461
110387	3.763505
110437	3.206719
110453	3.099911
110465	3.308523
110481	3.582936
111360	3.764033
110491	3.628572
112360	3.379912
110492	3.318020
111421	3.578180
112166	3.386115
111075	3.116649
111240	3.288187
110509	3.596728
110507	3.371171
110499	3.571166
111422	3.062871
111045	3.029761
112176	2.829169
111148	3.738923
111261	3.224197
110505	3.274632
112081	3.096963
112153	2.943638
110767	3.167872
110515	3.818171
110516	3.613299
110523	3.477388
111061	3.367055
111169	3.911515
110519	3.142268
110520	3.644114
110524	3.133524
110526	3.564742
110528	3.258300
112154	3.072777
111077	3.184743
110533	3.800224
111411	3.032664
110537	3.360989
110536	3.103329
112311	3.507906
110538	3.610899
110542	3.273492
111070	3.140680
110543	3.565517
111090	3.125326
111094	3.403410
111556	4.044390
110828	3.389184
112389	3.763996
112390	3.840138
112019	3.857399
112298	4.134005
111293	3.467109
111299	3.457832
110854	2.900668
110848	2.839660
111874	2.823477
110863	3.266259
111269	3.238292
111260	3.327098
112343	3.735512
111901	2.971470
111682	3.759489
111787	3.658351
112342	3.519745
110804	3.150622
110875	3.149733
111869	3.041010
111871	3.062633
111067	3.182402
111351	3.975454
110623	3.830765
112142	2.928255
112053	3.030352
110915	3.205799
112169	2.974179
111767	3.499291
112331	3.764394
112313	3.500770
111403	3.140707
110765	3.667250
110987	3.813959
112321	3.556896
110895	3.180105
112163	2.936411
110704	3.908907
112355	3.576730
110812	3.058690
111864	3.005941
110742	4.241316
110768	3.266042
112181	2.760257
111906	3.125851
110802	3.228670
110787	3.113095
110888	3.115593
111395	2.836377
111401	2.883873
111578	3.454514
112227	2.960993
110793	3.131590
110879	3.295081
111882	2.979876
111865	2.994438
110809	3.126887
110811	3.149276
111876	2.965173
111897	3.117701
110835	3.605432
110836	3.680975
110856	3.632046
110859	3.398646
112243	3.006513
110870	3.729379
111048	2.943522
110873	3.307307
110883	3.397048
111331	3.929260
111083	3.222117
112145	2.932894
110922	3.471487
110923	3.553748
110925	3.457982
110930	3.570292
110947	3.693455
110950	3.606684
110956	3.930752
111014	4.241400
111016	4.300887
111028	3.064126
111033	3.141995
111881	2.967643
111049	2.985469
111039	3.652591
111041	3.077270
111043	3.129601
111853	3.121538
111059	3.023149
111062	3.295143
111069	3.188031
111072	3.047491
111073	3.214546
111407	3.057866
111079	3.254061
111086	3.140425
111087	3.141151
111088	3.188666
111102	3.202567
111281	3.648592
111283	3.596818
111108	3.581422
111115	3.613166
111116	3.659098
111109	3.577435
111130	3.726898
111526	3.369804
111137	4.212805
112165	2.958904
111241	3.136696
112160	2.945108
111427	3.033896
111231	3.457444
111221	3.577181
111223	3.311448
111224	3.249079
112159	2.942460
111227	3.348632
111233	3.625767
111627	3.325006
112167	2.947503
111243	3.367932
111850	3.101295
111630	2.992092
112056	2.866475
111250	3.144521
111425	3.047920
111530	3.279183
112155	2.940412
111744	3.305629
111751	3.241573
111754	3.290928
111298	3.630491
112314	3.458220
112315	3.674951
112170	2.955874
111334	3.898900
112353	3.639922
112071	3.085983
112340	3.205869
112233	3.290848
112344	3.765225
112345	3.779832
111347	4.023003
111888	2.813955
111904	3.045622
112363	3.606605
111470	4.131146
111743	4.511949
111402	2.491643
111404	3.485349
111405	2.999085
111406	2.855228
111410	3.355332
111415	3.469899
111416	3.186256
111420	2.388048
111423	3.089899
111426	3.045190
111432	2.990844
111430	3.021139
111433	3.106698
111434	2.933930
111435	3.460943
111436	3.066649
111440	2.550409
111441	3.478416
111442	3.251181
111443	3.073165
111445	3.018030
111446	3.064587
111450	2.949755
111452	3.011743
111468	2.847048
111474	2.848767
111477	2.908911
111469	2.796571
111471	2.861026
111478	2.776341
111596	3.546576
111497	3.478204
111506	2.869873
111559	4.014349
111565	3.944271
111568	4.065672
112198	3.783157
111584	3.557601
112178	3.038983
112228	3.729629
111601	3.024764
111611	3.271545
111625	3.238989
111957	3.088861
111626	3.193264
111635	3.163715
112116	4.052485
112300	4.031205
111675	3.159982
111676	4.012846
111689	4.026707
111694	3.759288
111896	2.889001
111696	3.629962
111898	3.534251
111797	3.820038
112063	3.517987
111887	3.713328
111884	3.016639
111903	3.235947
112226	2.986291
111859	2.962499
111857	3.301588
111780	3.265690
111785	3.725632
111789	3.678031
111842	3.987304
111845	3.968810
111860	3.456938
111863	2.860712
111866	3.634032
112261	3.673101
111870	3.012121
111873	3.546083
111879	2.664833
111893	2.711613
111885	2.867513
111890	3.060429
111899	3.085489
111908	3.155478
112214	3.543021
111950	3.526547
112143	3.426664
112235	2.982427
112237	3.023077
112318	3.636513
112172	2.954379
112156	2.866336
112253	3.058243
111987	3.379226
112149	2.943728
112179	2.969888
112182	3.448243
112186	3.376909
112187	3.455842
112192	3.387092
112194	3.426039
112020	3.562674
112026	3.566641
112015	3.556894
112024	3.481226
112292	3.503819
112055	3.717532
112042	3.388826
112147	2.870633
112051	2.982559
112168	3.466699
112162	3.494131
112175	2.717273
112130	3.622873
112146	2.781604
112132	2.951997
112137	2.903664
112139	2.865682
112140	2.922784
112151	2.942877
112161	3.198115
112171	2.927529
112174	2.941664
112177	3.012209
112203	3.448015
112209	3.460659
112207	3.345253
112208	3.422442
112219	3.520329
112245	3.049416
112251	3.027009
112294	3.972637
112312	3.308439
112317	3.439272
112319	4.359795
112320	4.055318
112325	4.320719
112351	3.545708
112356	3.681966
112393	2.563272
112395	2.471201
113369	1.827254
112396	3.454866
112422	3.656484
112401	4.859160
112407	4.728755
112409	4.997170
112413	4.715997
113345	4.616797
113743	4.962466
112417	3.836194
112418	4.154377
113132	2.986815
113486	3.641610
112419	4.579908
112421	4.385160
112423	4.197247
112815	4.093786
112425	3.374786
112426	5.004442
112427	1.997553
112428	1.190013
112429	4.438857
112848	2.243205
112833	1.614046
113114	2.971938
112433	4.549358
112435	4.021807
113099	3.102726
112436	2.840932
112437	3.908090
113509	3.152892
113689	3.857361
112438	3.586327
112439	2.570134
112440	3.391900
112441	2.900930
112905	3.877500
112443	2.860191
112972	2.855398
112444	4.157298
112445	4.770158
112446	2.472398
112447	2.723554
112922	3.437420
112987	2.821559
112450	2.996525
112451	2.858819
112452	2.137865
112453	3.431338
112454	4.364792
112455	2.586304
112456	3.096378
112531	2.280777
112633	1.102793
113356	4.303711
113737	3.895526
112461	4.487609
113473	1.993595
113335	3.465683
112819	4.277222
112740	4.458601
113757	3.833769
112475	3.748591
112679	3.585627
112477	4.259194
112749	2.766848
112689	2.684398
112935	3.996198
112485	2.797560
112486	3.630638
112487	4.271162
112488	4.773083
112818	1.672226
113428	3.535006
112495	0.904323
112496	4.461363
112629	4.189594
112595	2.960571
112500	4.679986
112638	2.955100
112504	4.030794
112642	3.011235
112506	4.004932
113379	3.301783
112838	2.652184
112510	3.754949
112511	4.279094
112512	2.830209
112514	2.610173
112516	3.786007
112657	2.949766
112518	2.922230
112915	3.348398
112519	3.569809
112520	2.862566
112522	2.693456
112523	3.722176
112784	4.277907
112524	3.142080
112525	2.502565
112528	4.934985
113735	3.061562
112605	4.384805
112746	3.631841
112552	3.689583
112751	3.144403
112555	3.939789
112556	3.457773
112557	3.940784
112635	2.198836
112558	4.507795
112559	3.883766
112562	1.047450
112956	3.029496
112564	5.093915
112566	4.238772
112567	4.875350
112569	4.725477
112571	4.145417
112574	3.562484
112578	4.280229
112579	3.586791
112580	2.737781
112581	2.665557
112582	4.019579
112583	4.506664
112723	3.551967
112585	3.189906
112587	2.651258
112588	4.148927
112590	3.045874
113793	1.783203
112592	3.442803
112594	4.690474
112893	4.796433
112620	4.938292
112621	3.808000
112622	3.581261
113164	1.992451
112623	4.812052
112624	5.388566
112625	3.221817
112626	4.302007
113398	3.181583
112696	3.952838
112630	3.198447
112631	1.538350
112634	1.362472
113030	1.843776
112637	3.378879
113267	3.840615
112709	2.941136
112641	3.167421
112643	3.481910
112644	2.923022
112645	2.901067
112646	3.549472
112648	4.017230
112649	3.680192
112658	3.543221
112650	3.304895
112652	4.539716
112654	4.411852
112655	3.522146
112659	3.992337
112690	4.417256
112661	4.494815
112663	4.690560
112665	4.640927
112664	4.648126
112670	3.691916
112678	2.481564
112682	3.948195
112684	4.358023
112688	4.307965
112691	4.768610
112692	3.201967
112828	4.145096
112698	1.936723
112700	1.637364
113360	3.244074
112701	2.757702
112702	3.313953
112704	2.962681
112705	3.336536
112706	3.242254
112707	2.852637
112708	2.986955
112711	2.563418
112712	3.265190
112713	3.581752
112714	3.186971
112715	3.246909
112716	3.330489
112717	3.093489
112718	3.246497
112719	3.745292
113456	3.737359
112720	3.933824
112721	3.862263
112722	3.957033
113123	1.980095
112725	3.803751
112730	3.883334
112731	2.592684
112732	3.218348
112748	4.378782
112752	4.541322
112754	3.784357
112758	3.502360
112761	3.594476
112762	2.927366
112764	4.307978
112765	4.458108
112767	4.934101
112768	4.606471
112769	4.502225
112770	4.671083
112771	3.610652
112772	3.462475
112774	3.474720
112776	3.826823
112778	4.046246
113713	3.045738
112782	3.113569
112785	3.907653
112786	3.611636
112787	3.906694
112789	2.854922
112791	4.048260
112793	4.132885
112796	4.921605
112868	3.874524
112940	3.866048
112811	4.094324
112949	4.141043
112820	2.929686
112821	3.952881
112826	4.234050
112827	3.565732
112830	1.016737
112831	4.726382
112832	4.278478
112904	4.560081
112835	5.088585
113512	3.535362
112840	3.206361
112841	3.163744
112842	3.184681
112846	4.063890
112847	3.988986
112849	2.739022
113131	3.599989
112850	3.370963
112851	3.534269
112852	3.135469
112853	3.119531
112854	2.389023
112855	2.949548
112856	4.157713
112858	2.981369
112859	3.391597
112860	3.627663
112863	5.021506
112864	3.965208
112958	4.361113
112881	2.583530
112885	3.636703
112933	3.908662
113763	1.659122
112888	4.248885
112889	2.689229
112892	4.388686
112961	2.915554
112897	2.162342
112898	3.023465
112899	4.813529
112900	1.265548
112901	4.834062
112906	3.836929
112907	3.888182
112908	3.388868
112909	3.093274
112913	3.796590
112914	3.103298
112916	3.128289
112917	3.503115
112919	3.158324
112989	2.253299
