Waypoint,j0,j1,j2,j3,j4,j5
0,0,-1.5708,0,-1.5708,0,0
1,0.79078,-0.118814,-1.0266,1.14543,-0.264052,-2.35621
2,0.803204,-0.130487,-0.985376,1.11586,-0.277638,-2.35619
3,0.814907,-0.142429,-0.945074,1.0875,-0.290467,-2.3562
4,0.825904,-0.154498,-0.905868,1.06037,-0.302541,-2.3562
5,0.836207,-0.166615,-0.867817,1.03443,-0.31387,-2.3562
6,0.848889,-0.182719,-0.81898,1.0017,-0.327834,-2.3562
7,0.860398,-0.198612,-0.772436,0.971051,-0.340527,-2.3562
8,0.870777,-0.214142,-0.728315,0.942462,-0.351989,-2.3562
9,0.880075,-0.22917,-0.686743,0.915919,-0.362269,-2.3562
10,0.888344,-0.243566,-0.647836,0.891408,-0.371422,-2.3562
11,0.897326,-0.260499,-0.603097,0.863603,-0.381374,-2.3562
12,0.904921,-0.276076,-0.562822,0.838907,-0.389796,-2.3562
13,0.912392,-0.29278,-0.520482,0.813273,-0.398089,-2.3562
14,0.919151,-0.309355,-0.479263,0.788631,-0.405597,-2.35621
15,0.925336,-0.326063,-0.438443,0.764521,-0.412471,-2.35621
16,0.933091,-0.348321,-0.384644,0.732984,-0.421126,-2.35621
17,0.940765,-0.375918,-0.319967,0.695901,-0.429678,-2.35621
18,0.948352,-0.410518,-0.240929,0.651453,-0.438147,-2.3562
19,0.952115,-0.432654,-0.191414,0.624064,-0.442356,-2.35619
20,0.955852,-0.461256,-0.128479,0.589706,-0.446557,-2.35617
21,0.955468,-0.481019,-0.0876586,0.568664,-0.446111,-2.35618
22,0.958766,-0.506044,-0.0326786,0.538445,-0.450042,-2.35594
23,0.957795,-0.519854,-0.00476403,0.524404,-0.448896,-2.356
24,0.956375,-0.540048,0.0360514,0.503873,-0.447219,-2.35608
25,0.954956,-0.560241,0.0768667,0.483343,-0.445543,-2.35617
26,0.953536,-0.580434,0.117682,0.462812,-0.443867,-2.35625
27,0.951008,-0.61869,0.195147,0.4236,-0.441046,-2.35625
28,0.947836,-0.640959,0.238738,0.402266,-0.43752,-2.35623
29,0.943442,-0.666647,0.288335,0.378349,-0.432629,-2.35623
30,0.939248,-0.687906,0.328849,0.35909,-0.427959,-2.35622
31,0.935814,-0.708632,0.368353,0.339076,-0.424609,-2.35492
32,0.925818,-0.747898,0.440938,0.305745,-0.413455,-2.3549
33,0.915815,-0.78286,0.504332,0.277295,-0.402312,-2.35489
34,0.905803,-0.814911,0.561425,0.25223,-0.391174,-2.35487
35,0.895779,-0.844857,0.613886,0.229688,-0.380039,-2.35484
36,0.885741,-0.873209,0.662771,0.209126,-0.368904,-2.35481
37,0.875688,-0.900317,0.708796,0.190176,-0.357766,-2.35478
38,0.865618,-0.926428,0.752471,0.172577,-0.346624,-2.35475
39,0.855531,-0.95173,0.794173,0.156139,-0.335478,-2.35472
40,0.845425,-0.976365,0.834188,0.140716,-0.324325,-2.35468
41,0.835299,-1.00044,0.872741,0.126199,-0.313166,-2.35463
42,0.814986,-1.04729,0.946141,0.0995393,-0.290825,-2.35453
43,0.794814,-1.09189,1.0141,0.0752269,-0.268236,-2.35427
