Waypoint,j0,j1,j2,j3,j4,j5
0,0,-1.5708,0,-1.5708,0,0
1,0.75122,-0.469193,0.775825,-3.44736,-0.0426611,0.784534
2,0.760273,-0.439241,0.71549,-3.41181,-0.0305834,0.779363
3,0.767355,-0.42645,0.688778,-3.35903,-0.0210702,0.740505
4,0.773332,-0.413725,0.662985,-3.31693,-0.0129528,0.711476
5,0.777439,-0.416687,0.667645,-3.26594,-0.00738272,0.658791
6,0.778855,-0.424206,0.681455,-3.23572,-0.00545074,0.622275
7,0.779128,-0.42566,0.684125,-3.22987,-0.00507718,0.615214
8,0.779653,-0.428845,0.689986,-3.21788,-0.00436,0.600543
9,0.779809,-0.446993,0.723642,-3.17761,-0.00383304,0.544767
10,0.780304,-0.464441,0.754838,-3.13268,-0.00298572,0.486083
11,0.780844,-0.483268,0.787339,-3.08145,-0.00217932,0.421183
12,0.781418,-0.502218,0.818726,-3.02667,-0.00147803,0.353971
13,0.781989,-0.521156,0.848698,-2.96884,-0.000917025,0.285108
14,0.782517,-0.539905,0.876939,-2.90855,-0.000504725,0.215327
15,0.7827,-0.548007,0.886263,-2.87491,-0.00045131,0.180462
16,0.782741,-0.558803,0.904151,-2.84664,-0.000330463,0.145095
17,0.782934,-0.566674,0.912774,-2.81264,-0.000282528,0.110343
18,0.783126,-0.576664,0.928137,-2.78259,-0.000133208,0.0749266
19,0.783319,-0.584322,0.93611,-2.74827,-9.49327e-05,0.0402901
20,0.783472,-0.593849,0.949687,-2.71701,1.27458e-07,0.00497531
21,0.783669,-0.601281,0.956997,-2.68237,3.17447e-05,-0.0295418
22,0.783867,-0.608713,0.964307,-2.64773,6.33619e-05,-0.0640588
23,0.783783,-0.618474,0.97785,-2.61615,8.00557e-05,-0.0994247
24,0.784031,-0.625479,0.984036,-2.58101,0.000114299,-0.133744
25,0.784278,-0.632485,0.990222,-2.54587,0.000148542,-0.168064
26,0.784526,-0.63949,0.996408,-2.51073,0.000182786,-0.202383
27,0.784774,-0.646496,1.00259,-2.47559,0.000217029,-0.236703
28,0.784332,-0.65491,1.01168,-2.44162,0.000145206,-0.271345
29,0.785169,-0.657657,1.01245,-2.4196,0.000271586,-0.291381
30,0.785186,-0.668886,1.02036,-2.35742,0.00023465,-0.350245
31,0.784437,-0.680528,1.0287,-2.29579,0.000109565,-0.40858
32,0.784444,-0.690054,1.03289,-2.23305,9.14887e-05,-0.465974
33,0.7837,-0.699962,1.03747,-2.1704,1.58078e-05,-0.523299
34,0.783701,-0.707764,1.03816,-2.10719,1.23161e-05,-0.579399
35,0.7837,-0.714709,1.03716,-2.04355,9.26933e-06,-0.635092
36,0.782927,-0.722043,1.03679,-1.98031,-1.63836e-05,-0.69063
37,0.782926,-0.727245,1.03266,-1.9165,-7.72441e-06,-0.745107
38,0.782926,-0.731577,1.027,-1.85245,8.18681e-07,-0.799168
39,0.782927,-0.73503,1.01987,-1.78823,9.30894e-06,-0.852803
40,0.782928,-0.737597,1.01129,-1.72388,1.78071e-05,-0.906005
41,0.782929,-0.739272,1.0013,-1.65945,2.63717e-05,-0.958766
42,0.782931,-0.740054,0.989942,-1.595,3.50598e-05,-1.01108
43,0.782934,-0.739941,0.977253,-1.53057,4.39269e-05,-1.06294
44,0.782937,-0.738936,0.963267,-1.46619,5.30272e-05,-1.11433
45,0.78294,-0.737042,0.948018,-1.40191,6.2408e-05,-1.16526
46,0.783029,-0.73494,0.932645,-1.33768,-0.000545344,-1.2162
47,0.783024,-0.732292,0.919573,-1.28991,-0.000521575,-1.25354
48,0.78302,-0.729186,0.905958,-1.24263,-0.000497646,-1.29031
49,0.783017,-0.725635,0.891821,-1.19583,-0.000473516,-1.32653
50,0.783014,-0.721652,0.877179,-1.14949,-0.000449148,-1.3622
51,0.783012,-0.717247,0.862048,-1.10361,-0.000424506,-1.39736
52,0.783011,-0.712432,0.846442,-1.05818,-0.000399558,-1.432
53,0.783011,-0.707216,0.830371,-1.01317,-0.0003742,-1.46615
54,0.785737,-0.695888,0.804068,-0.969656,-0.000618196,-1.49472
55,0.785707,-0.689164,0.785034,-0.920523,-0.000664589,-1.53154
56,0.785675,-0.681886,0.765218,-0.871344,-0.000712968,-1.56818
57,0.785641,-0.674051,0.744612,-0.822142,-0.000763337,-1.60461
58,0.785605,-0.665654,0.723207,-0.772941,-0.000815668,-1.64081
59,0.783245,-0.663511,0.712914,-0.721586,-0.000108184,-1.68401
60,0.783249,-0.653301,0.688327,-0.668849,-9.78192e-05,-1.72237
61,0.783254,-0.642413,0.66274,-0.61609,-8.6674e-05,-1.76043
62,0.781025,-0.633521,0.640705,-0.562589,0.00132131,-1.80079
63,0.781091,-0.619835,0.609877,-0.503723,0.00141222,-1.84251
64,0.781146,-0.605762,0.578581,-0.445528,0.00161195,-1.88345
65,0.786026,-0.576752,0.520114,-0.387148,-0.00177889,-1.91241
66,0.785949,-0.559141,0.48235,-0.326389,-0.00188256,-1.95301
67,0.785876,-0.540625,0.443145,-0.266839,-0.00198101,-1.99187
68,0.785808,-0.521204,0.402441,-0.208695,-0.00207237,-2.02873
69,0.785746,-0.500889,0.360202,-0.15223,-0.00215487,-2.06328
70,0.785692,-0.479718,0.316438,-0.0978167,-0.00222704,-2.0951
71,0.785646,-0.457776,0.271245,-0.0459529,-0.00228783,-2.12371
72,0.78561,-0.435221,0.224866,0.00272388,-0.00233672,-2.14856
73,0.785582,-0.412314,0.177759,0.0474502,-0.0023738,-2.16909
74,0.785563,-0.389454,0.130669,0.0874048,-0.00239975,-2.18481
75,0.785551,-0.367169,0.0846362,0.121857,-0.00241578,-2.19552
76,0.785545,-0.346064,0.0408893,0.150378,-0.00242344,-2.2014
77,0.783176,-0.332236,0.0114833,0.191163,0.000366179,-2.2266
78,0.780662,-0.318177,-0.0185041,0.232641,0.00351139,-2.25215
79,0.77817,-0.30343,-0.0499167,0.273238,0.00674882,-2.27609
80,0.775669,-0.288269,-0.0822368,0.312503,0.0100737,-2.29819
81,0.773141,-0.272788,-0.115323,0.350123,0.013472,-2.31821
82,0.770594,-0.255755,-0.152549,0.377563,0.016955,-2.32546
83,0.767997,-0.238058,-0.190035,0.4197,0.020376,-2.3478
84,0.765355,-0.220463,-0.228737,0.445245,0.0240148,-2.35225
85,0.762714,-0.202867,-0.267439,0.47079,0.0276537,-2.35669
86,0.760073,-0.185271,-0.306141,0.496335,0.0312925,-2.36114
87,0.757431,-0.167675,-0.344843,0.52188,0.0349313,-2.36559
88,0.755149,-0.152472,-0.378282,0.543951,0.0380753,-2.36943
