Waypoint,j0,j1,j2,j3,j4,j5
0,-1.6953,-2.51969,-0.759334,0.136882,2.61951,0.785867
1,-1.69361,-2.48623,-0.822425,0.167052,2.59415,0.785387
2,-1.69176,-2.45448,-0.881541,0.194433,2.56855,0.7854
3,-1.68951,-2.42426,-0.937307,0.219972,2.54249,0.7854
4,-1.68685,-2.39531,-0.990219,0.24394,2.51596,0.785399
5,-1.68375,-2.36747,-1.04064,0.266525,2.48897,0.785399
6,-1.6802,-2.34064,-1.0888,0.28785,2.46155,0.785399
7,-1.67619,-2.31467,-1.13499,0.308063,2.43366,0.785398
8,-1.67169,-2.28947,-1.17938,0.327255,2.4053,0.785398
9,-1.66669,-2.26497,-1.22212,0.345502,2.37646,0.785398
10,-1.66117,-2.24113,-1.26333,0.362868,2.34713,0.785398
11,-1.65512,-2.2179,-1.3031,0.379404,2.31731,0.785398
12,-1.64852,-2.19523,-1.34152,0.395155,2.28699,0.785398
13,-1.64136,-2.17309,-1.37866,0.41016,2.25616,0.785398
14,-1.63362,-2.15147,-1.41457,0.42445,2.2248,0.785398
15,-1.62529,-2.13034,-1.44931,0.438054,2.19292,0.785398
16,-1.61635,-2.10968,-1.48291,0.450998,2.16049,0.785398
17,-1.60679,-2.08948,-1.51541,0.463302,2.12752,0.785398
18,-1.5966,-2.06974,-1.54684,0.474987,2.09398,0.785398
19,-1.58576,-2.05044,-1.57722,0.486071,2.05987,0.785398
20,-1.57426,-2.03158,-1.60658,0.49657,2.02517,0.785398
21,-1.5621,-2.01317,-1.63492,0.5065,1.98989,0.785398
22,-1.54927,-1.9952,-1.66227,0.515875,1.95401,0.785398
23,-1.53575,-1.97768,-1.68862,0.52471,1.91751,0.785398
24,-1.52154,-1.96061,-1.714,0.533018,1.88041,0.785398
25,-1.50665,-1.94401,-1.73839,0.540812,1.84268,0.785398
26,-1.49105,-1.92789,-1.76181,0.548107,1.80433,0.785398
27,-1.47477,-1.91225,-1.78426,0.554914,1.76535,0.785398
28,-1.4578,-1.89711,-1.80573,0.56125,1.72575,0.785398
29,-1.44015,-1.8825,-1.82622,0.567126,1.68552,0.785398
30,-1.42182,-1.86843,-1.84573,0.572558,1.64467,0.785398
31,-1.40283,-1.85491,-1.86424,0.577561,1.60321,0.785398
32,-1.3832,-1.84199,-1.88176,0.582149,1.56114,0.785398
33,-1.36295,-1.82967,-1.89826,0.586339,1.51849,0.785398
34,-1.3421,-1.81799,-1.91375,0.590146,1.47527,0.785398
35,-1.32067,-1.80697,-1.92821,0.593586,1.43149,0.785398
36,-1.29872,-1.79665,-1.94162,0.596677,1.3872,0.785398
37,-1.27626,-1.78705,-1.95398,0.599433,1.34241,0.785398
38,-1.25335,-1.7782,-1.96526,0.601872,1.29717,0.785398
39,-1.23003,-1.77015,-1.97545,0.604009,1.2515,0.785398
40,-1.20636,-1.76291,-1.98454,0.605859,1.20546,0.785398
41,-1.1824,-1.75653,-1.9925,0.607437,1.15909,0.785398
42,-1.1582,-1.75102,-1.99932,0.608756,1.11244,0.785398
43,-1.13382,-1.74643,-2.00499,0.609826,1.06557,0.785398
44,-1.10935,-1.74278,-2.00947,0.610658,1.01853,0.785398
45,-1.08484,-1.74009,-2.01276,0.611258,0.971396,0.785398
46,-1.06039,-1.73839,-2.01483,0.611631,0.924222,0.785398
47,-1.03605,-1.7377,-2.01567,0.611781,0.877076,0.785398
48,-1.0119,-1.73803,-2.01527,0.611704,0.830025,0.785398
49,-0.988027,-1.7394,-2.01359,0.611399,0.783135,0.785398
50,-0.9645,-1.74182,-2.01063,0.610856,0.736473,0.785398
51,-0.941391,-1.74528,-2.00638,0.610067,0.690104,0.785398
52,-0.918771,-1.74979,-2.00082,0.609017,0.644089,0.785398
53,-0.896706,-1.75535,-1.99393,0.607689,0.598489,0.785398
54,-0.87656,-1.76344,-1.98377,0.605621,0.554661,0.785398
55,-0.854609,-1.7695,-1.97623,0.604137,0.50903,0.785398
56,-0.83508,-1.7787,-1.96465,0.601757,0.465507,0.785398
57,-0.815551,-1.7879,-1.95307,0.599376,0.421985,0.785397
58,-0.814508,-1.78839,-1.95245,0.599249,0.419661,0.785397
59,-0.810571,-1.79025,-1.95011,0.598767,0.410881,0.785397
60,-0.775612,-1.81223,-1.92159,0.592226,0.328083,0.785396
61,-0.743896,-1.83769,-1.88781,0.583913,0.247772,0.785394
62,-0.715525,-1.86648,-1.84869,0.573595,0.169984,0.785388
63,-0.690534,-1.89845,-1.80415,0.561054,0.0946851,0.785351
64,-0.679295,-1.9156,-1.77978,0.553976,0.0579392,0.785206
65,-0.668631,-1.93354,-1.75333,0.54597,0.0215226,0.78375
