Waypoint,j0,j1,j2,j3,j4,j5
0,0.467414,-0.59576,1.20337,-3.74787,-0.644773,0.783405
1,0.47094,-0.626316,1.26769,-3.78297,-0.683691,0.785398
2,0.475542,-0.65537,1.32862,-3.81484,-0.723494,0.785398
3,0.479997,-0.676757,1.37351,-3.83835,-0.754891,0.785398
4,0.484891,-0.696915,1.4159,-3.86058,-0.786609,0.785398
5,0.490447,-0.716153,1.45641,-3.88185,-0.818853,0.785398
6,0.496638,-0.734401,1.49488,-3.90208,-0.85145,0.785398
7,0.503528,-0.751823,1.53167,-3.92144,-0.884602,0.785398
8,0.511121,-0.768429,1.56679,-3.93995,-0.918308,0.785398
9,0.519433,-0.784241,1.60028,-3.95763,-0.952576,0.785398
10,0.528472,-0.799276,1.63217,-3.97448,-0.987411,0.785398
11,0.53825,-0.813547,1.66249,-3.99053,-1.02282,0.785398
12,0.548773,-0.827068,1.69126,-4.00579,-1.0588,0.785398
13,0.560045,-0.839848,1.7185,-4.02025,-1.09537,0.785398
14,0.572069,-0.851897,1.74423,-4.03393,-1.13251,0.785398
15,0.584843,-0.863223,1.76845,-4.04682,-1.17024,0.785398
16,0.598364,-0.873832,1.79118,-4.05894,-1.20854,0.785398
17,0.627609,-0.892922,1.83218,-4.08085,-1.28686,0.785398
18,0.659702,-0.909211,1.86727,-4.09965,-1.36738,0.785398
19,0.694475,-0.922734,1.89648,-4.11534,-1.44998,0.785398
20,0.731698,-0.933526,1.91986,-4.12793,-1.53447,0.785398
21,0.771072,-0.941621,1.93743,-4.1374,-1.62062,0.785398
22,0.812242,-0.947054,1.94925,-4.14378,-1.70812,0.785398
23,0.833374,-0.948785,1.95301,-4.14582,-1.75227,0.785398
24,0.854798,-0.949866,1.95537,-4.14709,-1.79662,0.785398
25,0.876456,-0.950302,1.95632,-4.14761,-1.84113,0.785398
26,0.89829,-0.9501,1.95588,-4.14737,-1.88574,0.785398
27,0.92024,-0.949264,1.95406,-4.14639,-1.93041,0.785398
28,0.942245,-0.947801,1.95088,-4.14467,-1.97507,0.785398
29,0.964245,-0.945719,1.94635,-4.14222,-2.01967,0.785398
30,0.986182,-0.943023,1.94049,-4.13906,-2.06416,0.785398
31,1.008,-0.939721,1.93332,-4.13519,-2.1085,0.785398
32,1.02963,-0.93582,1.92485,-4.13062,-2.15262,0.785398
33,1.05103,-0.931328,1.91511,-4.12538,-2.19647,0.785398
34,1.07215,-0.926252,1.90412,-4.11946,-2.24002,0.785398
35,1.09294,-0.920601,1.89189,-4.11288,-2.28322,0.785398
36,1.11335,-0.914381,1.87845,-4.10566,-2.32602,0.785398
37,1.13334,-0.907602,1.86382,-4.09781,-2.36839,0.785398
38,1.15287,-0.90027,1.84802,-4.08934,-2.41029,0.785398
39,1.17191,-0.892395,1.83107,-4.08026,-2.45168,0.785398
40,1.19043,-0.883984,1.81299,-4.0706,-2.49255,0.785398
41,1.20739,-0.874124,1.79189,-4.05936,-2.53184,0.785398
42,1.22582,-0.865579,1.77352,-4.04953,-2.5726,0.785398
43,1.24205,-0.855105,1.75114,-4.03763,-2.61113,0.785398
44,1.25828,-0.844631,1.72877,-4.02573,-2.64966,0.785399
45,1.25974,-0.843687,1.72675,-4.02466,-2.65313,0.785399
46,1.27533,-0.832707,1.70333,-4.01221,-2.69099,0.785399
47,1.28848,-0.823446,1.68357,-4.00172,-2.72292,0.7854
48,1.31578,-0.799926,1.63357,-3.97523,-2.7932,0.7854
49,1.34062,-0.774748,1.58019,-3.94703,-2.86067,0.7854
50,1.36305,-0.747962,1.52353,-3.91716,-2.92534,0.785401
51,1.37233,-0.733007,1.49205,-3.90029,-2.95558,0.785747
52,1.3919,-0.704279,1.43149,-3.86824,-3.01685,0.785961
53,1.40058,-0.68904,1.39945,-3.85089,-3.04626,0.786512
54,1.40926,-0.6738,1.36742,-3.83355,-3.07567,0.787063
55,1.41157,-0.669743,1.35889,-3.82893,-3.0835,0.787209
56,1.42076,-0.656914,1.33093,-3.7752,-3.11803,0.825806
57,1.42517,-0.656484,1.32899,-3.72262,-3.13486,0.876877
58,1.4269,-0.65887,1.33269,-3.68846,-3.14211,0.91235
59,1.42817,-0.660625,1.33542,-3.66333,-3.14745,0.938455
60,1.4278,-0.668477,1.35077,-3.63412,-3.14621,0.975167
61,1.42752,-0.677483,1.3669,-3.59932,-3.14529,1.01708
62,1.4273,-0.686284,1.38212,-3.56505,-3.14453,1.05777
63,1.42728,-0.695173,1.39532,-3.53021,-3.14403,1.09693
64,1.427,-0.703061,1.4098,-3.5003,-3.14303,1.13343
65,1.42693,-0.711001,1.42211,-3.46734,-3.14294,1.17076
66,1.42687,-0.71898,1.43407,-3.43416,-3.14286,1.20792
67,1.4268,-0.726987,1.44565,-3.40076,-3.14278,1.24489
68,1.42674,-0.735012,1.45686,-3.36716,-3.14271,1.28168
69,1.42668,-0.743045,1.46768,-3.33336,-3.14264,1.31826
70,1.42663,-0.751077,1.4781,-3.29937,-3.14257,1.35464
71,1.42658,-0.759098,1.48812,-3.26519,-3.1425,1.39082
72,1.42653,-0.767101,1.49773,-3.23083,-3.14244,1.42679
73,1.42649,-0.775077,1.50692,-3.19629,-3.14238,1.46255
74,1.42644,-0.783017,1.5157,-3.16157,-3.14233,1.49811
