Waypoint,j0,j1,j2,j3,j4,j5
0,-4.35582,-1.16244,1.70665,-3.68939,-0.276345,-5.49338
1,-4.3654,-1.19418,1.75582,-3.70306,-0.298711,-5.49798
2,-4.3762,-1.23068,1.8065,-3.71605,-0.323986,-5.49924
3,-4.38641,-1.26602,1.85638,-3.7307,-0.349117,-5.49914
4,-4.39588,-1.30091,1.90421,-3.74375,-0.374229,-5.49904
5,-4.40843,-1.35031,1.96933,-3.76061,-0.409713,-5.49779
6,-4.41911,-1.39938,2.03117,-3.77338,-0.446175,-5.49779
7,-4.42808,-1.44842,2.08989,-3.78306,-0.483362,-5.49779
8,-4.43512,-1.49743,2.1454,-3.78956,-0.521391,-5.49779
9,-4.44,-1.54635,2.19759,-3.79282,-0.560405,-5.49779
10,-4.44247,-1.59512,2.24637,-3.79284,-0.60058,-5.49779
11,-4.44226,-1.64358,2.29164,-3.78965,-0.642121,-5.49779
12,-4.43906,-1.69154,2.33333,-3.78338,-0.685273,-5.49779
13,-4.43255,-1.73873,2.37137,-3.77424,-0.730314,-5.49779
14,-4.4224,-1.78478,2.40574,-3.76255,-0.777554,-5.49779
15,-4.40824,-1.82927,2.43644,-3.74876,-0.827329,-5.49779
16,-4.38973,-1.87168,2.46349,-3.7334,-0.879989,-5.49779
17,-4.36655,-1.91144,2.48697,-3.71712,-0.935877,-5.49779
18,-4.33841,-1.94793,2.507,-3.70065,-0.9953,-5.49779
19,-4.30511,-1.98058,2.52372,-3.68474,-1.0585,-5.49779
20,-4.26659,-2.00883,2.53733,-3.67009,-1.12562,-5.49779
21,-4.21811,-2.029,2.54643,-3.65902,-1.20144,-5.49779
22,-4.17075,-2.04856,2.55512,-3.64816,-1.2753,-5.49779
23,-4.14291,-2.05486,2.55781,-3.64454,-1.31611,-5.49778
24,-4.11507,-2.06117,2.56049,-3.64092,-1.35691,-5.49778
25,-4.08723,-2.06747,2.56318,-3.63731,-1.39772,-5.49778
26,-4.07203,-2.07091,2.56465,-3.63533,-1.42,-5.49778
27,-4.04111,-2.07352,2.5657,-3.63378,-1.46334,-5.49778
28,-4.00883,-2.07482,2.56621,-3.63299,-1.50805,-5.49777
29,-3.97525,-2.07479,2.56619,-3.63299,-1.55407,-5.49776
30,-3.94046,-2.07344,2.56563,-3.63378,-1.60133,-5.49776
31,-3.90456,-2.07076,2.56452,-3.63535,-1.64974,-5.49775
32,-3.86765,-2.06676,2.56286,-3.63769,-1.69922,-5.49775
33,-3.82987,-2.06146,2.56065,-3.64077,-1.74963,-5.49774
34,-3.79134,-2.05491,2.55788,-3.64455,-1.80087,-5.49773
35,-3.75221,-2.04712,2.55454,-3.64899,-1.8528,-5.49773
36,-3.71264,-2.03815,2.55063,-3.65404,-1.90529,-5.49772
37,-3.67277,-2.02805,2.54613,-3.65964,-1.95819,-5.49771
