Waypoint,j0,j1,j2,j3,j4,j5
0,0.0439372,-0.800185,1.11748,5.96473,0.661155,-2.35439
1,0.0477625,-0.827749,1.16661,5.94432,0.692139,-2.35618
2,0.0521067,-0.854064,1.21315,5.92411,0.723597,-2.3562
3,0.057083,-0.879304,1.25736,5.90514,0.755618,-2.3562
4,0.0627085,-0.903524,1.29939,5.88733,0.788206,-2.3562
5,0.0690004,-0.926772,1.33934,5.87063,0.821361,-2.3562
6,0.0759748,-0.949083,1.37731,5.85497,0.855089,-2.3562
7,0.0836457,-0.970483,1.41338,5.8403,0.889391,-2.3562
8,0.0920255,-0.99099,1.44761,5.82657,0.92427,-2.3562
9,0.101124,-1.01062,1.48006,5.81374,0.95973,-2.3562
10,0.11095,-1.02938,1.51078,5.80178,0.995772,-2.3562
11,0.121509,-1.04727,1.5398,5.79065,1.0324,-2.3562
12,0.132803,-1.06429,1.56716,5.78031,1.0696,-2.3562
13,0.144831,-1.08044,1.59289,5.77074,1.10738,-2.3562
14,0.157592,-1.09572,1.617,5.76191,1.14574,-2.3562
15,0.171079,-1.11011,1.63953,5.75378,1.18467,-2.3562
16,0.185281,-1.12362,1.66048,5.74633,1.22415,-2.3562
17,0.200185,-1.13623,1.67988,5.73954,1.26418,-2.3562
18,0.232025,-1.1587,1.71407,5.72782,1.34581,-2.35619
19,0.266413,-1.17745,1.74222,5.71842,1.4294,-2.35619
20,0.303099,-1.19242,1.76441,5.71119,1.51475,-2.35619
21,0.341771,-1.20353,1.78074,5.70598,1.60159,-2.35619
22,0.382065,-1.21077,1.7913,5.70266,1.68961,-2.35619
23,0.402692,-1.21294,1.79445,5.70167,1.73395,-2.35619
24,0.423566,-1.21414,1.79619,5.70113,1.77845,-2.35619
25,0.444632,-1.21438,1.79654,5.70103,1.82306,-2.35619
26,0.465831,-1.21368,1.79551,5.70135,1.86773,-2.35619
27,0.487106,-1.21203,1.79312,5.7021,1.91241,-2.35619
28,0.508398,-1.20946,1.78937,5.70327,1.95704,-2.35619
29,0.529649,-1.20598,1.78429,5.70488,2.00157,-2.35619
30,0.550804,-1.20161,1.77789,5.70691,2.04596,-2.35619
31,0.571806,-1.19636,1.77018,5.70937,2.09015,-2.35619
32,0.592603,-1.19026,1.76118,5.71227,2.1341,-2.35619
33,0.613145,-1.18333,1.7509,5.71561,2.17775,-2.35619
34,0.633383,-1.17559,1.73937,5.7194,2.22107,-2.35619
35,0.653273,-1.16706,1.72659,5.72365,2.26402,-2.35619
36,0.672773,-1.15776,1.71258,5.72837,2.30655,-2.35619
37,0.690932,-1.14636,1.69504,5.73451,2.34772,-2.35619
38,0.710475,-1.13696,1.68092,5.73922,2.39027,-2.35619
39,0.728115,-1.12488,1.66221,5.74585,2.43088,-2.35619
40,0.745756,-1.1128,1.64351,5.75248,2.47149,-2.35619
41,0.76095,-1.1024,1.62739,5.7582,2.50646,-2.35619
42,0.792254,-1.0763,1.58622,5.77327,2.58169,-2.35619
43,0.821198,-1.0482,1.54123,5.79017,2.65414,-2.35619
44,0.847758,-1.01829,1.49257,5.80891,2.72375,-2.35619
45,0.871953,-0.98671,1.44039,5.82951,2.79049,-2.35619
46,0.893831,-0.953583,1.38482,5.85196,2.85434,-2.35619
47,0.912544,-0.917917,1.32355,5.87767,2.91434,-2.35607
48,0.930317,-0.882205,1.26193,5.9037,2.97269,-2.35596
49,0.938094,-0.863316,1.22877,5.91819,3.0005,-2.35573
50,0.939565,-0.859744,1.2225,5.92093,3.00576,-2.35569
51,0.941344,-0.855352,1.21478,5.92431,3.01217,-2.35564
52,0.955445,-0.818772,1.15023,5.95261,3.06424,-2.35531
53,0.961556,-0.799382,1.1155,5.96875,3.08912,-2.35451
54,0.967666,-0.779992,1.08077,5.9849,3.114,-2.35371
55,0.971759,-0.767005,1.0575,5.99571,3.13066,-2.35317
56,0.980154,-0.738763,1.00584,5.99941,3.16836,-2.37289
