Waypoint,j0,j1,j2,j3,j4,j5
0,4.64872,-2.53186,-0.904282,3.43727,-2.49786,-2.35464
1,4.64848,-2.51116,-0.943988,3.45571,-2.48298,-2.35542
2,4.64839,-2.48316,-0.997642,3.48081,-2.46288,-2.35619
3,4.6485,-2.45687,-1.04769,3.50455,-2.4426,-2.3562
4,4.64892,-2.43146,-1.09576,3.52722,-2.42202,-2.3562
5,4.64964,-2.40686,-1.14205,3.5489,-2.40116,-2.3562
6,4.6507,-2.38297,-1.18672,3.56968,-2.38002,-2.3562
7,4.65209,-2.35973,-1.22991,3.58964,-2.35858,-2.3562
8,4.65383,-2.33708,-1.27176,3.60883,-2.33685,-2.3562
9,4.65615,-2.31341,-1.31523,3.62863,-2.31325,-2.3562
10,4.65872,-2.29116,-1.35578,3.64693,-2.29018,-2.3562
11,4.66173,-2.26936,-1.39524,3.6646,-2.26675,-2.3562
12,4.66517,-2.24802,-1.43362,3.68164,-2.24298,-2.3562
13,4.66906,-2.22709,-1.47098,3.69807,-2.21884,-2.3562
14,4.6734,-2.20656,-1.50737,3.71392,-2.19434,-2.3562
15,4.67821,-2.18639,-1.54283,3.72922,-2.16947,-2.3562
16,4.68351,-2.16658,-1.57741,3.74398,-2.1442,-2.3562
17,4.68932,-2.14709,-1.61113,3.75822,-2.11852,-2.3562
18,4.70251,-2.10906,-1.67614,3.7852,-2.06591,-2.3562
19,4.71791,-2.07219,-1.73806,3.81025,-2.0115,-2.3562
20,4.73566,-2.0364,-1.79705,3.83344,-1.95517,-2.3562
21,4.7559,-2.00163,-1.85321,3.85484,-1.89677,-2.3562
22,4.77876,-1.96785,-1.90663,3.87448,-1.83615,-2.35619
23,4.8044,-1.93504,-1.95737,3.8924,-1.77317,-2.35619
24,4.83295,-1.90319,-2.00545,3.90864,-1.70765,-2.35619
25,4.86456,-1.87234,-2.05089,3.92322,-1.63944,-2.35619
26,4.89933,-1.84252,-2.09366,3.93618,-1.56839,-2.35619
27,4.93738,-1.81381,-2.13374,3.94755,-1.49434,-2.35619
28,4.95766,-1.7999,-2.15276,3.95266,-1.45616,-2.35619
29,4.97879,-1.78632,-2.17107,3.95738,-1.41718,-2.35619
30,5.00076,-1.77307,-2.18867,3.96174,-1.37741,-2.35619
31,5.02359,-1.76018,-2.20555,3.96573,-1.33682,-2.35619
32,5.04725,-1.74768,-2.2217,3.96937,-1.29542,-2.35619
33,5.07176,-1.73558,-2.23709,3.97267,-1.25321,-2.35619
34,5.09709,-1.72393,-2.25171,3.97564,-1.21019,-2.35619
35,5.12322,-1.71275,-2.26555,3.9783,-1.16636,-2.35619
36,5.15013,-1.70208,-2.27857,3.98065,-1.12176,-2.35619
37,5.17779,-1.69196,-2.29076,3.98272,-1.07639,-2.35619
38,5.20616,-1.68243,-2.30209,3.98452,-1.03029,-2.35619
39,5.23518,-1.67353,-2.31254,3.98606,-0.983485,-2.35619
40,5.26481,-1.66531,-2.32207,3.98738,-0.936029,-2.35619
41,5.29498,-1.65783,-2.33066,3.98849,-0.887969,-2.35619
42,5.32562,-1.65112,-2.33828,3.9894,-0.839366,-2.35619
43,5.35664,-1.64525,-2.34489,3.99014,-0.790288,-2.35619
44,5.38796,-1.64027,-2.35045,3.99072,-0.740813,-2.35619
45,5.41947,-1.63622,-2.35494,3.99116,-0.691025,-2.35619
46,5.45107,-1.63316,-2.35831,3.99147,-0.641017,-2.35619
47,5.48264,-1.63113,-2.36054,3.99167,-0.590887,-2.35619
48,5.51408,-1.63018,-2.36158,3.99175,-0.540738,-2.35619
49,5.54525,-1.63034,-2.3614,3.99173,-0.490679,-2.35619
50,5.57604,-1.63164,-2.35996,3.99159,-0.440817,-2.35619
51,5.60632,-1.63411,-2.35723,3.99134,-0.391264,-2.35619
52,5.63598,-1.63776,-2.35318,3.99094,-0.342127,-2.35619
53,5.66489,-1.64261,-2.34778,3.99038,-0.29351,-2.35619
54,5.69296,-1.64863,-2.34101,3.98964,-0.245513,-2.35619
55,5.72007,-1.65583,-2.33285,3.98867,-0.198227,-2.35619
56,5.74615,-1.66418,-2.32328,3.98745,-0.151737,-2.35618
57,5.77112,-1.67366,-2.31229,3.98592,-0.106115,-2.35617
58,5.7949,-1.68422,-2.29987,3.98404,-0.0614253,-2.35615
59,5.81744,-1.69589,-2.28594,3.9814,-0.0177185,-2.35577
60,5.83666,-1.70946,-2.26908,3.97822,0.0229234,-2.35588
61,5.85588,-1.72304,-2.25221,3.97505,0.0635653,-2.35599
62,5.8751,-1.73662,-2.23535,3.97188,0.104207,-2.3561
63,5.88955,-1.74683,-2.22267,3.96949,0.134759,-2.35618
64,5.9045,-1.76388,-2.20006,3.96394,0.172753,-2.35619
65,5.91946,-1.78093,-2.17745,3.95838,0.210748,-2.35619
66,5.93441,-1.79798,-2.15484,3.95282,0.248742,-2.35619
67,5.9446,-1.80959,-2.13944,3.94903,0.274624,-2.35619
68,5.95583,-1.82882,-2.1128,3.9416,0.309828,-2.35618
69,5.96707,-1.84804,-2.08616,3.93418,0.345031,-2.35617
70,5.96746,-1.84871,-2.08524,3.93392,0.346254,-2.35617
71,5.98496,-1.8863,-2.03063,3.91705,0.408566,-2.3572
