Waypoint,j0,j1,j2,j3,j4,j5
0,0,-1.5708,0,-1.5708,0,0
1,1.15632,-1.23872,2.28307,-4.18595,-0.689828,0.785402
2,1.15355,-1.20388,2.22084,-4.15776,-0.637982,0.784305
3,1.1559,-1.16884,2.16144,-4.13414,-0.597041,0.785331
4,1.15923,-1.13599,2.10266,-4.10821,-0.557559,0.785334
5,1.16426,-1.10323,2.04316,-4.08147,-0.520282,0.785338
6,1.17069,-1.07053,1.98304,-4.05405,-0.484912,0.78534
7,1.17826,-1.0379,1.92238,-4.02602,-0.451211,0.785342
8,1.18676,-1.00533,1.86122,-3.99744,-0.418988,0.785342
9,1.19602,-0.972787,1.79962,-3.96837,-0.38809,0.785342
10,1.20589,-0.940267,1.73758,-3.93886,-0.358394,0.785341
11,1.21625,-0.90775,1.67513,-3.90892,-0.329803,0.78534
12,1.22699,-0.87522,1.61228,-3.87859,-0.302241,0.785336
13,1.23801,-0.842663,1.54903,-3.84789,-0.27565,0.785331
14,1.24923,-0.810065,1.48538,-3.81684,-0.249988,0.785323
15,1.26073,-0.776961,1.42044,-3.78503,-0.224905,0.785353
16,1.27232,-0.743641,1.35481,-3.7527,-0.200606,0.785344
17,1.28395,-0.710043,1.28837,-3.71985,-0.177077,0.78533
18,1.29557,-0.676116,1.22103,-3.68642,-0.154309,0.785307
19,1.30713,-0.641813,1.15271,-3.65236,-0.132307,0.785268
20,1.31854,-0.6071,1.08336,-3.61765,-0.1111,0.785198
21,1.32975,-0.571997,1.013,-3.58226,-0.0907511,0.785059
22,1.34061,-0.536678,0.942007,-3.54628,-0.0714037,0.784754
23,1.35091,-0.501759,0.871619,-3.51005,-0.0533729,0.783991
24,1.36019,-0.469023,0.805464,-3.47449,-0.03735,0.781855
25,1.36764,-0.451684,0.769696,-3.42105,-0.0245369,0.746841
26,1.3737,-0.434821,0.735483,-3.38193,-0.0141086,0.725069
27,1.3772,-0.440386,0.745278,-3.32575,-0.007986,0.66466
28,1.37781,-0.442885,0.749912,-3.31249,-0.00688226,0.649268
29,1.37853,-0.451604,0.765857,-3.28338,-0.00559796,0.612933
30,1.37903,-0.457788,0.777166,-3.26274,-0.00468715,0.587165
31,1.37971,-0.466639,0.793131,-3.23359,-0.00353039,0.550899
32,1.38028,-0.474194,0.80676,-3.2087,-0.00254297,0.519942
33,1.38014,-0.494008,0.841803,-3.15866,-0.00236236,0.454671
34,1.38025,-0.498035,0.848351,-3.14612,-0.00221282,0.439609
35,1.38051,-0.507598,0.863901,-3.11634,-0.00185768,0.403839
36,1.38077,-0.517161,0.879451,-3.08655,-0.00150254,0.368068
37,1.38103,-0.526724,0.895002,-3.05677,-0.0011474,0.332298
38,1.38128,-0.536287,0.910552,-3.02699,-0.000792265,0.296528
39,1.38121,-0.545747,0.923129,-2.9943,-0.000950607,0.26072
