Waypoint,j0,j1,j2,j3,j4,j5
74,0.506501,-0.702409,0.989142,-0.69804,-0.0006413,-1.94485
75,0.506485,-0.695869,0.973926,-0.658029,-0.000676372,-1.97618
76,0.506468,-0.688621,0.957439,-0.61551,-0.000712971,-2.00947
77,0.506454,-0.681961,0.942598,-0.577933,-0.000744456,-2.03886
78,0.50644,-0.674657,0.926624,-0.538178,-0.000776568,-2.06995
79,0.506426,-0.66662,0.90937,-0.495999,-0.000808908,-2.10292
80,0.506413,-0.657747,0.890667,-0.451119,-0.000840887,-2.13797
81,0.506403,-0.649964,0.874531,-0.413062,-0.000865654,-2.16768
82,0.506395,-0.641498,0.85723,-0.372906,-0.000889082,-2.199
83,0.506475,-0.63189,0.83823,-0.330585,-0.000860026,-2.23195
84,0.499829,-0.644853,0.861267,-0.300907,0.0102012,-2.2717
85,0.506167,-0.617684,0.809135,-0.256601,-0.000293985,-2.29105
86,0.499202,-0.638911,0.849006,-0.260223,0.0128388,-2.30607
87,0.492236,-0.660138,0.888877,-0.263844,0.0259715,-2.32109
88,0.485271,-0.681364,0.928748,-0.267466,0.0391042,-2.33611
89,0.478306,-0.702591,0.968619,-0.271087,0.052237,-2.35113
90,0.477734,-0.704334,0.971893,-0.271385,0.0533156,-2.35236
91,0.470825,-0.728526,1.01664,-0.291033,0.0668382,-2.35327
92,0.463942,-0.752321,1.06034,-0.310366,0.0805298,-2.35384
93,0.457089,-0.775726,1.10302,-0.329138,0.094396,-2.35434
94,0.449785,-0.799104,1.14688,-0.346243,0.107949,-2.35774
95,0.437288,-0.841027,1.22195,-0.379597,0.134359,-2.35754
96,0.425073,-0.881904,1.2941,-0.411022,0.161219,-2.35739
97,0.413182,-0.921975,1.36375,-0.440722,0.188568,-2.35728
98,0.401658,-0.961434,1.43123,-0.46884,0.21645,-2.35719
99,0.390551,-1.00044,1.4968,-0.495475,0.244916,-2.35711
100,0.379923,-1.03914,1.56065,-0.520691,0.274026,-2.35705
101,0.369823,-1.07765,1.62299,-0.544628,0.303831,-2.35695
102,0.360823,-1.11685,1.6832,-0.567323,0.334883,-2.35475
