Waypoint,j0,j1,j2,j3,j4,j5
0,0,-1.5708,0,-1.5708,0,0
1,0.59385,-0.66504,1.30867,-3.78531,-0.534418,0.785471
2,0.596706,-0.685508,1.35016,-3.80624,-0.564134,0.785401
3,0.60001,-0.705762,1.39199,-3.82782,-0.594237,0.785398
4,0.603893,-0.725214,1.43218,-3.84856,-0.624859,0.785398
5,0.608388,-0.743909,1.47081,-3.8685,-0.656015,0.785398
6,0.613515,-0.761868,1.50794,-3.88766,-0.687715,0.785398
7,0.619291,-0.779108,1.54359,-3.90607,-0.719965,0.785398
8,0.625735,-0.795644,1.57779,-3.92374,-0.752772,0.785398
9,0.632862,-0.811487,1.61058,-3.94068,-0.786144,0.785398
10,0.640687,-0.826645,1.64195,-3.9569,-0.820088,0.785398
11,0.649222,-0.841125,1.67194,-3.97241,-0.854608,0.785398
12,0.658479,-0.854931,1.70054,-3.9872,-0.889709,0.785398
13,0.668465,-0.868068,1.72776,-4.00129,-0.925396,0.785398
14,0.679186,-0.880538,1.75362,-4.01467,-0.961669,0.785398
15,0.702845,-0.903483,1.80123,-4.03933,-1.03598,0.785398
16,0.729445,-0.923776,1.84336,-4.06118,-1.11261,0.785398
17,0.758922,-0.941417,1.88003,-4.08021,-1.19151,0.785398
18,0.791154,-0.956409,1.91122,-4.0964,-1.27257,0.785398
19,0.825955,-0.968756,1.93692,-4.10976,-1.35564,0.785398
20,0.863077,-0.978465,1.95715,-4.12028,-1.44051,0.785398
21,0.902211,-0.985553,1.97192,-4.12796,-1.52692,0.785398
22,0.942992,-0.990039,1.98128,-4.13283,-1.61457,0.785398
23,0.985011,-0.991956,1.98528,-4.13491,-1.7031,0.785398
24,1.00635,-0.991962,1.98529,-4.13492,-1.74759,0.785398
25,1.02783,-0.99134,1.98399,-4.13424,-1.79216,0.785398
26,1.0494,-0.990096,1.9814,-4.13289,-1.83675,0.785398
27,1.07099,-0.988236,1.97752,-4.13088,-1.88133,0.785398
28,1.09256,-0.985767,1.97237,-4.1282,-1.92585,0.785398
29,1.11404,-0.982696,1.96597,-4.12487,-1.97024,0.785398
30,1.13483,-0.977789,1.95569,-4.1195,-2.01394,0.785398
31,1.15655,-0.974773,1.94946,-4.11628,-2.05855,0.785398
32,1.17702,-0.969248,1.93786,-4.11021,-2.10189,0.785398
33,1.1975,-0.963723,1.92627,-4.10413,-2.14524,0.785398
34,1.21797,-0.958199,1.91467,-4.09806,-2.18859,0.785399
35,1.21883,-0.957967,1.91419,-4.09781,-2.1904,0.785399
36,1.23873,-0.95164,1.90074,-4.09069,-2.23321,0.785399
37,1.25636,-0.946035,1.88882,-4.08438,-2.27113,0.785399
38,1.27676,-0.937898,1.87191,-4.0756,-2.31605,0.7854
39,1.29698,-0.928978,1.85337,-4.06599,-2.36126,0.7854
40,1.3176,-0.918548,1.83245,-4.05486,-2.40737,0.785329
