Waypoint,j0,j1,j2,j3,j4,j5
0,-1.66822,-1.63421,-2.01999,-2.63011,-1.94215,-2.35632
1,-1.65625,-1.62054,-2.03438,-2.62909,-1.91607,-2.35629
2,-1.63909,-1.60097,-2.055,-2.62764,-1.87872,-2.35624
3,-1.62194,-1.58139,-2.07562,-2.62618,-1.84137,-2.3562
4,-1.60093,-1.56255,-2.09355,-2.62732,-1.80053,-2.35622
5,-1.58298,-1.54344,-2.11317,-2.62658,-1.76276,-2.3562
6,-1.56195,-1.52484,-2.13092,-2.62742,-1.7221,-2.3562
7,-1.53996,-1.50659,-2.14793,-2.62867,-1.68068,-2.3562
8,-1.51702,-1.48871,-2.16417,-2.6303,-1.63851,-2.3562
9,-1.49313,-1.47126,-2.17967,-2.63226,-1.59559,-2.3562
10,-1.46833,-1.45425,-2.1944,-2.63454,-1.55195,-2.3562
11,-1.44265,-1.43772,-2.20838,-2.63709,-1.50762,-2.3562
12,-1.4161,-1.42172,-2.2216,-2.63987,-1.46262,-2.3562
13,-1.38875,-1.40628,-2.23406,-2.64285,-1.41699,-2.35619
14,-1.36062,-1.39144,-2.24577,-2.64597,-1.37077,-2.35619
15,-1.33179,-1.37725,-2.25673,-2.64921,-1.32402,-2.35619
16,-1.3023,-1.36374,-2.26694,-2.65251,-1.27678,-2.35619
17,-1.27223,-1.35096,-2.2764,-2.65583,-1.22912,-2.35619
18,-1.24166,-1.33894,-2.28512,-2.65912,-1.18111,-2.35619
19,-1.21065,-1.32774,-2.29311,-2.66234,-1.13281,-2.35619
20,-1.17931,-1.31738,-2.30036,-2.66544,-1.08431,-2.35619
21,-1.14771,-1.30792,-2.30689,-2.66838,-1.03568,-2.35619
22,-1.11597,-1.29938,-2.31269,-2.67112,-0.987009,-2.35619
23,-1.08417,-1.29179,-2.31778,-2.67362,-0.938389,-2.35619
24,-1.05241,-1.2852,-2.32215,-2.67584,-0.889907,-2.35619
25,-1.0208,-1.27962,-2.32581,-2.67776,-0.841652,-2.35619
26,-0.989433,-1.27508,-2.32877,-2.67934,-0.793713,-2.35619
27,-0.958414,-1.2716,-2.33102,-2.68056,-0.746175,-2.35619
28,-0.927834,-1.2692,-2.33257,-2.68142,-0.699122,-2.35619
29,-0.897785,-1.26788,-2.33343,-2.68188,-0.652633,-2.35619
30,-0.868352,-1.26764,-2.33359,-2.68196,-0.606781,-2.35619
31,-0.839613,-1.26848,-2.33306,-2.68164,-0.561632,-2.35619
32,-0.811641,-1.27041,-2.33183,-2.68094,-0.517246,-2.35619
33,-0.784499,-1.2734,-2.32992,-2.67987,-0.473675,-2.35619
34,-0.758241,-1.27744,-2.32731,-2.67843,-0.430961,-2.35619
35,-0.732916,-1.28251,-2.32402,-2.67666,-0.389141,-2.35619
36,-0.685207,-1.29562,-2.31535,-2.67222,-0.30828,-2.35619
37,-0.641581,-1.31249,-2.30391,-2.66679,-0.231217,-2.35619
38,-0.602127,-1.33283,-2.28968,-2.66069,-0.157958,-2.35618
39,-0.566835,-1.35634,-2.27265,-2.65429,-0.0884169,-2.35611
40,-0.535613,-1.38304,-2.25251,-2.64924,-0.022432,-2.35459
41,-0.508315,-1.41157,-2.23006,-2.64207,0.0402072,-2.35568
42,-0.484751,-1.44247,-2.20465,-2.63614,0.0997464,-2.35612
43,-0.464712,-1.47538,-2.17629,-2.63154,0.156449,-2.35617
44,-0.447977,-1.50996,-2.14507,-2.62818,0.21058,-2.35618
45,-0.434328,-1.54599,-2.11095,-2.62626,0.262402,-2.35618
46,-0.423548,-1.58329,-2.07393,-2.62597,0.312164,-2.35619
47,-0.415435,-1.62172,-2.03398,-2.6275,0.3601,-2.35619
48,-0.409796,-1.66115,-1.99108,-2.63096,0.406428,-2.35619
49,-0.406452,-1.70152,-1.94518,-2.6365,0.451344,-2.35619
50,-0.40524,-1.74276,-1.89624,-2.64419,0.495027,-2.35619
51,-0.406007,-1.78486,-1.84421,-2.65413,0.537637,-2.35619
52,-0.408612,-1.8278,-1.789,-2.66639,0.579314,-2.35619
53,-0.412927,-1.87162,-1.73053,-2.68104,0.620185,-2.35619
54,-0.41883,-1.91636,-1.66866,-2.69817,0.660356,-2.35619
55,-0.426211,-1.9621,-1.60325,-2.71784,0.699921,-2.35619
56,-0.434964,-2.00893,-1.53408,-2.74017,0.73896,-2.35619
57,-0.439824,-2.03281,-1.49801,-2.75237,0.758302,-2.35619
58,-0.44499,-2.05701,-1.4609,-2.76528,0.777535,-2.35619
59,-0.45045,-2.08157,-1.4227,-2.77892,0.796666,-2.35619
60,-0.456203,-2.10652,-1.38334,-2.79336,0.815691,-2.35616
61,-0.461904,-2.13224,-1.34187,-2.8081,0.834941,-2.35735
