Waypoint,j0,j1,j2,j3,j4,j5
0,0,-1.5708,0,-1.5708,0,0
1,0.168096,-0.806223,1.69062,-4.02612,-0.110261,0.785529
2,0.17774,-0.782039,1.63827,-3.99706,-0.0836942,0.78463
3,0.186346,-0.761049,1.59277,-3.97182,-0.0612484,0.783905
4,0.194291,-0.742073,1.55175,-3.94801,-0.0413875,0.782136
5,0.20235,-0.72938,1.52321,-3.89263,-0.021886,0.742608
6,0.207525,-0.727204,1.517,-3.8264,-0.00922299,0.680409
7,0.208915,-0.730272,1.52205,-3.79238,-0.00602603,0.644413
8,0.209648,-0.731889,1.52471,-3.77445,-0.0043406,0.625435
9,0.210008,-0.732945,1.52648,-3.76451,-0.00353119,0.614779
10,0.210933,-0.735731,1.53112,-3.7389,-0.00150094,0.587313
11,0.210845,-0.743372,1.54244,-3.70619,-0.00142306,0.550933
12,0.210819,-0.749546,1.55484,-3.67548,-0.00136476,0.513991
13,0.210727,-0.757476,1.56539,-3.64205,-0.00127769,0.477949
14,0.210695,-0.763789,1.57761,-3.61115,-0.00121705,0.44113
15,0.210634,-0.771117,1.58871,-3.57837,-0.00114324,0.404586
16,0.210574,-0.778526,1.59952,-3.54539,-0.00107114,0.368197
17,0.210516,-0.786009,1.61004,-3.5122,-0.00100153,0.331973
18,0.210462,-0.793554,1.62024,-3.47881,-0.00093498,0.295922
19,0.21041,-0.801154,1.63013,-3.44522,-0.000871802,0.260048
20,0.210361,-0.8088,1.63969,-3.41144,-0.000812165,0.224355
21,0.210316,-0.816482,1.64891,-3.37747,-0.000756105,0.188844
22,0.210274,-0.824193,1.65779,-3.34331,-0.000703566,0.153517
23,0.210235,-0.831922,1.66632,-3.30897,-0.000654427,0.118374
24,0.210199,-0.839662,1.67449,-3.27444,-0.000608526,0.083413
25,0.210165,-0.847403,1.68231,-3.23973,-0.000565675,0.0486335
26,0.210135,-0.855137,1.68976,-3.20485,-0.000525673,0.0140337
27,0.210107,-0.862855,1.69684,-3.16979,-0.000488315,-0.0203884
28,0.210081,-0.870547,1.70355,-3.13456,-0.000453398,-0.0546349
29,0.210057,-0.878205,1.70988,-3.09917,-0.000420726,-0.0887083
30,0.210035,-0.885819,1.71584,-3.06361,-0.00039011,-0.122611
31,0.210015,-0.89338,1.72142,-3.02789,-0.000361374,-0.156347
32,0.209997,-0.90088,1.72663,-2.99202,-0.000334351,-0.189917
33,0.20998,-0.908309,1.73145,-2.95601,-0.000308886,-0.223326
34,0.209965,-0.915659,1.73589,-2.91985,-0.000284835,-0.256576
35,0.209951,-0.922919,1.73995,-2.88355,-0.000262066,-0.289672
36,0.209938,-0.930082,1.74362,-2.84712,-0.000240456,-0.322615
37,0.209927,-0.937138,1.74692,-2.81057,-0.000219892,-0.355411
38,0.209917,-0.944078,1.74984,-2.77389,-0.000200267,-0.388062
39,0.209907,-0.950895,1.75238,-2.73711,-0.000181487,-0.420571
40,0.209899,-0.95758,1.75455,-2.70022,-0.00016346,-0.452944
41,0.209892,-0.964124,1.75634,-2.66323,-0.000146104,-0.485183
42,0.209885,-0.970519,1.75776,-2.62615,-0.000129341,-0.517293
43,0.20988,-0.976759,1.75882,-2.58898,-0.000113099,-0.549276
44,0.209875,-0.982834,1.75951,-2.55173,-9.73111e-05,-0.581138
45,0.209871,-0.988738,1.75983,-2.51441,-8.19127e-05,-0.612882
46,0.209867,-0.994463,1.7598,-2.47702,-6.68434e-05,-0.644512
47,0.209862,-0.999997,1.75941,-2.43958,-5.06974e-05,-0.676032
48,0.20986,-1.00559,1.75863,-2.40031,-3.56379e-05,-0.708924
49,0.210525,-1.01026,1.75629,-2.36075,-1.38227e-05,-0.741473
50,0.210524,-1.01536,1.75478,-2.32183,-4.19203e-06,-0.773787
51,0.211162,-1.01955,1.75178,-2.28264,2.58105e-06,-0.805783
52,0.211162,-1.02415,1.74957,-2.24402,7.41482e-06,-0.837601
53,0.211162,-1.02851,1.74703,-2.20537,1.22628e-05,-0.869337
