Waypoint,j0,j1,j2,j3,j4,j5
0,-1.51411,-2.22235,-1.58531,0.665424,2.07325,0.7843
1,-1.50507,-2.20263,-1.62156,0.682596,2.04129,0.785389
2,-1.49563,-2.18358,-1.65622,0.698204,2.0093,0.785398
3,-1.48549,-2.16495,-1.68989,0.713251,1.9767,0.785398
4,-1.47463,-2.14675,-1.72259,0.727747,1.94348,0.785398
5,-1.46303,-2.12896,-1.75433,0.741701,1.90962,0.785398
6,-1.45067,-2.11158,-1.78514,0.755124,1.87509,0.785398
7,-1.43754,-2.09461,-1.81501,0.768024,1.83988,0.785398
8,-1.42362,-2.07804,-1.84396,0.780406,1.80396,0.785398
9,-1.40889,-2.06187,-1.872,0.792277,1.76733,0.785398
10,-1.39333,-2.04611,-1.89913,0.803643,1.72995,0.785398
11,-1.37693,-2.03076,-1.92534,0.814506,1.69181,0.785398
12,-1.35969,-2.01583,-1.95063,0.82487,1.6529,0.785398
13,-1.34158,-2.00133,-1.975,0.83474,1.6132,0.785398
14,-1.32261,-1.98727,-1.99844,0.844116,1.5727,0.785398
15,-1.30277,-1.97366,-2.02094,0.853003,1.53139,0.785398
16,-1.28206,-1.96052,-2.04248,0.861401,1.48926,0.785398
17,-1.26048,-1.94786,-2.06305,0.869314,1.44631,0.785398
18,-1.23805,-1.93571,-2.08263,0.876743,1.40254,0.785398
19,-1.21477,-1.92409,-2.1012,0.883691,1.35795,0.785398
20,-1.19068,-1.91302,-2.11874,0.89016,1.31256,0.785398
21,-1.16578,-1.90253,-2.13522,0.896151,1.26639,0.785398
22,-1.14012,-1.89265,-2.15061,0.901669,1.21945,0.785398
23,-1.11374,-1.88342,-2.16489,0.906714,1.17178,0.785398
24,-1.08669,-1.87486,-2.17802,0.91129,1.12342,0.785398
25,-1.05903,-1.86701,-2.18998,0.915399,1.07441,0.785398
26,-1.03082,-1.85992,-2.20072,0.919043,1.02482,0.785398
27,-1.00213,-1.85361,-2.21021,0.922223,0.974694,0.785398
28,-0.973066,-1.84812,-2.21841,0.924943,0.924118,0.785398
29,-0.943703,-1.8435,-2.22529,0.9272,0.87317,0.785398
30,-0.914145,-1.83978,-2.23081,0.928996,0.821938,0.785398
31,-0.884501,-1.83698,-2.23494,0.930327,0.770519,0.785398
32,-0.854882,-1.83515,-2.23763,0.931191,0.719015,0.785398
33,-0.825405,-1.83431,-2.23886,0.931582,0.667531,0.785398
34,-0.796188,-1.83449,-2.2386,0.931493,0.616178,0.785398
35,-0.76735,-1.83569,-2.23682,0.930916,0.565067,0.785398
36,-0.739008,-1.83794,-2.23349,0.929839,0.514308,0.785398
37,-0.711277,-1.84123,-2.22861,0.928251,0.464009,0.785398
38,-0.684263,-1.84557,-2.22216,0.926136,0.414273,0.785398
39,-0.658066,-1.85095,-2.21413,0.923482,0.365199,0.785398
40,-0.632778,-1.85734,-2.20452,0.920272,0.316875,0.785398
41,-0.608477,-1.86474,-2.19334,0.91649,0.269383,0.785399
42,-0.585232,-1.87311,-2.18061,0.912123,0.222794,0.785399
43,-0.563099,-1.88242,-2.16633,0.907156,0.177168,0.785399
44,-0.542121,-1.89264,-2.15053,0.901577,0.132552,0.7854
45,-0.522327,-1.90372,-2.13325,0.895375,0.0889858,0.785402
46,-0.503737,-1.91562,-2.11452,0.888537,0.0464952,0.785411
47,-0.486356,-1.92829,-2.0944,0.88095,0.00509686,0.785547
48,-0.470182,-1.94173,-2.07285,0.872955,-0.0352027,0.785427
49,-0.456946,-1.9567,-2.04825,0.863335,-0.072663,0.78542
50,-0.441439,-1.97057,-2.02591,0.854894,-0.112392,0.7854
51,-0.429577,-1.98635,-1.9997,0.844449,-0.148643,0.7854
52,-0.423031,-1.99505,-1.98523,0.838685,-0.168648,0.7854
53,-0.411737,-2.01113,-1.95837,0.827907,-0.204377,0.785399
54,-0.407333,-2.0174,-1.9479,0.823704,-0.21831,0.785399
55,-0.397921,-2.03417,-1.91946,0.81203,-0.251937,0.785399
56,-0.389508,-2.05133,-1.89009,0.799822,-0.284486,0.785399
57,-0.383731,-2.06973,-1.85776,0.785894,-0.314305,0.785399
58,-0.370846,-2.10555,-1.79529,0.759244,-0.374972,0.785398
59,-0.366252,-2.12431,-1.76195,0.744668,-0.40331,0.785398
60,-0.365057,-2.12919,-1.75328,0.740878,-0.410679,0.785398
61,-0.357248,-2.16618,-1.68719,0.711783,-0.464599,0.785398
62,-0.354918,-2.18551,-1.65204,0.695961,-0.489791,0.785398
63,-0.352969,-2.20168,-1.62264,0.682728,-0.510862,0.785398
64,-0.349569,-2.23923,-1.55398,0.651614,-0.557908,0.785398
65,-0.349138,-2.25891,-1.51739,0.634714,-0.579999,0.785398
66,-0.348707,-2.2786,-1.48081,0.617814,-0.60209,0.785398
67,-0.348276,-2.29829,-1.44422,0.600914,-0.624181,0.785398
68,-0.347926,-2.31426,-1.41454,0.587203,-0.642103,0.785398
69,-0.348599,-2.33576,-1.374,0.568165,-0.663731,0.785399
