Waypoint,j0,j1,j2,j3,j4,j5
0,-1.82473,-2.02546,-1.8116,0.695597,2.24139,0.786068
1,-1.81843,-2.01496,-1.82836,0.701834,2.22136,0.785916
2,-1.80777,-1.99719,-1.85676,0.7124,2.18741,0.785657
3,-1.7971,-1.97941,-1.88515,0.722966,2.15347,0.785398
4,-1.78338,-1.96216,-1.91157,0.732165,2.11666,0.785544
5,-1.77193,-1.94464,-1.93925,0.742291,2.08213,0.785398
6,-1.75803,-1.9276,-1.96528,0.751278,2.04524,0.785398
7,-1.74325,-1.91082,-1.99057,0.759802,2.00755,0.785398
8,-1.72757,-1.89433,-2.01512,0.767861,1.96906,0.785398
9,-1.70887,-1.87626,-2.04194,0.776616,1.92489,0.785398
10,-1.68902,-1.85851,-2.06763,0.784542,1.87966,0.785398
11,-1.66796,-1.84114,-2.09236,0.791901,1.83329,0.785398
12,-1.64565,-1.82418,-2.11611,0.798699,1.78574,0.785398
13,-1.62208,-1.80768,-2.13886,0.804945,1.73701,0.785398
14,-1.59726,-1.79166,-2.16058,0.810646,1.68706,0.785398
15,-1.57116,-1.77617,-2.18124,0.815816,1.63588,0.785398
16,-1.54382,-1.76125,-2.20081,0.820465,1.58348,0.785398
17,-1.51524,-1.74696,-2.21924,0.824612,1.52986,0.785398
18,-1.48547,-1.73336,-2.2365,0.828274,1.47505,0.785398
19,-1.45455,-1.72052,-2.25254,0.831473,1.41908,0.785398
20,-1.42255,-1.70851,-2.26731,0.834235,1.36201,0.785398
21,-1.38957,-1.69741,-2.28076,0.836587,1.30392,0.785398
22,-1.35571,-1.68731,-2.29284,0.838557,1.2449,0.785398
23,-1.3211,-1.67828,-2.30349,0.840178,1.18507,0.785398
24,-1.28589,-1.67041,-2.31266,0.84148,1.12456,0.785398
25,-1.25025,-1.66379,-2.3203,0.842494,1.06354,0.785399
26,-1.21436,-1.6585,-2.32634,0.843248,1.00217,0.785399
27,-1.17843,-1.65461,-2.33075,0.843766,0.940653,0.785399
28,-1.14267,-1.65219,-2.33347,0.844066,0.879195,0.785399
29,-1.1073,-1.65127,-2.33448,0.844161,0.818009,0.785399
30,-1.07253,-1.65191,-2.33374,0.844052,0.757306,0.785399
31,-1.03857,-1.6541,-2.33123,0.843734,0.697299,0.785399
32,-1.00563,-1.65785,-2.32694,0.843191,0.638186,0.785399
33,-0.973875,-1.66312,-2.32087,0.842401,0.58015,0.7854
34,-0.943473,-1.66988,-2.31304,0.841331,0.523356,0.7854
35,-0.914549,-1.67807,-2.30347,0.839946,0.467941,0.7854
36,-0.887206,-1.6876,-2.2922,0.838204,0.414017,0.785401
37,-0.861518,-1.6984,-2.27926,0.836063,0.361668,0.785401
38,-0.837529,-1.71036,-2.26472,0.833483,0.310952,0.785402
39,-0.815258,-1.72338,-2.24864,0.830425,0.261901,0.785404
40,-0.794702,-1.73738,-2.23108,0.826854,0.214524,0.785406
41,-0.775836,-1.75224,-2.21211,0.82274,0.16881,0.785409
42,-0.758619,-1.76787,-2.1918,0.818058,0.124731,0.785416
43,-0.742996,-1.78419,-2.17023,0.812785,0.0822462,0.785434
44,-0.728903,-1.80109,-2.14748,0.806875,0.041303,0.7855
45,-0.716269,-1.81835,-2.12384,0.799521,0.0018427,0.786475
46,-0.705019,-1.83642,-2.09867,0.793324,-0.0361983,0.785569
47,-0.695074,-1.85474,-2.0727,0.785818,-0.0728891,0.785425
48,-0.686357,-1.87338,-2.04584,0.777608,-0.108297,0.78541
49,-0.678789,-1.89231,-2.0181,0.768814,-0.142491,0.785404
50,-0.672296,-1.9115,-1.98955,0.759455,-0.175538,0.785401
51,-0.662244,-1.95053,-1.93017,0.739103,-0.238446,0.785399
52,-0.655658,-1.99025,-1.86802,0.71668,-0.297507,0.785398
53,-0.653716,-2.03114,-1.80128,0.690685,-0.351495,0.785462
54,-0.651996,-2.07176,-1.73491,0.664888,-0.404899,0.785487
55,-0.652758,-2.09259,-1.69979,0.650409,-0.429857,0.785578
56,-0.65352,-2.11342,-1.66468,0.63593,-0.454816,0.785668
57,-0.654282,-2.13424,-1.62956,0.621451,-0.479774,0.785759
58,-0.654897,-2.15106,-1.6012,0.609757,-0.499931,0.785832
