Waypoint,j0,j1,j2,j3,j4,j5
0,0.345542,-0.552552,0.755801,-0.200035,-0.22592,-2.36027
1,0.335915,-0.58537,0.819167,-0.233831,-0.209424,-2.35615
2,0.325946,-0.616053,0.878137,-0.261961,-0.193055,-2.35632
3,0.31598,-0.645648,0.934639,-0.288867,-0.176515,-2.35632
4,0.30603,-0.674295,0.988965,-0.314531,-0.159812,-2.35633
5,0.296092,-0.702153,1.04144,-0.339131,-0.142938,-2.35635
6,0.286198,-0.729368,1.09235,-0.362793,-0.1259,-2.35638
7,0.276354,-0.756006,1.14183,-0.385582,-0.108708,-2.35644
8,0.266573,-0.78214,1.19003,-0.407551,-0.0913637,-2.35653
9,0.256866,-0.807826,1.23705,-0.428705,-0.0738709,-2.35671
10,0.247247,-0.833086,1.28294,-0.448923,-0.056231,-2.35712
11,0.237729,-0.857626,1.32717,-0.466347,-0.0384455,-2.35939
12,0.228328,-0.880934,1.36886,-0.477761,-0.0205223,-2.36636
13,0.219066,-0.904016,1.40978,-0.488666,-0.00248354,-2.3733
14,0.209959,-0.929341,1.45424,-0.513497,0.0156694,-2.3676
15,0.200998,-0.954635,1.49826,-0.538983,0.034004,-2.36084
16,0.192191,-0.979053,1.54034,-0.559793,0.0525216,-2.35769
17,0.18356,-1.00292,1.58103,-0.577614,0.0712077,-2.3567
18,0.17513,-1.02651,1.62082,-0.594092,0.0900579,-2.35642
19,0.166918,-1.04994,1.6599,-0.609826,0.109074,-2.35633
20,0.158944,-1.07324,1.6983,-0.624967,0.12826,-2.35629
21,0.151226,-1.09644,1.73606,-0.639548,0.147623,-2.35626
22,0.143786,-1.11955,1.77317,-0.65357,0.167168,-2.35625
23,0.136644,-1.14258,1.80965,-0.667029,0.186904,-2.35623
24,0.129823,-1.16553,1.84548,-0.679917,0.206838,-2.35623
25,0.117242,-1.21124,1.91519,-0.703929,0.247341,-2.35622
26,0.106247,-1.25672,1.98223,-0.725501,0.288766,-2.35621
27,0.0970663,-1.30199,2.04651,-0.744508,0.331218,-2.35621
28,0.0899501,-1.34706,2.10789,-0.760824,0.374828,-2.3562
29,0.0851724,-1.39188,2.16621,-0.774327,0.419747,-2.3562
30,0.0830308,-1.43639,2.22131,-0.784915,0.466155,-2.3562
31,0.0838446,-1.48049,2.27302,-0.792525,0.514263,-2.3562
32,0.0879522,-1.52401,2.32116,-0.797145,0.564309,-2.3562
33,0.0957052,-1.56674,2.36558,-0.798839,0.616558,-2.3562
34,0.10746,-1.60837,2.40614,-0.797764,0.671299,-2.3562
35,0.123565,-1.64854,2.44273,-0.794185,0.728831,-2.3562
36,0.144341,-1.68679,2.47528,-0.788488,0.789447,-2.35619
37,0.170054,-1.7226,2.50377,-0.781169,0.853405,-2.35619
38,0.200883,-1.75541,2.52823,-0.772823,0.920897,-2.35619
39,0.236874,-1.78464,2.54874,-0.764106,0.991994,-2.35619
40,0.281804,-1.8073,2.56361,-0.756304,1.07049,-2.35619
41,0.326647,-1.82857,2.57731,-0.748735,1.14771,-2.35619
42,0.352547,-1.83632,2.58209,-0.745767,1.18939,-2.35619
43,0.376254,-1.84341,2.58646,-0.743049,1.22755,-2.35619
44,0.42645,-1.85471,2.59323,-0.738524,1.30603,-2.35619
45,0.454109,-1.8575,2.59488,-0.737378,1.34754,-2.35619
46,0.480256,-1.86014,2.59643,-0.736294,1.38678,-2.35619
47,0.533346,-1.86332,2.59826,-0.734944,1.46535,-2.35619
48,0.561822,-1.8622,2.59761,-0.73541,1.50642,-2.35619
49,0.590298,-1.86108,2.59696,-0.735875,1.5475,-2.35619
50,0.618774,-1.85997,2.59631,-0.736341,1.58857,-2.35619
51,0.644686,-1.85895,2.59571,-0.736764,1.62595,-2.35619
52,0.689431,-1.85268,2.59185,-0.738312,1.6897,-2.35589
