0.000000000000000000e+00,-1.570796370506286621e+00,0.000000000000000000e+00,-1.570796370506286621e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.206589698791503906e-01,-1.753885149955749512e-01,-7.513504028320312500e-01,-2.259514093399047852e+00,6.949529647827148438e-01,9.790797233581542969e-01
6.107163429260253906e-01,-3.224983811378479004e-01,-3.790361583232879639e-01,-2.490344285964965820e+00,6.049985885620117188e-01,9.861397743225097656e-01
6.428866386413574219e-01,-2.737356126308441162e-01,-4.932504296302795410e-01,-2.427372932434082031e+00,5.728706121444702148e-01,9.891219139099121094e-01
6.210298538208007812e-01,-2.086151242256164551e-01,-6.585381031036376953e-01,-2.328633069992065430e+00,5.559909343719482422e-01,9.908113479614257812e-01
6.155877113342285156e-01,-2.171021401882171631e-01,-6.334904432296752930e-01,-2.309925556182861328e+00,5.986410379409790039e-01,1.033380031585693359e+00
5.820693969726562500e-01,-3.043663799762725830e-01,-6.095831394195556641e-01,-2.464996337890625000e+00,5.459859371185302734e-01,1.109659671783447266e+00
5.595541000366210938e-01,-2.566188275814056396e-01,-7.443650960922241211e-01,-2.384446859359741211e+00,5.302102565765380859e-01,1.117211818695068359e+00
5.922389030456542969e-01,-3.070979714393615723e-01,-5.315129756927490234e-01,-2.400954484939575195e+00,6.929433345794677734e-01,9.357533454895019531e-01
5.564169883728027344e-01,-4.068777561187744141e-01,-5.143024921417236328e-01,-2.426423549652099609e+00,6.195398569107055664e-01,1.055958271026611328e+00
5.506186485290527344e-01,-3.516939580440521240e-01,-6.171905994415283203e-01,-2.587490081787109375e+00,6.132586002349853516e-01,1.326985359191894531e+00
5.454640388488769531e-01,-5.444760322570800781e-01,-2.986782193183898926e-01,-2.672381401062011719e+00,6.592848896980285645e-01,1.306218147277832031e+00
5.222916603088378906e-01,-4.621579051017761230e-01,-5.089700222015380859e-01,-2.551937103271484375e+00,6.447979807853698730e-01,1.315690517425537109e+00
5.897655487060546875e-01,-6.071524024009704590e-01,-5.103268101811408997e-02,-2.859752178192138672e+00,7.900991439819335938e-01,1.426978111267089844e+00
5.948686599731445312e-01,-2.488438487052917480e-01,-6.522983908653259277e-01,-2.380146503448486328e+00,8.207712769508361816e-01,1.256356716156005859e+00
6.833481788635253906e-01,-2.928444147109985352e-01,-5.141221880912780762e-01,-2.371494293212890625e+00,8.988153934478759766e-01,1.090916156768798828e+00
6.621203422546386719e-01,-3.836683630943298340e-01,-4.084983766078948975e-01,-2.395850658416748047e+00,8.933766484260559082e-01,1.248193264007568359e+00
6.373867988586425781e-01,-3.536092638969421387e-01,-4.929323792457580566e-01,-2.427373647689819336e+00,8.833026289939880371e-01,1.390301227569580078e+00
6.164155006408691406e-01,-2.940505445003509521e-01,-6.504856944084167480e-01,-2.331355571746826172e+00,8.656724691390991211e-01,1.393382549285888672e+00
5.390810966491699219e-01,-2.945158481597900391e-01,-8.193823099136352539e-01,-2.310808181762695312e+00,8.066402673721313477e-01,1.329964637756347656e+00
