j0,j1,j2,j3,j4,j5
-1.79603,-1.55463,-2.36687,0.77986,1.58118,0.785281
-1.76397,-1.53816,-2.38323,0.779801,1.52608,0.785399
-1.72861,-1.52104,-2.39932,0.778777,1.46764,0.785398
-1.69145,-1.50447,-2.41444,0.777317,1.40732,0.785398
-1.65258,-1.48859,-2.42853,0.775525,1.34519,0.785398
-1.61209,-1.47354,-2.44153,0.773473,1.28132,0.785398
-1.57009,-1.45946,-2.45338,0.771243,1.2158,0.785398
-1.52673,-1.44652,-2.464,0.768931,1.14875,0.785398
-1.48221,-1.43492,-2.47332,0.76664,1.08035,0.785397
-1.43677,-1.42482,-2.48125,0.76448,1.01083,0.785397
-1.39072,-1.41644,-2.48771,0.762566,0.940451,0.785397
-1.34438,-1.40997,-2.49262,0.761006,0.869544,0.785397
-1.29814,-1.4056,-2.49589,0.759901,0.798469,0.785397
-1.25241,-1.40347,-2.49745,0.759329,0.727615,0.785397
-1.2076,-1.40372,-2.49722,0.759345,0.65739,0.785397
-1.16411,-1.40642,-2.49513,0.759966,0.588199,0.785397
-1.12234,-1.41161,-2.49115,0.761172,0.520425,0.785397
-1.08262,-1.41925,-2.48524,0.762904,0.454412,0.785398
-1.04523,-1.42926,-2.4774,0.765062,0.390453,0.785399
-1.01039,-1.44149,-2.46762,0.767516,0.328775,0.7854
-0.978235,-1.45577,-2.45594,0.770116,0.269538,0.785402
-0.948841,-1.47189,-2.44241,0.772698,0.212834,0.785405
-0.922215,-1.48963,-2.42708,0.775095,0.158693,0.785412
-0.898308,-1.50874,-2.41003,0.777148,0.107093,0.785429
-0.877032,-1.52901,-2.39136,0.778684,0.057969,0.785488
-0.858264,-1.55011,-2.37126,0.779143,0.0112236,0.786031
-0.841863,-1.57198,-2.34972,0.778915,-0.0332602,0.786596
-0.827672,-1.59482,-2.32644,0.779702,-0.0756157,0.785365
-0.815527,-1.61783,-2.30219,0.778391,-0.115992,0.785435
-0.805272,-1.64118,-2.27677,0.776333,-0.154522,0.785414
-0.796749,-1.66474,-2.25027,0.77341,-0.191346,0.785407
-0.789811,-1.68843,-2.2228,0.769634,-0.226594,0.785404
-0.784317,-1.7122,-2.19441,0.765018,-0.260392,0.785402
-0.780137,-1.73599,-2.16519,0.75958,-0.292855,0.785401
-0.777151,-1.75975,-2.13519,0.753347,-0.324092,0.7854
-0.77525,-1.78346,-2.10448,0.746347,-0.354199,0.7854
-0.774332,-1.8071,-2.07311,0.738612,-0.383266,0.785399
-0.774305,-1.83064,-2.04113,0.730175,-0.411374,0.785399
-0.776919,-1.85405,-2.00677,0.719218,-0.436763,0.785399
-0.779964,-1.9007,-1.94052,0.699632,-0.48951,0.785399
-0.785808,-1.9468,-1.87221,0.67742,-0.538868,0.785398
-0.78953,-1.96696,-1.84099,0.666356,-0.559255,0.785398
-0.797758,-2.01173,-1.77182,0.641963,-0.60466,0.785398
-0.807564,-2.0561,-1.70119,0.615704,-0.647847,0.785398
-0.813377,-2.07832,-1.66454,0.601268,-0.668353,0.785398
-0.81919,-2.10054,-1.62788,0.586832,-0.688858,0.785398
-0.819211,-2.10062,-1.62775,0.58678,-0.688932,0.785398
-0.825286,-2.12269,-1.59089,0.571989,-0.708898,0.785398
-0.828356,-2.13384,-1.57226,0.564513,-0.718989,0.785398
-0.834527,-2.15585,-1.53533,0.549589,-0.738751,0.785398
-0.840698,-2.17786,-1.49839,0.534665,-0.758513,0.785398
-0.842508,-2.18432,-1.48756,0.530288,-0.764308,0.785398
-0.849204,-2.20631,-1.44949,0.514209,-0.78294,0.785398
-0.856131,-2.22864,-1.4105,0.497546,-0.801494,0.785398
-0.863278,-2.25132,-1.37055,0.480279,-0.819971,0.785398
-0.870635,-2.27438,-1.32959,0.462382,-0.838374,0.785398
-0.878191,-2.29785,-1.28757,0.443829,-0.856701,0.785398
-0.885942,-2.32178,-1.24439,0.424582,-0.874947,0.785398
-0.893694,-2.34665,-1.19917,0.404232,-0.893287,0.785392
