j0,j1,j2,j3,j4,j5
-2.39795,-2.20528,-1.61755,0.681293,2.52724,0.784963
-2.39821,-2.19391,-1.63814,0.690498,2.51508,0.785119
-2.39714,-2.15436,-1.70903,0.72182,2.46924,0.785206
-2.39686,-2.12305,-1.7655,0.746962,2.43436,0.785398
-2.39433,-2.09334,-1.81792,0.769665,2.39772,0.785398
-2.39048,-2.06415,-1.86876,0.791315,2.36027,0.785398
-2.38526,-2.03544,-1.91809,0.811934,2.32194,0.785398
-2.37858,-2.00716,-1.96596,0.831528,2.28266,0.785398
-2.37034,-1.97926,-2.01245,0.850117,2.24232,0.785398
-2.36045,-1.95168,-2.05762,0.867708,2.2008,0.785398
-2.3488,-1.92439,-2.1015,0.884298,2.15799,0.785398
-2.33525,-1.89733,-2.14415,0.899881,2.11376,0.785398
-2.31969,-1.87046,-2.18558,0.914445,2.06796,0.785398
-2.30195,-1.84373,-2.22584,0.927974,2.02043,0.785398
-2.28189,-1.81709,-2.26494,0.940444,1.97099,0.785398
-2.25931,-1.79051,-2.30291,0.951828,1.91943,0.785398
-2.23401,-1.76392,-2.33977,0.96209,1.86554,0.785398
-2.20576,-1.73727,-2.37551,0.971191,1.80906,0.785398
-2.17433,-1.71052,-2.41016,0.979084,1.74972,0.785398
-2.13942,-1.68361,-2.4437,0.985716,1.6872,0.785398
-2.10074,-1.65649,-2.47613,0.991027,1.62117,0.785398
-2.05795,-1.62912,-2.50742,0.994953,1.55125,0.785398
-2.01068,-1.60147,-2.53755,0.997429,1.47703,0.785398
-1.98525,-1.58752,-2.55217,0.998101,1.43816,0.785398
-1.95855,-1.5735,-2.56648,0.998386,1.39805,0.785398
-1.93053,-1.5594,-2.58047,0.998277,1.35663,0.785398
-1.90114,-1.54523,-2.59413,0.997767,1.31384,0.785398
-1.87033,-1.53099,-2.60745,0.996852,1.26962,0.785398
-1.83804,-1.5167,-2.62042,0.995529,1.22391,0.785398
-1.80424,-1.50237,-2.63302,0.993799,1.17665,0.785398
-1.76887,-1.48803,-2.64523,0.991666,1.12779,0.785397
-1.7319,-1.47371,-2.65702,0.989138,1.07726,0.785397
-1.6933,-1.45944,-2.66838,0.986232,1.02502,0.785397
-1.65305,-1.44528,-2.67928,0.982969,0.971051,0.785397
-1.61115,-1.4313,-2.68967,0.979382,0.915316,0.785396
-1.56762,-1.41758,-2.69952,0.975516,0.857815,0.785396
-1.52251,-1.40423,-2.70878,0.971429,0.798569,0.785396
-1.47588,-1.39138,-2.71741,0.967197,0.737624,0.785395
-1.42784,-1.37917,-2.72533,0.962914,0.675067,0.785394
-1.37856,-1.3678,-2.73248,0.958697,0.611024,0.785393
-1.32825,-1.35749,-2.73878,0.954681,0.545673,0.785392
-1.27718,-1.34847,-2.74414,0.951026,0.479247,0.785391
-1.22567,-1.34104,-2.74845,0.947906,0.41204,0.785389
-1.17412,-1.33548,-2.75161,0.945506,0.344408,0.785386
-1.12299,-1.33209,-2.75349,0.944007,0.276765,0.785382
-1.07277,-1.33117,-2.75397,0.943574,0.209568,0.785375
-1.02399,-1.33297,-2.75292,0.944334,0.143305,0.785361
-0.97716,-1.33768,-2.7502,0.946368,0.0784655,0.785322
-0.932784,-1.34548,-2.74566,0.949879,0.0155101,0.785062
-0.891284,-1.35625,-2.73923,0.954403,-0.045158,0.784884
-0.852996,-1.36969,-2.73099,0.959008,-0.103219,0.785471
-0.818164,-1.38601,-2.72057,0.964992,-0.158429,0.785391
-0.786899,-1.40469,-2.70811,0.971202,-0.21068,0.785401
-0.759212,-1.42541,-2.69358,0.977394,-0.259949,0.785401
-0.735028,-1.4478,-2.67702,0.98322,-0.306296,0.7854
-0.714197,-1.47148,-2.65849,0.988377,-0.349842,0.7854
-0.69652,-1.49614,-2.63807,0.992612,-0.390757,0.785399
-0.685887,-1.52124,-2.61409,0.993735,-0.425118,0.785399
-0.669917,-1.54673,-2.59244,0.997579,-0.464813,0.785399
-0.661493,-1.57254,-2.56648,0.997423,-0.497812,0.785399
-0.653068,-1.59834,-2.54052,0.997268,-0.530811,0.785399
-0.652544,-1.59995,-2.5389,0.997258,-0.532866,0.785399
-0.652435,-1.59997,-2.53895,0.997324,-0.532973,0.785398
-0.64933,-1.62748,-2.50741,0.993295,-0.5633,0.785398
-0.646452,-1.65397,-2.47696,0.98934,-0.592407,0.785398
-0.643575,-1.68047,-2.44651,0.985386,-0.621513,0.785398
-0.641683,-1.69789,-2.42649,0.982785,-0.640653,0.785397
-0.642397,-1.73463,-2.37938,0.972419,-0.678136,0.785398
-0.645422,-1.77142,-2.32985,0.959676,-0.714186,0.785398
-0.650492,-1.80832,-2.27793,0.944655,-0.749102,0.785398
-0.656435,-1.84535,-2.22337,0.927132,-0.784072,0.78539
