j0,j1,j2,j3,j4,j5
-1.19779,-1.76321,-2.09567,0.717569,1.99718,0.784733
-1.17367,-1.72662,-2.1415,0.726525,1.93763,0.785398
-1.14643,-1.69035,-2.18502,0.733784,1.87536,0.785398
-1.11548,-1.654,-2.22677,0.739185,1.80974,0.785398
-1.08046,-1.61754,-2.26673,0.742685,1.74038,0.785398
-1.041,-1.58096,-2.30488,0.744241,1.66685,0.785398
-1.01947,-1.56262,-2.32325,0.74428,1.62837,0.785398
-0.996676,-1.54426,-2.34116,0.743824,1.58868,0.785398
-0.972557,-1.52589,-2.35858,0.742871,1.5477,0.785398
-0.947057,-1.50751,-2.3755,0.741423,1.50536,0.785398
-0.920143,-1.48917,-2.39191,0.739485,1.46165,0.785398
-0.89174,-1.47086,-2.4078,0.737066,1.41645,0.785398
-0.861792,-1.45262,-2.42315,0.734177,1.36971,0.785398
-0.830249,-1.43448,-2.43795,0.730833,1.32135,0.785398
-0.797065,-1.41648,-2.45217,0.727058,1.27133,0.785398
-0.762201,-1.39868,-2.46579,0.722881,1.21957,0.785397
-0.72563,-1.38114,-2.47879,0.71834,1.16605,0.785397
-0.687337,-1.36395,-2.49113,0.713483,1.11072,0.785397
-0.647324,-1.34719,-2.50277,0.70837,1.05357,0.785397
-0.605617,-1.33098,-2.51368,0.703074,0.994608,0.785397
-0.562269,-1.31545,-2.52382,0.69768,0.93386,0.785396
-0.517368,-1.30076,-2.53312,0.692293,0.871389,0.785396
-0.47104,-1.28707,-2.54155,0.687029,0.807298,0.785395
-0.423457,-1.27458,-2.54903,0.682023,0.741733,0.785395
-0.374845,-1.26351,-2.5555,0.677423,0.674888,0.785394
-0.325479,-1.2541,-2.56088,0.673389,0.607013,0.785394
-0.275694,-1.24657,-2.5651,0.670083,0.538412,0.785393
-0.225873,-1.24119,-2.56806,0.667667,0.469442,0.785391
-0.176444,-1.23819,-2.56969,0.666287,0.400504,0.78539
-0.127862,-1.23777,-2.56988,0.666065,0.332029,0.785388
-0.080595,-1.24011,-2.56856,0.667081,0.264464,0.785385
-0.0350954,-1.24532,-2.56563,0.669368,0.198246,0.785381
0.00821987,-1.25344,-2.56102,0.672895,0.133782,0.785373
0.0489931,-1.26446,-2.55466,0.677578,0.0714238,0.785352
0.0869431,-1.27829,-2.54649,0.683355,0.0114538,0.785234
0.121875,-1.29463,-2.53655,0.689595,-0.0459272,0.785395
0.15368,-1.31338,-2.52475,0.696525,-0.100595,0.785413
0.182334,-1.33423,-2.51111,0.703742,-0.152511,0.785407
0.207884,-1.35687,-2.49567,0.710944,-0.201702,0.785405
0.230434,-1.381,-2.47848,0.717881,-0.248246,0.785403
0.250131,-1.40632,-2.45959,0.724319,-0.292266,0.785402
0.267147,-1.43258,-2.43908,0.730062,-0.333907,0.785401
0.281674,-1.45953,-2.41702,0.734951,-0.373333,0.7854
0.293907,-1.48696,-2.39349,0.738863,-0.41071,0.7854
0.30404,-1.51471,-2.3686,0.741712,-0.446207,0.785399
0.312261,-1.54262,-2.34241,0.743443,-0.479986,0.785399
0.316212,-1.57021,-2.31342,0.742037,-0.509667,0.785399
0.323637,-1.59838,-2.28668,0.743467,-0.542819,0.785399
0.325919,-1.62597,-2.25626,0.740646,-0.57111,0.785399
0.3282,-1.65357,-2.22585,0.737825,-0.599402,0.785399
0.328263,-1.65432,-2.22502,0.737748,-0.600177,0.785399
0.328364,-1.65557,-2.22365,0.73762,-0.60145,0.785399
0.329393,-1.68304,-2.19219,0.733629,-0.628632,0.785399
0.329836,-1.69483,-2.17867,0.731914,-0.640308,0.785399
0.329626,-1.7208,-2.14771,0.726916,-0.665107,0.785399
0.328643,-1.74783,-2.11463,0.720868,-0.690361,0.785399
0.328272,-1.75802,-2.10216,0.718586,-0.699886,0.785399
0.324937,-1.7842,-2.06735,0.709962,-0.722644,0.785398
0.321602,-1.81038,-2.03255,0.701337,-0.745402,0.785398
0.318267,-1.83656,-1.99775,0.692712,-0.76816,0.785398
0.315891,-1.85521,-1.97295,0.686566,-0.784377,0.785398
0.308641,-1.89534,-1.91606,0.669812,-0.817783,0.785398
0.300106,-1.93608,-1.85641,0.650899,-0.850796,0.785398
0.290374,-1.97753,-1.79387,0.629804,-0.883497,0.785398
0.279523,-2.01977,-1.72831,0.606489,-0.915953,0.785398
0.267626,-2.06293,-1.65956,0.580899,-0.948221,0.785398
0.254751,-2.10716,-1.58739,0.552952,-0.980345,0.785398
0.24796,-2.12972,-1.54993,0.53806,-0.996358,0.785398
0.241324,-2.15305,-1.51067,0.522133,-1.01272,0.785393
