j0,j1,j2,j3,j4,j5
-1.61072,-1.6136,-2.08995,-2.5796,-2.14436,-2.3566
-1.61001,-1.61247,-2.0911,-2.57957,-2.14262,-2.35659
-1.59566,-1.58978,-2.11434,-2.57905,-2.10742,-2.35639
-1.58131,-1.56709,-2.13757,-2.57853,-2.07222,-2.35619
-1.56388,-1.54498,-2.1583,-2.5799,-2.03425,-2.35629
-1.54866,-1.52269,-2.1805,-2.58,-1.99848,-2.35619
-1.53046,-1.50041,-2.20109,-2.58169,-1.95995,-2.35619
-1.51101,-1.47819,-2.22099,-2.584,-1.92043,-2.35619
-1.49032,-1.45607,-2.2402,-2.58692,-1.8799,-2.35619
-1.46834,-1.43407,-2.25868,-2.59043,-1.83835,-2.35619
-1.44508,-1.41222,-2.27645,-2.59452,-1.79579,-2.35619
-1.42051,-1.39055,-2.29349,-2.59915,-1.7522,-2.35619
-1.39464,-1.3691,-2.30979,-2.60429,-1.70757,-2.35619
-1.36747,-1.34791,-2.32536,-2.60991,-1.66192,-2.35619
-1.33899,-1.32702,-2.34019,-2.61598,-1.61525,-2.35619
-1.30924,-1.30646,-2.35429,-2.62244,-1.56757,-2.35619
-1.27823,-1.28628,-2.36766,-2.62925,-1.51891,-2.35619
-1.246,-1.26654,-2.38029,-2.63635,-1.4693,-2.35619
-1.2126,-1.24728,-2.39221,-2.6437,-1.41879,-2.35619
-1.17808,-1.22855,-2.4034,-2.65123,-1.36741,-2.35619
-1.14251,-1.21041,-2.41389,-2.65888,-1.31523,-2.35619
-1.10597,-1.19293,-2.42367,-2.66658,-1.26233,-2.35619
-1.06856,-1.17615,-2.43277,-2.67427,-1.20879,-2.35619
-1.03037,-1.16014,-2.44118,-2.68187,-1.15471,-2.35619
-0.991536,-1.14496,-2.44892,-2.68931,-1.10019,-2.35619
-0.952175,-1.13067,-2.45601,-2.69651,-1.04535,-2.35619
-0.912431,-1.11733,-2.46244,-2.70341,-0.990311,-2.35619
-0.872451,-1.10501,-2.46824,-2.70994,-0.935219,-2.35619
-0.832392,-1.09376,-2.4734,-2.71602,-0.880213,-2.35619
-0.792414,-1.08364,-2.47796,-2.72159,-0.825441,-2.35619
-0.752682,-1.07469,-2.48191,-2.72659,-0.771051,-2.35619
-0.713359,-1.06696,-2.48526,-2.73096,-0.717195,-2.35619
-0.674607,-1.0605,-2.48802,-2.73466,-0.664017,-2.35619
-0.636581,-1.05534,-2.49021,-2.73763,-0.611658,-2.35619
-0.599427,-1.0515,-2.49182,-2.73986,-0.56025,-2.35619
-0.563281,-1.049,-2.49287,-2.74131,-0.509914,-2.35619
-0.528265,-1.04785,-2.49336,-2.74197,-0.460756,-2.35619
-0.494484,-1.04805,-2.49329,-2.74184,-0.412867,-2.35619
-0.462028,-1.04959,-2.49267,-2.74093,-0.366323,-2.35619
-0.430968,-1.05244,-2.4915,-2.73925,-0.321181,-2.35619
-0.401357,-1.05659,-2.48978,-2.73682,-0.277482,-2.35619
-0.373234,-1.06199,-2.48752,-2.73369,-0.235248,-2.35619
-0.321514,-1.07637,-2.48134,-2.72548,-0.155195,-2.35619
-0.2758,-1.0952,-2.47296,-2.71506,-0.0809201,-2.35616
-0.235899,-1.11823,-2.46226,-2.70355,-0.0121423,-2.35535
-0.20149,-1.14422,-2.44958,-2.68948,0.0515363,-2.35611
-0.172175,-1.17337,-2.43455,-2.67528,0.110583,-2.35617
-0.147525,-1.20502,-2.41727,-2.66091,0.16549,-2.35618
-0.127111,-1.2387,-2.39772,-2.64678,0.216744,-2.35619
-0.11052,-1.27402,-2.3759,-2.63327,0.264807,-2.35619
-0.0973711,-1.31066,-2.3518,-2.62074,0.310103,-2.35619
-0.0873199,-1.34832,-2.32541,-2.60946,0.353019,-2.35619
-0.0800591,-1.38677,-2.29674,-2.59968,0.393898,-2.35619
-0.0753177,-1.42582,-2.26578,-2.59158,0.433043,-2.35619
-0.0728583,-1.46535,-2.23253,-2.58531,0.47072,-2.35619
-0.0724736,-1.50524,-2.19698,-2.58097,0.507162,-2.35619
-0.0739832,-1.54542,-2.15912,-2.57865,0.542573,-2.35619
-0.0772296,-1.58584,-2.11895,-2.5784,0.57713,-2.35619
-0.0820755,-1.62649,-2.07645,-2.58025,0.610986,-2.35619
-0.0884004,-1.66736,-2.03158,-2.58424,0.644275,-2.35619
-0.0960986,-1.70847,-1.98433,-2.59038,0.677113,-2.35619
-0.105076,-1.74985,-1.93466,-2.59868,0.709601,-2.35619
-0.115249,-1.79154,-1.88251,-2.60913,0.741824,-2.35619
-0.126543,-1.8336,-1.82783,-2.62176,0.773857,-2.35619
-0.138889,-1.87609,-1.77053,-2.63658,0.805763,-2.35619
-0.152224,-1.91908,-1.71052,-2.6536,0.837595,-2.35619
-0.166108,-1.96304,-1.64701,-2.67314,0.869775,-2.35619
