j0,j1,j2,j3,j4,j5
-1.45251,-2.03774,-1.42074,-2.82173,-2.76797,-2.35343
-1.45241,-2.03845,-1.41957,-2.82516,-2.76794,-2.35619
-1.45254,-2.00637,-1.46747,-2.81085,-2.73387,-2.35791
-1.45188,-1.9747,-1.51397,-2.79586,-2.69985,-2.35777
-1.45033,-1.94389,-1.55826,-2.78225,-2.66579,-2.35766
-1.44801,-1.91406,-1.60041,-2.76872,-2.63252,-2.3562
-1.44488,-1.88623,-1.63874,-2.75822,-2.60002,-2.3562
-1.44107,-1.85984,-1.67431,-2.74903,-2.56843,-2.3562
-1.43654,-1.83416,-1.70822,-2.7408,-2.53691,-2.3562
-1.4313,-1.80915,-1.74055,-2.73348,-2.50546,-2.3562
-1.42536,-1.78478,-1.77139,-2.72702,-2.47408,-2.3562
-1.41873,-1.76102,-1.80079,-2.72137,-2.44276,-2.3562
-1.40887,-1.73028,-1.83789,-2.71502,-2.4011,-2.3562
-1.39787,-1.70056,-1.87271,-2.70991,-2.35955,-2.3562
-1.38578,-1.67185,-1.90537,-2.70596,-2.31813,-2.3562
-1.37266,-1.64411,-1.936,-2.70308,-2.27686,-2.3562
-1.35857,-1.61734,-1.96469,-2.70116,-2.23576,-2.3562
-1.34357,-1.59152,-1.99155,-2.70012,-2.19486,-2.3562
-1.32773,-1.56664,-2.01667,-2.69987,-2.1542,-2.3562
-1.31114,-1.54271,-2.04014,-2.70033,-2.11384,-2.3562
-1.29387,-1.51972,-2.06205,-2.70142,-2.07382,-2.3562
-1.27601,-1.49766,-2.08246,-2.70306,-2.03421,-2.35619
-1.25765,-1.47655,-2.10147,-2.70517,-1.99507,-2.35619
-1.23888,-1.45637,-2.11914,-2.70768,-1.95646,-2.35619
-1.21979,-1.43712,-2.13555,-2.71052,-1.91845,-2.35619
-1.19564,-1.41435,-2.15439,-2.71445,-1.8719,-2.35619
-1.17134,-1.39302,-2.1715,-2.71866,-1.82654,-2.35619
-1.14706,-1.3731,-2.18701,-2.72308,-1.7825,-2.35619
-1.12297,-1.35454,-2.20105,-2.7276,-1.7399,-2.35619
-1.09924,-1.33733,-2.21373,-2.73213,-1.69884,-2.35619
-1.08942,-1.33119,-2.21796,-2.73404,-1.68264,-2.35619
-1.0654,-1.31617,-2.22833,-2.73869,-1.64304,-2.35619
-1.04138,-1.30116,-2.23869,-2.74334,-1.60343,-2.35619
-1.01736,-1.28615,-2.24905,-2.74798,-1.56382,-2.35619
-0.993343,-1.27113,-2.25942,-2.75263,-1.52422,-2.35619
-0.964738,-1.25782,-2.26742,-2.75795,-1.48035,-2.35619
-0.940295,-1.24337,-2.27717,-2.76264,-1.44064,-2.35619
-0.912702,-1.23014,-2.28535,-2.76769,-1.39795,-2.35619
-0.884548,-1.21743,-2.29303,-2.77272,-1.35483,-2.35619
-0.855879,-1.20527,-2.30023,-2.77768,-1.31134,-2.35619
-0.826748,-1.19369,-2.30694,-2.78255,-1.26752,-2.35619
-0.797211,-1.18271,-2.31318,-2.78729,-1.22342,-2.35619
-0.76733,-1.17237,-2.31895,-2.79186,-1.17908,-2.35619
-0.73717,-1.16269,-2.32426,-2.79624,-1.13457,-2.35619
-0.706799,-1.15369,-2.32911,-2.80039,-1.08995,-2.35619
-0.67629,-1.14541,-2.3335,-2.80428,-1.04528,-2.35619
-0.64572,-1.13787,-2.33744,-2.80787,-1.00062,-2.35619
-0.615164,-1.1311,-2.34094,-2.81115,-0.956043,-2.35619
-0.584703,-1.12511,-2.34399,-2.81409,-0.911619,-2.35619
-0.554417,-1.11994,-2.3466,-2.81665,-0.867417,-2.35619
-0.524384,-1.1156,-2.34877,-2.81881,-0.823506,-2.35619
-0.494683,-1.11211,-2.35051,-2.82057,-0.779954,-2.35619
-0.465393,-1.10949,-2.3518,-2.82189,-0.736829,-2.35619
-0.436586,-1.10774,-2.35267,-2.82278,-0.694194,-2.35619
-0.408333,-1.10688,-2.35309,-2.82321,-0.652109,-2.35619
-0.353752,-1.10785,-2.35263,-2.82271,-0.569808,-2.35619
-0.302117,-1.11241,-2.35039,-2.82038,-0.490312,-2.35619
-0.253799,-1.12052,-2.34636,-2.8163,-0.413912,-2.35619
-0.20907,-1.13209,-2.3405,-2.81059,-0.340801,-2.35619
-0.168095,-1.14699,-2.33276,-2.80344,-0.271071,-2.35619
-0.130949,-1.16503,-2.32309,-2.79506,-0.204723,-2.3562
-0.0976217,-1.18601,-2.31144,-2.78573,-0.141682,-2.35619
-0.0680385,-1.20971,-2.29775,-2.77574,-0.0818097,-2.35617
-0.0420743,-1.23597,-2.28191,-2.76573,-0.0249234,-2.35577
-0.0195699,-1.26437,-2.26396,-2.75537,0.0291897,-2.35568
-0.000344478,-1.2946,-2.24392,-2.7447,0.0807591,-2.35616
0.0157929,-1.32671,-2.22154,-2.73496,0.13002,-2.35618
0.0290354,-1.36036,-2.19685,-2.72599,0.177206,-2.35618
0.0395725,-1.39536,-2.16981,-2.71803,0.222543,-2.35619
0.0475861,-1.43153,-2.14038,-2.71128,0.266242,-2.35619
0.053673,-1.46874,-2.10836,-2.70612,0.308924,-2.35615
