j0,j1,j2,j3,j4,j5
0.0389864,-0.751083,1.14037,-0.405039,0.0607721,3.94351
0.0276523,-0.791987,1.21516,-0.423605,0.0936131,3.92742
0.0222978,-0.813111,1.25344,-0.440614,0.110067,3.92728
0.0153683,-0.839818,1.30287,-0.46296,0.129161,3.9269
0.00909564,-0.864694,1.34769,-0.482905,0.148963,3.9269
0.00307825,-0.889212,1.39149,-0.502207,0.169025,3.92692
-0.0026873,-0.913371,1.43428,-0.520854,0.189331,3.92694
-0.00818155,-0.9372,1.47611,-0.538867,0.209885,3.92695
-0.0133846,-0.96072,1.51702,-0.556263,0.230694,3.92696
-0.0182759,-0.983951,1.55703,-0.573057,0.251764,3.92697
-0.0228341,-1.00691,1.59619,-0.589256,0.273102,3.92697
-0.0270371,-1.0296,1.63449,-0.604867,0.294718,3.92697
-0.0308623,-1.05205,1.67196,-0.619896,0.316619,3.92698
-0.0342859,-1.07425,1.70861,-0.634342,0.338817,3.92698
-0.0372836,-1.09622,1.74444,-0.648207,0.361321,3.92698
-0.0398303,-1.11795,1.77945,-0.66149,0.384145,3.92698
-0.0434664,-1.16073,1.84703,-0.686299,0.430801,3.92698
-0.0449784,-1.20257,1.91132,-0.708747,0.478898,3.92699
-0.0441409,-1.24345,1.97226,-0.728809,0.528563,3.92699
-0.0407205,-1.2833,2.02977,-0.746468,0.579938,3.92699
-0.03448,-1.32203,2.08375,-0.761725,0.633175,3.92699
-0.0251831,-1.35951,2.13412,-0.774605,0.688439,3.92699
-0.0126009,-1.39559,2.18076,-0.785168,0.745899,3.92699
0.00347994,-1.43007,2.22359,-0.793518,0.805721,3.92699
0.0232471,-1.46275,2.26255,-0.799803,0.868064,3.92699
0.0468504,-1.49336,2.29758,-0.804222,0.933065,3.92699
0.0743886,-1.52163,2.32865,-0.80702,1.00083,3.92699
0.105894,-1.54728,2.35576,-0.80848,1.0714,3.92699
0.14132,-1.57003,2.37895,-0.808911,1.14478,3.92699
0.180522,-1.58963,2.39826,-0.808631,1.22086,3.92699
0.223253,-1.60585,2.41379,-0.807943,1.29945,3.92699
0.271255,-1.61636,2.4236,-0.807236,1.38235,3.92699
0.319308,-1.62595,2.43246,-0.806515,1.46456,3.92699
0.345151,-1.62833,2.43463,-0.806303,1.50724,3.92699
0.366324,-1.63029,2.43642,-0.806128,1.54221,3.92699
0.416826,-1.6332,2.43905,-0.805852,1.62457,3.92699
0.44337,-1.63213,2.43808,-0.805943,1.66692,3.92699
0.495505,-1.63095,2.43699,-0.806044,1.75031,3.92699
0.508658,-1.62952,2.43568,-0.806169,1.77108,3.92699
0.535322,-1.62594,2.43241,-0.806464,1.8131,3.92699
0.561986,-1.62237,2.42913,-0.80676,1.85512,3.92699
0.588649,-1.6188,2.42586,-0.807055,1.89713,3.92699
0.615313,-1.61523,2.42258,-0.807351,1.93915,3.92699
0.620218,-1.61457,2.42198,-0.807405,1.94688,3.92699
0.647728,-1.60872,2.4165,-0.807778,1.99022,3.92699
0.675132,-1.60219,2.41033,-0.80813,2.03351,3.92699
0.702365,-1.59503,2.40347,-0.808442,2.07668,3.92699
0.729364,-1.58725,2.39594,-0.808689,2.11968,3.92699
0.756071,-1.57888,2.38773,-0.808849,2.16247,3.92699
0.780812,-1.56868,2.3772,-0.808522,2.20337,3.92699
0.808236,-1.56056,2.36938,-0.808819,2.24695,3.92699
0.83267,-1.54981,2.35817,-0.808358,2.28771,3.92699
0.857104,-1.53906,2.34696,-0.807896,2.32847,3.92699
0.881539,-1.52831,2.33575,-0.807434,2.36923,3.92699
0.905973,-1.51756,2.32454,-0.806973,2.41,3.92699
0.924036,-1.50961,2.31625,-0.806632,2.44013,3.927
0.958121,-1.49153,2.29618,-0.804643,2.49963,3.927
0.990392,-1.47287,2.27491,-0.802035,2.55735,3.927
1.02033,-1.45407,2.25235,-0.798292,2.6128,3.92698
