j0,j1,j2,j3,j4,j5
2.02997,-0.963276,1.81797,-3.99664,-0.785608,0.786438
2.03922,-0.977361,1.8452,-4.00944,-0.820434,0.785403
2.05958,-1.00342,1.89555,-4.03373,-0.891351,0.785398
2.08311,-1.02701,1.94092,-4.0555,-0.964676,0.785398
2.10987,-1.04812,1.98131,-4.07478,-1.04049,0.785398
2.13982,-1.0667,2.01669,-4.09158,-1.11882,0.785398
2.17293,-1.08272,2.04704,-4.10592,-1.19968,0.785398
2.20904,-1.09611,2.07232,-4.11781,-1.28297,0.785398
2.24795,-1.10683,2.09249,-4.12725,-1.36857,0.785398
2.26837,-1.11118,2.10065,-4.13106,-1.41218,0.785398
2.28938,-1.11485,2.10753,-4.13427,-1.45627,0.785398
2.31093,-1.11784,2.11311,-4.13687,-1.50082,0.785398
2.33297,-1.12014,2.11741,-4.13887,-1.54578,0.785398
2.35544,-1.12175,2.12043,-4.14027,-1.5911,0.785398
2.37828,-1.12268,2.12216,-4.14108,-1.63673,0.785398
2.40143,-1.12293,2.12262,-4.14129,-1.68262,0.785398
2.42482,-1.12249,2.12181,-4.14091,-1.72871,0.785398
2.44839,-1.12138,2.11974,-4.13994,-1.77494,0.785398
2.47206,-1.11961,2.11641,-4.1384,-1.82125,0.785398
2.49577,-1.11717,2.11184,-4.13627,-1.86758,0.785398
2.51944,-1.11407,2.10605,-4.13357,-1.91387,0.785398
2.54301,-1.11034,2.09904,-4.1303,-1.96004,0.785398
2.56641,-1.10597,2.09084,-4.12647,-2.00605,0.785398
2.58957,-1.10098,2.08146,-4.12208,-2.05184,0.785398
2.61244,-1.09538,2.07092,-4.11713,-2.09734,0.785398
2.63496,-1.08919,2.05924,-4.11165,-2.1425,0.785398
2.65706,-1.08242,2.04644,-4.10562,-2.18728,0.785398
2.67871,-1.07508,2.03255,-4.09906,-2.23162,0.785398
2.69985,-1.06719,2.01758,-4.09198,-2.27548,0.785398
2.72045,-1.05876,2.00155,-4.08439,-2.31883,0.785398
2.74047,-1.04981,1.9845,-4.07628,-2.36162,0.785398
2.75987,-1.04036,1.96644,-4.06768,-2.40383,0.785398
2.77864,-1.03041,1.94739,-4.05858,-2.44544,0.785398
2.79674,-1.01998,1.92738,-4.049,-2.48641,0.785398
2.81417,-1.00908,1.90643,-4.03894,-2.52674,0.785398
2.83091,-0.997734,1.88456,-4.02841,-2.5664,0.785398
2.84658,-0.986234,1.86234,-4.01763,-2.60452,0.785474
2.86155,-0.974348,1.83933,-4.0065,-2.64186,0.785479
2.88929,-0.949583,1.79123,-3.98315,-2.71405,0.785491
2.91412,-0.923646,1.74064,-3.95848,-2.78284,0.785506
2.93612,-0.896752,1.68798,-3.93269,-2.8481,0.785529
2.95535,-0.869205,1.63384,-3.90606,-2.90956,0.785566
2.97184,-0.8415,1.5792,-3.87906,-2.96667,0.785638
2.98556,-0.814553,1.52591,-3.85254,-3.01831,0.785809
2.99631,-0.790088,1.47739,-3.82797,-3.06231,0.786327
3.00387,-0.770759,1.43898,-3.80701,-3.09567,0.788201
3.00838,-0.764751,1.4263,-3.76315,-3.11705,0.825392
3.01177,-0.764015,1.42398,-3.71254,-3.13317,0.874417
3.01303,-0.766969,1.42899,-3.67878,-3.13973,0.910225
3.0131,-0.767135,1.42927,-3.67689,-3.14009,0.912231
3.01314,-0.777756,1.44779,-3.63056,-3.14014,0.966462
3.01319,-0.788616,1.46583,-3.5835,-3.1402,1.0207
3.01326,-0.799689,1.48333,-3.53573,-3.14028,1.0749
3.01334,-0.810942,1.50023,-3.4873,-3.14037,1.12898
3.01341,-0.822346,1.51648,-3.43822,-3.14046,1.1829
3.01349,-0.83387,1.53203,-3.38853,-3.14055,1.23662
3.01356,-0.845483,1.54685,-3.33825,-3.14064,1.29012
3.01363,-0.857157,1.5609,-3.28738,-3.14072,1.34336
3.0137,-0.868861,1.57416,-3.23593,-3.1408,1.39636
3.01375,-0.880567,1.58659,-3.18392,-3.14087,1.44909
3.01381,-0.892246,1.59818,-3.13135,-3.14093,1.50158
3.01386,-0.903867,1.6089,-3.07822,-3.14099,1.55381
3.0139,-0.915403,1.61876,-3.02453,-3.14105,1.60581
3.014,-0.926008,1.62634,-2.96988,-3.14121,1.65745
3.01402,-0.933647,1.6319,-2.9329,-3.14123,1.69235
3.01366,-0.940735,1.63629,-2.89564,-3.14146,1.72691
3.01367,-0.948019,1.64091,-2.85916,-3.14147,1.76072
3.01367,-0.955196,1.64512,-2.82253,-3.14148,1.79438
3.01328,-0.961835,1.64822,-2.78557,-3.14164,1.82781
3.01328,-0.968671,1.65158,-2.74922,-3.14164,1.86068
3.01328,-0.975383,1.65453,-2.71271,-3.14163,1.89343
3.01328,-0.981961,1.6571,-2.67607,-3.14163,1.92607
3.01327,-0.988397,1.65928,-2.63929,-3.14163,1.95859
3.01327,-0.994683,1.66107,-2.60238,-3.14162,1.99099
3.01327,-1.00081,1.66247,-2.56536,-3.14162,2.02328
3.01327,-1.00677,1.66348,-2.52823,-3.14162,2.05547
3.01327,-1.01256,1.66412,-2.491,-3.14161,2.08754
3.01327,-1.01817,1.66437,-2.45368,-3.14161,2.11951
3.01327,-1.02359,1.66425,-2.41628,-3.14161,2.15138
3.01327,-1.02882,1.66376,-2.37879,-3.14161,2.18314
3.01327,-1.03385,1.6629,-2.34124,-3.1416,2.21481
3.01327,-1.03867,1.66168,-2.30363,-3.1416,2.24638
3.01327,-1.04328,1.6601,-2.26596,-3.1416,2.27785
3.01327,-1.04767,1.65817,-2.22825,-3.1416,2.30924
3.01327,-1.05184,1.65589,-2.1905,-3.14159,2.34054
3.01327,-1.05578,1.65326,-2.15272,-3.14159,2.37175
3.01327,-1.0595,1.6503,-2.11491,-3.14159,2.40288
3.01327,-1.06297,1.647,-2.07708,-3.14159,2.43393
3.01327,-1.06621,1.64337,-2.03925,-3.14158,2.4649
3.01327,-1.06921,1.63943,-2.0014,-3.14158,2.4958
3.01327,-1.07196,1.63516,-1.96356,-3.14158,2.52663
3.01327,-1.07447,1.63059,-1.92573,-3.14158,2.55739
3.01327,-1.07873,1.62055,-1.8501,-3.14157,2.6187
3.01327,-1.08199,1.60934,-1.77457,-3.14157,2.67977
3.01327,-1.08423,1.59702,-1.69917,-3.14156,2.74062
3.01328,-1.08545,1.58365,-1.62394,-3.14155,2.80125
3.01328,-1.08566,1.56928,-1.54891,-3.14155,2.8617
3.01328,-1.08486,1.55396,-1.47411,-3.14154,2.92197
3.01329,-1.08307,1.53774,-1.39957,-3.14153,2.9821
3.01329,-1.0803,1.52069,-1.3253,-3.14153,3.04208
3.0133,-1.07658,1.50286,-1.25131,-3.14152,3.10196
3.01331,-1.07192,1.48429,-1.17763,-3.14151,3.16173
3.01332,-1.06635,1.46505,-1.10426,-3.14149,3.22143
